DEPTH,ROP,RPM,SWOB,TQA,HKLD,GRR
947.318,256.431288,141.0,3.0980358871,6.52148433147404,95.5537686642,37.76
947.471,256.8702,140.25,3.0617484975,6.45369343405747,95.4766579613,38.72
947.553,,,,,,
947.623,255.599184,140.75,3.0662844212,6.33166981870764,95.5038735035,39.68
947.776,256.400808,141.0,3.0708203449,6.3859025366409,95.4902657324,42.88
947.928,256.29108,140.5,3.2068980559,6.56215886992398,95.4948016561,44.16
947.943,,,,,,
948.08,255.867408,140.5,3.0934999634,6.57571704940729,95.4902657324,45.44
948.233,256.080768,141.0,2.8349523125,6.53504251095735,95.4948016561,
948.3,,,,,,
948.385,256.175256,141.0,2.8984552443,6.37234435715758,95.5356249694,41.6
948.538,256.635504,141.0,2.8258804651,6.49436797250741,95.5583045879,
948.656,,,,,,
948.69,256.181352,141.0,2.8848474732,6.72485702372375,95.5038735035,42.88
948.842,256.263648,141.0,2.7124823726,6.67062430579049,95.6399512145,
948.995,255.98628,141.0,2.6625872119,6.45369343405747,95.5855201301,
949.01,,,,,,
949.147,256.196592,141.0,2.8077367703,6.26387892129107,95.4993375798,36.48
949.3,256.269744,141.0,3.2567932166,6.1011807674913,95.4494424191,
949.403,,,,,,
949.452,255.440688,141.0,3.039068879,6.07406440852468,95.4721220376,40.32
949.604,256.044192,141.0,3.2930806062,6.30455345974101,95.5356249694,
949.757,256.592832,141.0,3.1796825137,6.53504251095735,95.4585142665,37.12
949.76,,,,,,
949.909,256.739136,140.4,3.3339039195,6.44013525457415,95.2861491659,
950.062,256.300224,140.0,3.1660747426,6.14185530594125,95.4857298087,
950.113,,,,,,
950.214,256.117344,140.25,3.0526766501,6.0062735111081,95.4403705717,40.96
950.366,255.708912,140.6,2.6172279749,5.88424989575828,95.5764482827,
950.507,,,,,,
950.519,255.571752,140.0,2.7714493807,5.92492443420822,95.5038735035,44.8
950.671,256.342896,140.0,2.6671231356,5.99271533162479,95.4721220376,
950.824,256.422144,140.5,2.7124823726,5.95204079317485,95.3995472584,
950.86,,,,,,
950.976,256.723896,140.4,2.9982455657,5.83001717782502,95.3723317162,39.04
951.128,256.312416,140.25,3.0481407264,5.78934263937508,95.3496520977,
951.217,,,,,,
951.281,256.1082,141.0,3.0889640397,5.83001717782502,95.3360443266,35.84
951.433,256.028952,140.8,3.2068980559,5.91136625472491,95.3632598688,
951.573,,,,,,
951.586,255.919224,140.25,3.3248320721,5.92492443420822,95.4267628006,43.52
951.738,255.97104,141.0,3.2341135981,5.92492443420822,95.3995472584,
951.89,256.422144,140.25,3.4155505461,5.89780807524159,95.3587239451,42.88
951.964,,,,,,
952.043,256.818384,140.0,3.2023621322,5.89780807524159,95.3859394873,
952.195,256.27584,140.0,3.2567932166,5.89780807524159,95.3814035636,
952.32,,,,,,
952.348,256.827528,140.0,3.2477213692,6.53504251095735,95.4312987243,39.68
952.5,259.396992,140.0,3.3520476143,6.58927522889061,95.3632598688,
952.652,262.563864,140.0,2.5537250431,6.23676256232444,95.3995472584,44.16
952.686,,,,,,
952.805,263.898888,140.75,2.7578416096,5.97915715214148,95.3950113347,
952.957,262.98144,141.0,2.8213445414,5.92492443420822,95.3042928607,40.32
953.088,,,,,,
953.11,262.801608,141.0,2.9846377946,6.0062735111081,95.2362540052,
953.262,262.015224,140.25,2.8440241599,5.97915715214148,95.2861491659,40.96
953.414,250.597416,140.0,3.1116436582,5.74866810092514,95.2634695474,
953.436,,,,,,
953.567,240.53292,140.0,3.0163892605,5.58596994712537,95.3768676399,
953.719,238.990632,140.0,3.3747272328,5.46394633177554,95.299756937,40.96
953.768,,,,,,
953.872,235.954824,140.8,2.993709642,5.21989910107589,95.4494424191,
954.024,231.964992,141.0,2.8168086177,4.9351773319263,95.4993375798,40.32
954.122,,,,,,
954.176,230.889048,140.75,2.8667037784,5.08431730624275,95.4675861139,
954.329,230.852472,140.2,2.9256707865,5.34192271642572,95.526553122,40.96
954.442,,,,,,
954.481,230.739696,141.0,3.3021524536,5.59952812660868,95.4449064954,
954.634,231.367584,140.0,3.1524669715,5.7079935624752,95.4948016561,42.24
954.762,,,,,,
954.786,231.1908,141.0,3.0526766501,6.03338987007473,95.4721220376,
954.938,231.227376,140.6,2.9075270917,6.20964620335781,95.4948016561,40.96
955.085,,,,,,
955.091,232.285032,140.0,2.8394882362,6.1960880238745,95.4449064954,
955.243,231.446832,140.75,3.0254611079,6.15541348542456,95.5084094272,39.68
955.396,230.130096,140.2,3.1025718108,6.04694804955805,95.4176909532,
955.548,230.468424,141.0,2.9710300235,6.04694804955805,95.3950113347,28.8
955.7,227.9904,141.0,3.0436048027,5.76222628040845,95.4222268769,
955.722,,,,,,
955.853,225.143568,141.0,2.9165989391,5.57241176764206,95.4675861139,40.32
956.005,215.78316,141.0,2.7986649229,5.47750451125886,95.5401608931,
956.017,,,,,,
956.145,,,,,,
956.158,68.400168,140.85,2.3904317899,5.65376084454194,95.7851007729,
956.216,,,,,,
956.31,59.941968,141.0,2.5038298824,6.03338987007473,96.070863966,38.4
956.344,,,,,,
956.368,,,,,,
956.462,69.826632,140.62,2.3949677136,7.30785874150625,96.1434387452,
956.52,,,,,,
956.615,74.334624,140.88,2.4176473321,7.02313697235665,95.9937532631,34.56
956.746,,,,,,
956.767,155.512008,140.0,3.0481407264,6.8739969980402,95.6535589856,
956.92,184.080912,140.0,2.9256707865,6.67062430579049,95.5809842064,35.2
957.011,,,,,,
957.072,192.411096,140.0,3.0118533368,6.56215886992398,95.4993375798,
957.224,193.157856,140.0,2.8168086177,6.52148433147404,95.5900560538,38.4
957.279,,,,,,
957.377,190.795656,140.67,3.1161795819,6.41301889560753,95.5038735035,
957.483,,,,,,
957.514,,,,,,
957.529,1.895856,51.95,2.1590996812,-8.37895492068806,79.650820172,35.2
957.554,,,,,,
957.618,,,,,,
957.682,1.780032,140.35,1.9232316488,8.39251310017137,97.4134973812,
957.715,,,,,,
957.74,,,,,,
957.791,,,,,,
957.834,15.13332,140.4,1.9096238777,8.56876943345445,97.5450391685,35.84
957.837,,,,,,
957.864,,,,,,
957.886,,,,,,
957.907,,,,,,
957.974,,,,,,
957.986,16.62684,140.54,1.8234413274,8.0400004336052,97.5495750922,
957.996,,,,,,
958.017,,,,,,
958.038,,,,,,
958.063,,,,,,
958.084,,,,,,
958.105,,,,,,
958.127,,,,,,
958.139,15.968472,140.83,1.7417947008,8.06711679257183,97.5767906344,32.0
958.151,,,,,,
958.172,,,,,,
958.194,,,,,,
958.215,,,,,,
958.239,,,,,,
958.291,15.937992,140.35,1.7871539378,7.89086045928875,97.5767906344,
958.306,,,,,,
958.331,,,,,,
958.352,,,,,,
958.373,,,,,,
958.398,,,,,,
958.422,,,,,,
958.444,16.224504,140.6,1.8688005644,8.05355861308852,97.5858624818,30.72
958.447,,,,,,
958.477,,,,,,
958.508,,,,,,
958.538,,,,,,
958.569,,,,,,
958.596,18.632424,140.63,1.7417947008,8.09423315153846,97.5541110159,
958.599,,,,,,
958.626,,,,,,
958.687,,,,,,
958.718,,,,,,
958.745,,,,,,
958.748,21.433536,140.31,1.7826180141,8.01288407463858,97.5631828633,20.48
958.776,,,,,,
958.806,,,,,,
958.837,,,,,,
958.864,,,,,,
958.895,,,,,,
958.901,21.421344,140.25,1.8325131748,7.68748776703904,97.5541110159,
958.925,,,,,,
958.959,,,,,,
958.986,,,,,,
959.017,,,,,,
959.047,,,,,,
959.053,21.4122,140.17,1.7327228534,7.8366277413555,97.5450391685,13.44
959.081,,,,,,
959.139,,,,,,
959.169,,,,,,
959.2,,,,,,
959.206,21.418296,140.33,1.9277675725,8.10779133102178,97.5586469396,
959.23,,,,,,
959.257,,,,,,
959.264,,,,,,
959.267,,,,,,
959.358,,140.37,2.0230219702,7.91797681825538,97.3681381442,14.72
959.51,,140.37,2.0230219702,7.91797681825538,97.3681381442,
959.663,21200.278656,140.37,2.0230219702,7.91797681825538,97.3681381442,14.72
959.815,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,
959.968,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,
960.12,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,13.44
960.272,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,
960.425,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,13.44
960.577,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,
960.73,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,12.8
960.882,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,
961.034,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,10.24
961.187,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,
961.339,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,10.88
961.492,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,
961.644,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,10.88
961.796,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,
961.949,21100.746216,140.37,2.0230219702,7.91797681825538,97.3681381442,12.8
962.101,21002.143416,140.37,2.0230219702,7.91797681825538,97.3681381442,
962.19,,,,,,
962.254,14.194536,140.43,1.8869442592,8.67723486932096,97.3363866783,
962.257,,,,,,
962.284,,,,,,
962.302,,,,,,
962.406,9.93648,140.48,1.9912705043,8.2298149463716,97.4044255338,12.16
962.421,,,,,,
962.443,,,,,,
962.467,,,,,,
962.488,,,,,,
962.513,,,,,,
962.534,,,,,,
962.558,16.507968,140.37,2.1001326731,7.93153499773869,97.3454585257,
962.58,,,,,,
962.604,,,,,,
962.625,,,,,,
962.65,,,,,,
962.671,,,,,,
962.711,16.498824,140.52,1.995806428,8.17558222843835,97.2683478228,12.16
962.72,,,,,,
962.744,,,,,,
962.766,,,,,,
962.79,,,,,,
962.814,,,,,,
962.836,,,,,,
962.86,,,,,,
962.863,16.471392,140.61,2.2407463078,7.86374410032212,97.2365963569,
962.881,,,,,,
962.906,,,,,,
962.952,,,,,,
962.973,,,,,,
962.997,,,,,,
963.016,16.462248,140.42,2.3541444003,8.09423315153846,97.1685575014,10.88
963.019,,,,,,
963.043,,,,,,
963.089,,,,,,
963.11,,,,,,
963.134,,,,,,
963.159,,,,,,
963.168,16.639032,140.4,2.4448628743,8.39251310017137,97.0959827222,
963.183,,,,,,
963.259,,,,,,
963.305,,,,,,
963.32,17.08404,140.6,2.4312551032,8.47386217707125,97.0279438667,7.68
963.333,,,,,,
963.357,,,,,,
963.381,,,,,,
963.43,,,,,,
963.455,,,,,,
963.473,17.413224,140.54,2.3178570107,8.419629459138,96.9553690875,
963.479,,,,,,
963.503,,,,,,
963.528,,,,,,
963.552,,,,,,
963.576,,,,,,
963.598,,,,,,
963.622,,,,,,
963.625,17.397984,140.32,2.5083658061,8.58232761293777,96.9599050112,
963.647,,,,,,
963.671,,,,,,
963.695,,,,,,
963.72,,,,,,
963.744,,,,,,
963.778,17.376648,140.41,2.5310454246,8.59588579242108,96.9462972401,10.24
963.793,,,,,,
963.82,,,,,,
963.842,,,,,,
963.866,,,,,,
963.89,,,,,,
963.918,,,,,,
963.93,17.397984,140.48,2.4176473321,8.16202404895503,96.9599050112,
963.942,,,,,,
963.967,,,,,,
963.991,,,,,,
964.04,,,,,,
964.064,,,,,,
964.082,17.437608,140.59,2.3042492396,8.29760584378817,96.9735127823,10.88
964.088,,,,,,
964.162,,,,,,
964.186,,,,,,
964.21,,,,,,
964.232,,,,,,
964.235,17.452848,140.43,-1.1113013065,7.8366277413555,97.0098001719,
964.256,,,,,,
964.305,,,,,,
964.329,,,,,,
964.357,,,,,,
964.387,17.452848,140.3,-0.7983225712,8.28404766430486,96.9961924008,9.6
964.405,,,,,,
964.43,,,,,,
964.454,,,,,,
964.54,17.452848,140.71,-1.133980925,8.60944397190439,96.9961924008,
964.552,,,,,,
964.582,,,,,,
964.613,,,,,,
964.643,,,,,,
964.674,,,,,,
964.692,19.101816,140.52,-0.9933672903,8.27048948482154,96.9961924008,10.88
964.701,,,,,,
964.732,,,,,,
964.762,,,,,,
964.823,,,,,,
964.844,21.345144,140.29,-1.1249090776,8.54165307448782,96.9417613164,
964.854,,,,,,
964.884,,,,,,
964.972,,,,,,
964.997,21.57984,140.35,-0.8981128926,8.43318763862131,96.9417613164,10.88
965.003,,,,,,
965.033,,,,,,
965.091,,,,,,
965.122,,,,,,
965.149,21.540216,140.69,-0.8754332741,8.25693130533823,96.9190816979,
965.155,,,,,,
965.186,,,,,,
965.216,,,,,,
965.283,,,,,,
965.302,22.070568,140.25,-0.9434721296,8.27048948482154,96.9462972401,
965.314,,,,,,
965.347,,,,,,
965.442,,,,,,
965.454,22.698456,140.54,-0.816466266,7.70104594652235,96.9599050112,10.88
965.475,,,,,,
965.518,,,,,,
965.564,,,,,,
965.606,26.200608,140.28,-0.7665711053,7.91797681825538,96.9190816979,
965.609,,,,,,
965.655,,,,,,
965.704,,,,,,
965.75,,,,,,
965.759,32.09544,140.52,-0.8572895793,7.72816230548898,96.9190816979,
965.795,,,,,,
965.89,,,,,,
965.911,33.48228,140.22,-0.9661517481,7.66037140807241,96.9190816979,10.88
965.936,,,,,,
965.981,,,,,,
966.064,33.518856,140.64,-1.1385168487,7.53834779272259,96.9961924008,
966.076,,,,,,
966.122,,,,,,
966.17,,,,,,
966.216,33.433512,140.18,-1.0477983747,7.37564963892282,96.9462972401,10.24
966.219,,,,,,
966.265,,,,,,
966.283,,,,,,
966.301,,,,,,
966.32,,,,,,
966.341,,,,,,
966.368,20.119848,140.59,-0.9933672903,8.10779133102178,96.9644409349,
966.378,,,,,,
966.387,,,,,,
966.408,,,,,,
966.487,,,,,,
966.521,9.841992,140.67,-0.9344002822,8.65011851035434,96.887330232,
966.545,,,,,,
966.573,,,,,,
966.6,,,,,,
966.67,,,,,,
966.673,10.643616,140.31,-0.9661517481,7.94509317722201,97.0052642482,12.16
966.695,,,,,,
966.722,,,,,,
966.746,,,,,,
966.771,,,,,,
966.795,,,,,,
966.826,18.571464,140.64,-0.8482177319,8.08067497205515,96.9145457742,
966.835,,,,,,
966.871,,,,,,
966.917,,,,,,
966.948,,,,,,
966.957,,,,,,
966.96,,,,,,
966.966,,,,,,
966.975,,,,,,
966.978,7.723632,140.52,1.9141598014,8.70435122828759,94.8325567959,
966.987,,,,,,
966.99,,,,,,
966.993,,,,,,
966.999,,,,,,
967.015,,,,,,
967.018,,,,,,
967.124,,,,,,
967.127,,,,,,
967.13,1.11252,140.46,4.5540673948,8.8128166641541,93.9616594455,10.24
967.136,,,,,,
967.14,,,,,,
967.152,,,,,,
967.155,,,,,,
967.164,,,,,,
967.17,,,,,,
967.173,,,,,,
967.179,,,,,,
967.191,,,,,,
967.204,,,,,,
967.216,,,,,,
967.283,0.984504,140.41,4.6311780977,8.20269858740497,93.0726184003,
967.289,,,,,,
967.295,,,,,,
967.301,,,,,,
967.31,,,,,,
967.322,,,,,,
967.347,,,,,,
967.353,,,,,,
967.356,,,,,,
967.365,,,,,,
967.371,,,,,,
967.396,,,,,,
967.42,,,,,,
967.435,2.983992,140.39,3.719457434,7.42988235685608,93.7212554894,8.96
967.441,,,,,,
967.457,,,,,,
967.475,,,,,,
967.481,,,,,,
967.487,,,,,,
967.505,,,,,,
967.511,,,,,,
967.517,,,,,,
967.524,,,,,,
967.53,,,,,,
967.536,,,,,,
967.548,,,,,,
967.566,,,,,,
967.588,4.392168,140.4,4.4497411497,7.78239502342224,93.576105931,
967.591,,,,,,
967.594,,,,,,
967.6,,,,,,
967.606,,,,,,
967.633,,,,,,
967.639,,,,,,
967.646,,,,,,
967.652,,,,,,
967.658,,,,,,
967.679,,,,,,
967.7,,,,,,
967.706,,,,,,
967.731,,,,,,
967.74,4.529328,140.62,3.719457434,7.90441863877207,93.5806418547,
967.749,,,,,,
967.761,,,,,,
967.777,,,,,,
967.807,,,,,,
967.813,,,,,,
967.819,,,,,,
967.825,,,,,,
967.831,,,,,,
967.838,,,,,,
967.859,,,,,,
967.886,,,,,,
967.892,4.66344,140.29,0.2630835746,8.50097853603788,95.9121066365,8.96
967.895,,,,,,
967.902,,,,,,
967.914,,,,,,
967.926,,,,,,
967.947,,,,,,
967.956,,,,,,
967.972,,,,,,
967.987,,,,,,
968.014,,,,,,
968.033,,,,,,
968.045,6.236208,140.45,1.2609867886,8.66367668983765,96.9417613164,
968.048,,,,,,
968.066,,,,,,
968.081,,,,,,
968.097,,,,,,
968.118,,,,,,
968.136,,,,,,
968.155,,,,,,
968.194,,,,,,
968.197,10.695432,140.43,2.0729171309,9.01618935640381,95.7760289255,
968.212,,,,,,
968.234,,,,,,
968.249,,,,,,
968.31,,,,,,
968.331,,,,,,
968.347,,,,,,
968.35,13.353288,140.54,2.1999229945,9.01618935640381,95.4630501902,19.2
968.365,,,,,,
968.386,,,,,,
968.404,,,,,,
968.426,,,,,,
968.447,,,,,,
968.484,,,,,,
968.502,13.938504,140.18,2.449398798,8.59588579242108,95.1818229208,
968.508,,,,,,
968.529,,,,,,
968.621,,,,,,
968.642,,,,,,
968.654,15.154656,140.38,2.7170182963,8.73146758725422,94.9640985832,37.12
968.667,,,,,,
968.694,,,,,,
968.718,,,,,,
968.746,,,,,,
968.773,,,,,,
968.798,,,,,,
968.807,17.209008,140.45,2.8803115495,8.85349120260405,94.6556557716,
968.822,,,,,,
968.846,,,,,,
968.868,,,,,,
968.898,,,,,,
968.959,18.47088,140.47,3.0753562686,9.08398025382038,94.7236946271,
968.981,,,,,,
969.005,,,,,,
969.032,,,,,,
969.057,,,,,,
969.078,,,,,,
969.109,,,,,,
969.112,18.33372,140.4,3.0163892605,8.69079304880428,94.3381411126,
969.13,,,,,,
969.154,,,,,,
969.182,,,,,,
969.224,,,,,,
969.252,,,,,,
969.264,17.672304,140.52,3.1343232767,8.58232761293777,94.3880362733,
969.273,,,,,,
969.343,,,,,,
969.368,,,,,,
969.395,,,,,,
969.416,17.28216,140.54,3.1615388189,8.50097853603788,94.4742188236,
969.419,,,,,,
969.444,,,,,,
969.468,,,,,,
969.493,,,,,,
969.517,,,,,,
969.538,,,,,,
969.569,17.117568,140.46,3.3611194617,8.33828038223811,94.3608207311,
969.587,,,,,,
969.608,,,,,,
969.636,,,,,,
969.721,16.9164,140.28,3.0617484975,8.44674581810463,94.3789644259,
969.727,,,,,,
969.752,,,,,,
969.779,,,,,,
969.8,,,,,,
969.822,,,,,,
969.846,,,,,,
969.864,,,,,,
969.874,16.690848,140.26,3.2114339796,8.35183856172143,94.3336051889,
969.889,,,,,,
969.935,,,,,,
969.959,,,,,,
969.986,,,,,,
970.026,16.971264,140.79,2.9256707865,8.39251310017137,94.5377217554,
970.038,,,,,,
970.06,,,,,,
970.084,,,,,,
970.111,,,,,,
970.133,,,,,,
970.157,,,,,,
970.178,17.568672,140.58,2.9438144813,8.71790940777091,94.5921528398,
970.188,,,,,,
970.209,,,,,,
970.236,,,,,,
970.258,,,,,,
970.309,,,,,,
970.328,,,,,,
970.331,17.455896,140.59,2.9211348628,8.75858394622085,94.4016440444,
970.352,,,,,,
970.422,,,,,,
970.45,,,,,,
970.474,,,,,,
970.483,17.367504,140.32,2.7533056859,8.55521125397114,94.6375120768,
970.505,,,,,,
970.565,,,,,,
970.596,,,,,,
970.63,,,,,,
970.636,19.519392,140.52,3.3157602247,8.63656033087102,94.4787547473,
970.657,,,,,,
970.684,,,,,,
970.706,,,,,,
970.733,,,,,,
970.761,,,,,,
970.788,19.869912,140.43,3.1388592004,8.56876943345445,94.4696828999,
970.806,,,,,,
970.834,,,,,,
970.855,,,,,,
970.886,,,,,,
970.907,,,,,,
970.928,,,,,,
970.94,17.73936,140.41,3.3248320721,8.94839845898724,94.4061799681,
970.956,,,,,,
970.977,,,,,,
971.026,,,,,,
971.047,,,,,,
971.068,,,,,,
971.093,17.154144,140.69,3.3066883773,9.42293474090323,94.2292789438,
971.096,,,,,,
971.117,,,,,,
971.184,,,,,,
971.209,,,,,,
971.233,,,,,,
971.245,16.65732,140.28,3.2840087588,9.11109661278701,94.2020634016,
971.254,,,,,,
971.279,,,,,,
971.297,,,,,,
971.321,,,,,,
971.346,,,,,,
971.367,,,,,,
971.392,,,,,,
971.398,16.264128,140.63,3.2613291403,9.04330571537044,94.2202070964,
971.413,,,,,,
971.431,,,,,,
971.459,,,,,,
971.523,,,,,,
971.544,,,,,,
971.55,15.837408,140.49,3.1932902848,9.11109661278701,94.2701022571,
971.565,,,,,,
971.59,,,,,,
971.608,,,,,,
971.629,,,,,,
971.654,,,,,,
971.675,,,,,,
971.696,,,,,,
971.702,15.68196,140.49,3.2749369114,8.65011851035434,94.2383507912,
971.742,,,,,,
971.766,,,,,,
971.791,,,,,,
971.855,16.029432,140.47,3.356583538,9.01618935640381,94.1612400883,
971.858,,,,,,
971.879,,,,,,
971.894,,,,,,
971.971,,,,,,
971.995,,,,,,
972.007,16.270224,140.54,3.3837990802,8.78570030518748,94.1612400883,
972.019,,,,,,
972.041,,,,,,
972.065,,,,,,
972.086,,,,,,
972.108,,,,,,
972.132,,,,,,
972.16,16.242792,140.41,2.9982455657,8.79925848467079,94.2338148675,
972.184,,,,,,
972.205,,,,,,
972.227,,,,,,
972.251,,,,,,
972.272,,,,,,
972.294,,,,,,
972.312,16.358616,140.12,3.0617484975,8.66367668983765,94.4016440444,
972.321,,,,,,
972.342,,,,,,
972.388,,,,,,
972.413,,,,,,
972.437,,,,,,
972.458,,,,,,
972.464,16.578072,140.55,3.3339039195,9.13821297175364,94.3517488837,
972.48,,,,,,
972.504,,,,,,
972.525,,,,,,
972.55,,,,,,
972.571,,,,,,
972.592,,,,,,
972.617,16.24584,140.26,3.1479310478,8.71790940777091,94.2292789438,
972.638,,,,,,
972.705,,,,,,
972.727,,,,,,
972.754,,,,,,
972.769,16.066008,140.21,3.2114339796,8.54165307448782,94.2791741045,
972.775,,,,,,
972.803,,,,,,
972.87,,,,,,
972.894,,,,,,
972.919,,,,,,
972.922,16.407384,140.17,3.3202961484,9.12465479227033,94.2474226386,34.56
972.94,,,,,,
972.961,,,,,,
972.989,,,,,,
973.007,,,,,,
973.028,,,,,,
973.053,,,,,,
973.074,16.529304,140.74,3.2749369114,8.8128166641541,94.2202070964,
973.077,,,,,,
973.098,,,,,,
973.123,,,,,,
973.147,,,,,,
973.214,,,,,,
973.226,16.44396,140.46,3.4699816305,8.67723486932096,94.2202070964,34.56
973.242,,,,,,
973.26,,,,,,
973.287,,,,,,
973.309,,,,,,
973.33,,,,,,
973.354,,,,,,
973.373,,,,,,
973.379,16.212312,140.26,3.2431854455,9.16532933072027,94.2519585623,
973.394,,,,,,
973.44,,,,,,
973.461,,,,,,
973.489,,,,,,
973.531,16.01724,140.54,3.2250417507,9.34158566400335,94.2247430201,
973.534,,,,,,
973.556,,,,,,
973.577,,,,,,
973.601,,,,,,
973.626,,,,,,
973.647,,,,,,
973.668,,,,,,
973.684,16.105632,140.54,3.2023621322,9.27379476658678,94.256494486,35.2
973.693,,,,,,
973.714,,,,,,
973.735,,,,,,
973.784,,,,,,
973.806,,,,,,
973.827,,,,,,
973.836,16.163544,140.44,3.1706106663,9.26023658710347,94.2292789438,
973.851,,,,,,
973.873,,,,,,
973.897,,,,,,
