Time,BITLOSS,POWAREA,FLOWIN,ANNLOSS,PUMP,ECDTD,BITDEP,Depth
2016-08-15T07:45:30.000Z,0,0,0.0,0,-47239.05,0,-5.7511016,3520
2016-08-15T07:46:00.000Z,0,0,0.0,0,-47789.572,0,-5.7511016,3520
2016-08-15T07:46:30.000Z,0,0,0.0,0,-48175.174,0,-5.7511016,3520
2016-08-15T07:47:00.000Z,0,0,0.0,0,-47701.491,0,-5.7511016,3520
2016-08-15T07:47:30.000Z,0,0,0.0,0,-46737.058,0,-5.7511016,3520
2016-08-15T07:48:00.000Z,0,0,0.0,0,-47209.61,0,-5.7511016,3520
2016-08-15T07:48:30.000Z,0,0,0.0,0,-45895.63,0,-5.7511016,3520
2016-08-15T07:49:00.000Z,0,0,0.0,0,-47460.794,0,-5.7511016,3520
2016-08-15T07:49:30.000Z,0,0,0.0,0,-46266.872,0,-5.7511016,3520
2016-08-15T07:50:00.000Z,0,0,0.0,0,-47435.158,0,-5.7511016,3520
2016-08-15T07:50:30.000Z,0,0,0.0,0,-46904.582,0,-5.7511016,3520
2016-08-15T07:51:00.000Z,0,0,0.0,0,-46590.303,0,-5.7511016,3520
2016-08-15T07:51:30.000Z,0,0,0.0,0,-46828.841,0,-5.7511016,3520
2016-08-15T07:52:00.000Z,0,0,0.0,0,-46903.555,0,-5.7511016,3520
2016-08-15T07:52:30.000Z,0,0,0.0,0,-46754.4,0,-5.7511016,3520
2016-08-15T07:53:00.000Z,0,0,0.0,0,-46057.671,0,-5.7511016,3520
2016-08-15T07:53:30.000Z,0,0,0.0,0,-46398.067,0,-5.7511016,3520
2016-08-15T07:54:00.000Z,0,0,0.0,0,-47356.331,0,-5.7511016,3520
2016-08-15T07:54:30.000Z,0,0,0.0,0,-45819.511,0,-5.7511016,3520
2016-08-15T07:55:00.000Z,0,0,0.0,0,-46459.895,0,-5.7511016,3520
2016-08-15T07:55:30.000Z,0,0,0.0,0,-45524.51,0,-5.7511016,3520
2016-08-15T07:56:00.000Z,0,0,0.0,0,-45698.521,0,-5.7511016,3520
2016-08-15T07:56:30.000Z,0,0,0.0,0,-45810.635,0,-5.7511016,3520
2016-08-15T07:57:00.000Z,0,0,0.0,0,-46251.723,0,-5.7511016,3520
2016-08-15T07:57:30.000Z,0,0,0.0,0,-46594.861,0,-5.7511016,3520
2016-08-15T07:58:00.000Z,0,0,0.0,0,-45137.855,0,-5.7511016,3520
2016-08-15T07:58:30.000Z,0,0,0.0,0,-46381.034,0,-5.7511016,3520
2016-08-15T07:59:00.000Z,0,0,0.0,0,-46348.715,0,-5.7511016,3520
2016-08-15T07:59:30.000Z,0,0,0.0,0,-46591.468,0,-5.7511016,3520
2016-08-15T08:00:00.000Z,0,0,0.0,0,-46688.426,0,-5.7511016,3520
2016-08-15T08:00:30.000Z,0,0,0.0,0,-46976.103,0,-5.7511016,3520
2016-08-15T08:01:00.000Z,0,0,0.0,0,-47070.189,0,-5.7511016,3520
2016-08-15T08:01:30.000Z,0,0,0.0,0,-46335.215,0,-5.7511016,3520
2016-08-15T08:02:00.000Z,0,0,0.0,0,-47264.318,0,-5.7511016,3520
2016-08-15T08:02:30.000Z,0,0,0.0,0,-46791.963,0,-5.7511016,3520
2016-08-15T08:03:00.000Z,0,0,0.0,0,-46694.2,0,-5.7511016,3520
2016-08-15T08:03:30.000Z,0,0,0.0,0,-46594.724,0,-5.7511016,3520
2016-08-15T08:04:00.000Z,0,0,0.0,0,-48119.584,0,-5.7511016,3520
2016-08-15T08:04:30.000Z,0,0,0.0,0,-47654.058,0,-5.7511016,3520
2016-08-15T08:05:00.000Z,0,0,0.0,0,-46304.606,0,-5.7511016,3520
2016-08-15T08:05:30.000Z,0,0,0.0,0,-46237.723,0,-5.7511016,3520
2016-08-15T08:06:00.000Z,0,0,0.0,0,-47031.785,0,-5.7511016,3520
2016-08-15T08:06:30.000Z,0,0,0.0,0,-46243.798,0,-5.7511016,3520
2016-08-15T08:07:00.000Z,0,0,0.0,0,-46710.737,0,-5.7511016,3520
2016-08-15T08:07:30.000Z,0,0,0.0,0,-47268.285,0,-5.7511016,3520
2016-08-15T08:08:00.000Z,0,0,0.0,0,-47768.46,0,-5.7511016,3520
2016-08-15T08:08:30.000Z,0,0,0.0,0,-46261.156,0,-5.7511016,3520
2016-08-15T08:09:00.000Z,0,0,0.0,0,-46840.022,0,-5.7511016,3520
2016-08-15T08:09:30.000Z,0,0,0.0,0,-45362.63,0,-5.7511016,3520
2016-08-15T08:10:00.000Z,0,0,0.0,0,-46302.789,0,-5.7511016,3520
2016-08-15T08:10:30.000Z,0,0,0.0,0,-46008.216,0,-5.7511016,3520
2016-08-15T08:11:00.000Z,0,0,0.0,0,-46945.985,0,-5.7511016,3520
2016-08-15T08:11:30.000Z,0,0,0.0,0,-46294.975,0,-5.7511016,3520
2016-08-15T08:12:00.000Z,0,0,0.0,0,-46197.332,0,-5.7511016,3520
2016-08-15T08:12:30.000Z,0,0,0.0,0,-47887.112,0,-5.7511016,3520
2016-08-15T08:13:00.000Z,0,0,0.0,0,-47466.518,0,-5.7511016,3520
2016-08-15T08:13:30.000Z,0,0,0.0,0,-47796.701,0,-5.7511016,3520
2016-08-15T08:14:00.000Z,0,0,0.0,0,-46463.563,0,-5.7511016,3520
2016-08-15T08:14:30.000Z,0,0,0.0,0,-46718.654,0,-5.7511016,3520
2016-08-15T08:15:00.000Z,0,0,0.0,0,-46786.48,0,-5.7511016,3520
2016-08-15T08:15:30.000Z,0,0,0.0,0,-46901.053,0,-5.7511016,3520
2016-08-15T08:16:00.000Z,0,0,0.0,0,-47281.72,0,-5.7511016,3520
2016-08-15T08:16:30.000Z,0,0,0.0,0,-46147.774,0,-5.7511016,3520
2016-08-15T08:17:00.000Z,0,0,0.0,0,-47119.199,0,-5.7511016,3520
2016-08-15T08:17:30.000Z,0,0,0.0,0,-45899.126,0,-5.7511016,3520
2016-08-15T08:18:00.000Z,0,0,0.0,0,-45828.764,0,-5.7511016,3520
2016-08-15T08:18:30.000Z,0,0,0.0,0,-45191.704,0,-5.7511016,3520
2016-08-15T08:19:00.000Z,0,0,0.0,0,-45186.631,0,-5.7511016,3520
2016-08-15T08:19:30.000Z,0,0,0.0,0,-46244.732,0,-5.7511016,3520
2016-08-15T08:20:00.000Z,0,0,0.0,0,-46925.078,0,-5.7511016,3520
2016-08-15T08:20:30.000Z,0,0,0.0,0,-47245.494,0,-5.7511016,3520
2016-08-15T08:21:00.000Z,0,0,0.0,0,-45802.82,0,-5.7511016,3520
2016-08-15T08:21:30.000Z,0,0,0.0,0,-46387.751,0,-5.7511016,3520
2016-08-15T08:22:00.000Z,0,0,0.0,0,-46535.912,0,-5.7511016,3520
2016-08-15T08:22:30.000Z,0,0,0.0,0,-47248.235,0,-5.7511016,3520
2016-08-15T08:23:00.000Z,0,0,0.0,0,-44225.454,0,-5.7511016,3520
2016-08-15T08:23:30.000Z,0,0,0.0,0,-45289.792,0,-5.7511016,3520
2016-08-15T08:24:00.000Z,0,0,0.0,0,-45642.629,0,-5.7511016,3520
2016-08-15T08:24:30.000Z,0,0,0.0,0,-46658.917,0,-5.7511016,3520
2016-08-15T08:25:00.000Z,0,0,0.0,0,-46202.062,0,-5.7511016,3520
2016-08-15T08:25:30.000Z,0,0,0.0,0,-45412.214,0,-5.7511016,3520
2016-08-15T08:26:00.000Z,0,0,0.0,0,-46650.486,0,-5.7511016,3520
2016-08-15T08:26:30.000Z,0,0,0.0,0,-46139.686,0,-5.7511016,3520
2016-08-15T08:27:00.000Z,0,0,0.0,0,-45286.742,0,-5.7511016,3520
2016-08-15T08:27:30.000Z,0,0,0.0,0,-46363.452,0,-5.7511016,3520
2016-08-15T08:28:00.000Z,0,0,0.0,0,-46433.643,0,-5.7511016,3520
2016-08-15T08:28:30.000Z,0,0,0.0,0,-46586.293,0,-5.7511016,3520
2016-08-15T08:29:00.000Z,0,0,0.0,0,-44889.453,0,-5.7511016,3520
2016-08-15T08:29:30.000Z,0,0,0.0,0,-46108.052,0,-5.7511016,3520
2016-08-15T08:30:00.000Z,0,0,0.0,0,-45990.257,0,-5.7511016,3520
2016-08-15T08:30:30.000Z,0,0,0.0,0,-47163.616,0,-5.7511016,3520
2016-08-15T08:31:00.000Z,0,0,0.0,0,-47132.531,0,-5.7511016,3520
2016-08-15T08:31:30.000Z,0,0,0.0,0,-46955.547,0,-5.7511016,3520
2016-08-15T08:32:00.000Z,0,0,0.0,0,-45270.908,0,-5.7511016,3520
2016-08-15T08:32:30.000Z,0,0,0.0,0,-47272.637,0,-5.7511016,3520
2016-08-15T08:33:00.000Z,0,0,0.0,0,-46444.61,0,-5.7511016,3520
2016-08-15T08:33:30.000Z,0,0,0.0,0,-47549.081,0,-5.7511016,3520
2016-08-15T08:34:00.000Z,0,0,0.0,0,-47953.087,0,-5.7511016,3520
2016-08-15T08:34:30.000Z,0,0,0.0,0,-46630.779,0,-5.7511016,3520
2016-08-15T08:35:00.000Z,0,0,0.0,0,-45205.79,0,-5.7511016,3520
2016-08-15T08:35:30.000Z,0,0,0.0,0,-46216.834,0,-5.7511016,3520
2016-08-15T08:36:00.000Z,0,0,0.0,0,-46391.556,0,-5.7511016,3520
2016-08-15T08:36:30.000Z,0,0,0.0,0,-47726.99,0,-5.7511016,3520
2016-08-15T08:37:00.000Z,0,0,0.0,0,-46767.972,0,-5.7511016,3520
2016-08-15T08:37:30.000Z,0,0,0.0,0,-46274.652,0,-5.7511016,3520
2016-08-15T08:38:00.000Z,0,0,0.0,0,-47392.009,0,-5.7511016,3520
2016-08-15T08:38:30.000Z,0,0,0.0,0,-45507.938,0,-5.7511016,3520
2016-08-15T08:39:00.000Z,0,0,0.0,0,-46935.497,0,-5.7511016,3520
2016-08-15T08:39:30.000Z,0,0,0.0,0,-46024.393,0,-5.7511016,3520
2016-08-15T08:40:00.000Z,0,0,0.0,0,-46912.98,0,-5.7511016,3520
2016-08-15T08:40:30.000Z,0,0,0.0,0,-47701.252,0,-5.7511016,3520
2016-08-15T08:41:00.000Z,0,0,0.0,0,-46850.981,0,-5.7511016,3520
2016-08-15T08:41:30.000Z,0,0,0.0,0,-46541.876,0,-5.7511016,3520
2016-08-15T08:42:00.000Z,0,0,0.0,0,-47651.008,0,-5.7511016,3520
2016-08-15T08:42:30.000Z,0,0,0.0,0,-47649.534,0,-5.7511016,3520
2016-08-15T08:43:00.000Z,0,0,0.0,0,-47462.234,0,-5.7511016,3520
2016-08-15T08:43:30.000Z,0,0,0.0,0,-47068.955,0,-5.7511016,3520
2016-08-15T08:44:00.000Z,0,0,0.0,0,-47445.783,0,-5.7511016,3520
2016-08-15T08:44:30.000Z,0,0,0.0,0,-46968.982,0,-5.7511016,3520
2016-08-15T08:45:00.000Z,0,0,0.0,0,-47643.194,0,-5.7511016,3520
2016-08-15T08:45:30.000Z,0,0,0.0,0,-47860.208,0,-5.7511016,3520
2016-08-15T08:46:00.000Z,0,0,0.0,0,-46237.534,0,-5.7511016,3520
2016-08-15T08:46:30.000Z,0,0,0.0,0,-48358.841,0,-5.7511016,3520
2016-08-15T08:47:00.000Z,0,0,0.0,0,-46909.519,0,-5.7511016,3520
2016-08-15T08:47:30.000Z,0,0,0.0,0,-47791.354,0,-5.7511016,3520
2016-08-15T08:48:00.000Z,0,0,0.0,0,-47077.18,0,-5.7511016,3520
2016-08-15T08:48:30.000Z,0,0,0.0,0,-47917.101,0,-5.7511016,3520
2016-08-15T08:49:00.000Z,0,0,0.0,0,-49345.586,0,-5.7511016,3520
2016-08-15T08:49:30.000Z,0,0,0.0,0,-48487.055,0,-5.7511016,3520
2016-08-15T08:50:00.000Z,0,0,0.0,0,-47434.679,0,-5.7511016,3520
2016-08-15T08:50:30.000Z,0,0,0.0,0,-47797.558,0,-5.7511016,3520
2016-08-15T08:51:00.000Z,0,0,0.0,0,-47741.762,0,-5.7511016,3520
2016-08-15T08:51:30.000Z,0,0,0.0,0,-48471.941,0,-5.7511016,3520
2016-08-15T08:52:00.000Z,0,0,0.0,0,-46737.538,0,-5.7511016,3520
2016-08-15T08:52:30.000Z,0,0,0.0,0,-47463.399,0,-5.7511016,3520
2016-08-15T08:53:00.000Z,0,0,0.0,0,-48638.609,0,-5.7511016,3520
2016-08-15T08:53:30.000Z,0,0,0.0,0,-47587.775,0,-5.7511016,3520
2016-08-15T08:54:00.000Z,0,0,0.0,0,-47832.31,0,-5.7511016,3520
2016-08-15T08:54:30.000Z,0,0,0.0,0,-48487.261,0,-5.7511016,3520
2016-08-15T08:55:00.000Z,0,0,0.0,0,-47593.944,0,-5.7511016,3520
2016-08-15T08:55:30.000Z,0,0,0.0,0,-47511.895,0,-5.7511016,3520
2016-08-15T08:56:00.000Z,0,0,0.0,0,-48021.461,0,-5.7511016,3520
2016-08-15T08:56:30.000Z,0,0,0.0,0,-47236.617,0,-5.7511016,3520
2016-08-15T08:57:00.000Z,0,0,0.0,0,-47382.721,0,-5.7511016,3520
2016-08-15T08:57:30.000Z,0,0,0.0,0,-48109.816,0,-5.7511016,3520
2016-08-15T08:58:00.000Z,0,0,0.0,0,-47982.527,0,-5.7511016,3520
2016-08-15T08:58:30.000Z,0,0,0.0,0,-47678.46,0,-5.7511016,3520
2016-08-15T08:59:00.000Z,0,0,0.0,0,-48215.719,0,-5.7511016,3520
2016-08-15T08:59:30.000Z,0,0,0.0,0,-47394.648,0,-5.7511016,3520
2016-08-15T09:00:00.000Z,0,0,0.0,0,-47519.709,0,-5.7511016,3520
2016-08-15T09:00:30.000Z,0,0,0.0,0,-48954.295,0,-5.7511016,3520
2016-08-15T09:01:00.000Z,0,0,0.0,0,-49598.792,0,-5.7511016,3520
2016-08-15T09:01:30.000Z,0,0,0.0,0,-48024.066,0,-5.7511016,3520
2016-08-15T09:02:00.000Z,0,0,0.0,0,-48306.061,0,-5.7511016,3520
2016-08-15T09:02:30.000Z,0,0,0.0,0,-48508.373,0,-5.7511016,3520
2016-08-15T09:03:00.000Z,0,0,0.0,0,-49360.494,0,-5.7511016,3520
2016-08-15T09:03:30.000Z,0,0,0.0,0,-47911.754,0,-5.7511016,3520
2016-08-15T09:04:00.000Z,0,0,0.0,0,-48048.674,0,-5.7511016,3520
2016-08-15T09:04:30.000Z,0,0,0.0,0,-48130.825,0,-5.7511016,3520
2016-08-15T09:05:00.000Z,0,0,0.0,0,-46732.02,0,-5.7511016,3520
2016-08-15T09:05:30.000Z,0,0,0.0,0,-46872.196,0,-5.7511016,3520
2016-08-15T09:06:00.000Z,0,0,0.0,0,-46891.662,0,-5.7511016,3520
2016-08-15T09:06:30.000Z,0,0,0.0,0,-47294.161,0,-5.7511016,3520
2016-08-15T09:07:00.000Z,0,0,0.0,0,-47228.7,0,-5.7511016,3520
2016-08-15T09:07:30.000Z,0,0,0.0,0,-46574.675,0,-5.7511016,3520
2016-08-15T09:08:00.000Z,0,0,0.0,0,-47214.717,0,-5.7511016,3520
2016-08-15T09:08:30.000Z,0,0,0.0,0,-46969.427,0,-5.7511016,3520
2016-08-15T09:09:00.000Z,0,0,0.0,0,-47845.025,0,-5.7511016,3520
2016-08-15T09:09:30.000Z,0,0,0.0,0,-48299.378,0,-5.7511016,3520
2016-08-15T09:10:00.000Z,0,0,0.0,0,-46114.77,0,-5.7511016,3520
2016-08-15T09:10:30.000Z,0,0,0.0,0,-47471.522,0,-5.7511016,3520
2016-08-15T09:11:00.000Z,0,0,0.0,0,-48039.077,0,-5.7511016,3520
2016-08-15T09:11:30.000Z,0,0,0.0,0,-47460.143,0,-5.7511016,3520
2016-08-15T09:12:00.000Z,0,0,0.0,0,-47397.836,0,-5.7511016,3520
2016-08-15T09:12:30.000Z,0,0,0.0,0,-47358.182,0,-5.7511016,3520
2016-08-15T09:13:00.000Z,0,0,0.0,0,-47744.744,0,-5.7511016,3520
2016-08-15T09:13:30.000Z,0,0,0.0,0,-47561.522,0,-5.7511016,3520
2016-08-15T09:14:00.000Z,0,0,0.0,0,-49284.169,0,-5.7511016,3520
2016-08-15T09:14:30.000Z,0,0,0.0,0,-47537.257,0,-5.7511016,3520
2016-08-15T09:15:00.000Z,0,0,0.0,0,-48342.665,0,-5.7511016,3520
2016-08-15T09:15:30.000Z,0,0,0.0,0,-47410.859,0,-5.7511016,3520
2016-08-15T09:16:00.000Z,0,0,0.0,0,-47482.558,0,-5.7511016,3520
2016-08-15T09:16:30.000Z,0,0,0.0,0,-48813.948,0,-5.7511016,3520
2016-08-15T09:17:00.000Z,0,0,0.0,0,-46880.558,0,-5.7511016,3520
2016-08-15T09:17:30.000Z,0,0,0.0,0,-47980.128,0,-5.7511016,3520
2016-08-15T09:18:00.000Z,0,0,0.0,0,-47278.532,0,-5.7511016,3520
2016-08-15T09:18:30.000Z,0,0,0.0,0,-47520.086,0,-5.7511016,3520
2016-08-15T09:19:00.000Z,0,0,0.0,0,-47661.29,0,-5.7511016,3520
2016-08-15T09:19:30.000Z,0,0,0.0,0,-47829.603,0,-5.7511016,3520
2016-08-15T09:20:00.000Z,0,0,0.0,0,-46964.183,0,-5.7511016,3520
2016-08-15T09:20:30.000Z,0,0,0.0,0,-48797.634,0,-5.7511016,3520
2016-08-15T09:21:00.000Z,0,0,0.0,0,-46741.685,0,-5.7511016,3520
2016-08-15T09:21:30.000Z,0,0,0.0,0,-48342.665,0,-5.7511016,3520
2016-08-15T09:22:00.000Z,0,0,0.0,0,-46917.778,0,-5.7511016,3520
2016-08-15T09:22:30.000Z,0,0,0.0,0,-47041.571,0,-5.7511016,3520
2016-08-15T09:23:00.000Z,0,0,0.0,0,-47391.838,0,-5.7511016,3520
2016-08-15T09:23:30.000Z,0,0,0.0,0,-46622.656,0,-5.7511016,3520
2016-08-15T09:24:00.000Z,0,0,0.0,0,-47342.965,0,-5.7511016,3520
2016-08-15T09:24:30.000Z,0,0,0.0,0,-47804.275,0,-5.7511016,3520
2016-08-15T09:25:00.000Z,0,0,0.0,0,-47888.106,0,-5.7511016,3520
2016-08-15T09:25:30.000Z,0,0,0.0,0,-47651.453,0,-5.7511016,3520
2016-08-15T09:26:00.000Z,0,0,0.0,0,-47547.641,0,-5.7511016,3520
2016-08-15T09:26:30.000Z,0,0,0.0,0,-48789.443,0,-5.7511016,3520
2016-08-15T09:27:00.000Z,0,0,0.0,0,-47226.061,0,-5.7511016,3520
2016-08-15T09:27:30.000Z,0,0,0.0,0,-47446.64,0,-5.7511016,3520
2016-08-15T09:28:00.000Z,0,0,0.0,0,-47732.474,0,-5.7511016,3520
2016-08-15T09:28:30.000Z,0,0,0.0,0,-48948.914,0,-5.7511016,3520
2016-08-15T09:29:00.000Z,0,0,0.0,0,-47815.311,0,-5.7511016,3520
2016-08-15T09:29:30.000Z,0,0,0.0,0,-48206.431,0,-5.7511016,3520
2016-08-15T09:30:00.000Z,0,0,0.0,0,-47660.673,0,-5.7511016,3520
2016-08-15T09:30:30.000Z,0,0,0.0,0,-47211.701,0,-5.7511016,3520
2016-08-15T09:31:00.000Z,0,0,0.0,0,-47540.41,0,-5.7511016,3520
2016-08-15T09:31:30.000Z,0,0,0.0,0,-47738.54,0,-5.7511016,3520
2016-08-15T09:32:00.000Z,0,0,0.0,0,-47529.683,0,-5.7511016,3520
2016-08-15T09:32:30.000Z,0,0,0.0,0,-47308.178,0,-5.7511016,3520
2016-08-15T09:33:00.000Z,0,0,0.0,0,-48104.23,0,-5.7511016,3520
2016-08-15T09:33:30.000Z,0,0,0.0,0,-46995.646,0,-5.7511016,3520
2016-08-15T09:34:00.000Z,0,0,0.0,0,-47535.2,0,-5.7511016,3520
2016-08-15T09:34:30.000Z,0,0,0.0,0,-47356.674,0,-5.7511016,3520
2016-08-15T09:35:00.000Z,0,0,0.0,0,-47001.129,0,-5.7511016,3520
2016-08-15T09:35:30.000Z,0,0,0.0,0,-48638.541,0,-5.7511016,3520
2016-08-15T09:36:00.000Z,0,0,0.0,0,-49044.774,0,-5.7511016,3520
2016-08-15T09:36:30.000Z,0,0,0.0,0,-48221.99,0,-5.7511016,3520
2016-08-15T09:37:00.000Z,0,0,0.0,0,-48252.527,0,-5.7511016,3520
2016-08-15T09:37:30.000Z,0,0,0.0,0,-47104.461,0,-5.7511016,3520
2016-08-15T09:38:00.000Z,0,0,0.0,0,-47861.271,0,-5.7511016,3520
2016-08-15T09:38:30.000Z,0,0,0.0,0,-48656.671,0,-5.7511016,3520
2016-08-15T09:39:00.000Z,0,0,0.0,0,-49230.841,0,-5.7511016,3520
2016-08-15T09:39:30.000Z,0,0,0.0,0,-47736.175,0,-5.7511016,3520
2016-08-15T09:40:00.000Z,0,0,0.0,0,-47678.46,0,-5.7511016,3520
2016-08-15T09:40:30.000Z,0,0,0.0,0,-47695.22,0,-5.7511016,3520
2016-08-15T09:41:00.000Z,0,0,0.0,0,-46635.886,0,-5.7511016,3520
2016-08-15T09:41:30.000Z,0,0,0.0,0,-47851.297,0,-5.7511016,3520
2016-08-15T09:42:00.000Z,0,0,0.0,0,-47141.853,0,-5.7511016,3520
2016-08-15T09:42:30.000Z,0,0,0.0,0,-47710.128,0,0.0,3520
2016-08-15T09:43:00.000Z,0,0,0.0,0,-46202.748,0,0.0,3520
2016-08-15T09:43:30.000Z,0,0,0.0,0,-46612.683,0,0.0,3520
2016-08-15T09:44:00.000Z,0,0,0.0,0,-47745.943,0,0.0,3520
2016-08-15T09:44:30.000Z,0,0,0.0,0,-47428.133,0,0.0,3520
2016-08-15T09:45:00.000Z,0,0,0.0,0,-47199.945,0,0.0,3520
2016-08-15T09:45:30.000Z,0,0,0.0,0,-47997.813,0,0.0,3520
2016-08-15T09:46:00.000Z,0,0,0.0,0,-46847.793,0,0.0,3520
2016-08-15T09:46:30.000Z,0,0,0.0,0,-47836.114,0,0.0,3520
2016-08-15T09:47:00.000Z,0,0,0.0,0,-46671.015,0,0.0,3520
2016-08-15T09:47:30.000Z,0,0,0.0,0,-46544.652,0,0.0,3520
2016-08-15T09:48:00.000Z,0,0,0.0,0,-46339.118,0,0.0,3520
2016-08-15T09:48:30.000Z,0,0,0.0,0,-47902.501,0,0.0,3520
2016-08-15T09:49:00.000Z,0,0,0.0,0,-47859.694,0,0.0,3520
2016-08-15T09:49:30.000Z,0,0,0.0,0,-48567.288,0,0.0,3520
2016-08-15T09:50:00.000Z,0,0,0.0,0,-47087.771,0,0.0,3520
2016-08-15T09:50:30.000Z,0,0,0.0,0,-46973.369,0,0.0,3520
2016-08-15T09:51:00.000Z,0,0,0.0,0,-47332.032,0,0.0,3520
2016-08-15T09:51:30.000Z,0,0,0.0,0,-47630.341,0,0.0,3520
2016-08-15T09:52:00.000Z,0,0,0.0,0,-48146.248,0,0.0,3520
2016-08-15T09:52:30.000Z,0,0,0.0,0,-49061.842,0,0.0,3520
2016-08-15T09:53:00.000Z,0,0,0.0,0,-48238.681,0,0.0,3520
2016-08-15T09:53:30.000Z,0,0,0.0,0,-48171.952,0,0.0,3520
2016-08-15T09:54:00.000Z,0,0,0.0,0,-49035.966,0,0.0,3520
2016-08-15T09:54:30.000Z,0,0,0.0,0,-48687.585,0,0.0,3520
2016-08-15T09:55:00.000Z,0,0,0.0,0,-46995.097,0,0.0,3520
2016-08-15T09:55:30.000Z,0,0,0.0,0,-47445.68,0,0.0,3520
2016-08-15T09:56:00.000Z,0,0,0.0,0,-47921.008,0,0.0,3520
2016-08-15T09:56:30.000Z,0,0,0.0,0,-48503.712,0,0.0,3520
2016-08-15T09:57:00.000Z,0,0,0.0,0,-46758.239,0,0.0,3520
2016-08-15T09:57:30.000Z,0,0,0.0,0,-47632.946,0,0.0,3520
2016-08-15T09:58:00.000Z,0,0,0.0,0,-49065.475,0,0.0,3520
2016-08-15T09:58:30.000Z,0,0,0.0,0,-48922.524,0,0.0,3520
2016-08-15T09:59:00.000Z,0,0,0.0,0,-47561.145,0,0.0,3520
2016-08-15T09:59:30.000Z,0,0,0.0,0,-48246.975,0,0.0,3520
2016-08-15T10:00:00.000Z,0,0,0.0,0,-49560.167,0,0.0,3520
2016-08-15T10:00:30.000Z,0,0,0.0,0,-48684.603,0,0.0,3520
2016-08-15T10:01:00.000Z,0,0,0.0,0,-49150.369,0,0.0,3520
2016-08-15T10:01:30.000Z,0,0,0.0,0,-48564.169,0,0.0,3520
2016-08-15T10:02:00.000Z,0,0,0.0,0,-47452.123,0,0.0,3520
2016-08-15T10:02:30.000Z,0,0,0.0,0,-48692.314,0,0.0,3520
2016-08-15T10:03:00.000Z,0,0,0.0,0,-48580.654,0,0.0,3520
2016-08-15T10:03:30.000Z,0,0,0.0,0,-47515.596,0,0.0,3520
2016-08-15T10:04:00.000Z,0,0,0.0,0,-49746.439,0,0.0,3520
2016-08-15T10:04:30.000Z,0,0,0.0,0,-49436.785,0,0.0,3520
2016-08-15T10:05:00.000Z,0,0,0.0,0,-48166.195,0,0.0,3520
2016-08-15T10:05:30.000Z,0,0,0.0,0,-47910.623,0,0.0,3520
2016-08-15T10:06:00.000Z,0,0,0.0,0,-49149.409,0,0.0,3520
2016-08-15T10:06:30.000Z,0,0,0.0,0,-49373.655,0,0.0,3520
2016-08-15T10:07:00.000Z,0,0,0.0,0,-49154.927,0,0.0,3520
2016-08-15T10:07:30.000Z,0,0,0.0,0,-49311.347,0,0.0,3520
2016-08-15T10:08:00.000Z,0,0,0.0,0,-49075.963,0,0.0,3520
2016-08-15T10:08:30.000Z,0,0,0.0,0,-50518.705,0,0.0,3520
2016-08-15T10:09:00.000Z,0,0,0.0,0,-48848.803,0,0.0,3520
2016-08-15T10:09:30.000Z,0,0,0.0,0,-49830.75,0,0.0,3520
2016-08-15T10:10:00.000Z,0,0,0.0,0,-49872.117,0,0.0,3520
2016-08-15T10:10:30.000Z,0,0,0.0,0,-47022.481,0,0.0,3520
2016-08-15T10:11:00.000Z,0,0,0.0,0,-48902.783,0,0.0,3520
2016-08-15T10:11:30.000Z,0,0,0.0,0,-48007.238,0,0.0,3520
2016-08-15T10:12:00.000Z,0,0,0.0,0,-48110.57,0,0.0,3520
2016-08-15T10:12:30.000Z,0,0,0.0,0,-49386.781,0,0.0,3520
2016-08-15T10:13:00.000Z,0,0,0.0,0,-47498.769,0,0.0,3520
2016-08-15T10:13:30.000Z,0,0,0.0,0,-48587.714,0,0.0,3520
2016-08-15T10:14:00.000Z,0,0,0.0,0,-47460.246,0,0.0,3520
2016-08-15T10:14:30.000Z,0,0,0.0,0,-48209.412,0,0.0,3520
2016-08-15T10:15:00.000Z,0,0,0.0,0,-48117.664,0,0.0,3520
2016-08-15T10:15:30.000Z,0,0,0.0,0,-48647.554,0,0.0,3520
2016-08-15T10:16:00.000Z,0,0,0.0,0,-47969.024,0,0.0,3520
2016-08-15T10:16:30.000Z,0,0,0.0,0,-48445.311,0,0.0,3520
2016-08-15T10:17:00.000Z,0,0,0.0,0,1169948.8,0,0.0,3520
2016-08-15T10:17:30.000Z,0,0,0.0,0,903118.68,0,0.0,3520
2016-08-15T10:18:00.000Z,0,0,0.0,0,-29576.938,0,0.0,3520
2016-08-15T10:18:30.000Z,0,0,0.0,0,108193.06,0,0.0,3520
2016-08-15T10:19:00.000Z,0,0,0.0,0,579692.0,0,0.0,3520
2016-08-15T10:19:30.000Z,0,0,0.0,0,3542780.0,0,0.0,3520
2016-08-15T10:20:00.000Z,0,0,0.0,0,5408876.8,0,0.0,3520
2016-08-15T10:20:30.000Z,0,0,0.0,0,5307291.7,0,0.0,3520
2016-08-15T10:21:00.000Z,0,0,0.0,0,5550519.6,0,0.0,3520
2016-08-15T10:21:30.000Z,0,0,0.0,0,5668521.0,0,0.0,3520
2016-08-15T10:22:00.000Z,0,0,0.0,0,6094567.2,0,0.0,3520
2016-08-15T10:22:30.000Z,0,0,0.0,0,6521897.2,0,0.0,3520
