TIME,DEPT,DMEA,ROP,RPM,SWOB,TQA,HKLD,ECD_ARC_RT
2009-07-07T10:27:45.000Z,306.14112,900.001248,,0.0,0.0,0.027116358966628,81.3064323225,
2009-07-07T10:27:48.000Z,306.305712,900.001248,,0.0,2.4131114084,0.027116358966628,82.4313414001,
2009-07-07T10:27:50.000Z,,,,,,,,
2009-07-07T10:27:51.000Z,306.961032,900.001248,,0.0,1.7417947008,0.027116358966628,83.1026581077,
2009-07-07T10:27:54.000Z,308.552088,900.001248,,0.0,0.8073944186,0.027116358966628,84.0415943136,
2009-07-07T10:27:57.000Z,312.231024,900.001248,,0.0,-1.451495584,0.027116358966628,86.2959483925,
2009-07-07T10:27:59.000Z,,,,,,,,
2009-07-07T10:28:00.000Z,317.287656,900.001248,,0.0,-0.1224699399,0.027116358966628,84.9714586721,
2009-07-07T10:28:03.000Z,322.329048,900.001248,,0.0,-0.1769010243,0.027116358966628,85.0258897565,
2009-07-07T10:28:06.000Z,327.211944,900.001248,,0.0,-0.3401942775,0.027116358966628,85.184647086,
2009-07-07T10:28:07.000Z,,,,,,,,
2009-07-07T10:28:09.000Z,332.097888,900.001248,,0.0,0.9253284348,0.027116358966628,83.9191243737,
2009-07-07T10:28:12.000Z,336.94116,900.001248,,0.0,-0.6713167076,0.027116358966628,85.5203054398,
2009-07-07T10:28:15.000Z,341.16264,900.001248,,0.0,0.7529633342,0.027116358966628,84.096025398,
2009-07-07T10:28:17.000Z,,,,,,,,
2009-07-07T10:28:18.000Z,344.54592,900.001248,,0.0,0.9344002822,0.027116358966628,83.9100525263,
2009-07-07T10:28:21.000Z,345.966288,900.001248,,0.0,4.5313877763,0.027116358966628,80.3176009559,
2009-07-07T10:28:23.000Z,,,,,,,,
2009-07-07T10:28:24.000Z,346.200984,900.001248,,0.0,2.1727074523,0.027116358966628,82.6762812799,
2009-07-07T10:28:27.000Z,346.22232,900.001248,,0.0,0.2902991168,0.027116358966628,84.5586896154,
2009-07-07T10:28:30.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,65.2356546534,
2009-07-07T10:28:31.000Z,,,,,,,,
2009-07-07T10:28:33.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,64.6641282672,
2009-07-07T10:28:35.000Z,,,,,,,,
2009-07-07T10:28:36.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,64.7321671227,
2009-07-07T10:28:39.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,64.8999962996,
2009-07-07T10:28:42.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,62.8724384057,
2009-07-07T10:28:44.000Z,,,,,,,,
2009-07-07T10:28:45.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,62.6910014577,
2009-07-07T10:28:48.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,59.556678181,
2009-07-07T10:28:51.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,61.9833973605,
2009-07-07T10:28:53.000Z,,,,,,,,
2009-07-07T10:28:54.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.5301473422,
2009-07-07T10:28:57.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.1355219803,
2009-07-07T10:29:00.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.4847881052,
2009-07-07T10:29:02.000Z,,,,,,,,
2009-07-07T10:29:03.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.2126326832,
2009-07-07T10:29:06.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.04933943,
2009-07-07T10:29:09.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,65.4715226858,
2009-07-07T10:29:11.000Z,,,,,,,,
2009-07-07T10:29:12.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,64.772990436,
2009-07-07T10:29:15.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.4938599526,
2009-07-07T10:29:18.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3577822416,
2009-07-07T10:29:20.000Z,,,,,,,,
2009-07-07T10:29:21.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.2353123017,
2009-07-07T10:29:24.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.2852074624,
2009-07-07T10:29:27.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,63.2988152335,
2009-07-07T10:29:29.000Z,,,,,,,,
2009-07-07T10:29:30.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,63.2897433861,
2009-07-07T10:29:33.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,63.2852074624,
2009-07-07T10:29:36.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3169589283,
2009-07-07T10:29:38.000Z,,,,,,,,
2009-07-07T10:29:39.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.2852074624,
2009-07-07T10:29:42.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3078870809,
2009-07-07T10:29:45.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3033511572,
2009-07-07T10:29:47.000Z,,,,,,,,
2009-07-07T10:29:48.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3124230046,
2009-07-07T10:29:51.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3169589283,
2009-07-07T10:29:54.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.321494852,
2009-07-07T10:29:56.000Z,,,,,,,,
2009-07-07T10:29:57.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3124230046,
2009-07-07T10:30:00.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,63.3441744705,
2009-07-07T10:30:03.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,62.7136810762,
2009-07-07T10:30:05.000Z,,,,,,,,
2009-07-07T10:30:06.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,62.7091451525,
2009-07-07T10:30:09.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,62.7182169999,
2009-07-07T10:30:12.000Z,346.31376,900.001248,,0.0,0.0,0.013558179483314,62.8180073213,
2009-07-07T10:30:14.000Z,,,,,,,,
2009-07-07T10:30:15.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,62.7408966184,
2009-07-07T10:30:18.000Z,346.31376,900.001248,,0.0,0.0,0.027116358966628,81.8235276243,
2009-07-07T10:30:21.000Z,346.304616,900.001248,,0.0,3.0027814894,0.027116358966628,82.7533919828,
2009-07-07T10:30:23.000Z,,,,,,,,
2009-07-07T10:30:24.000Z,346.783152,900.001248,,0.0,1.9096238777,0.027116358966628,83.8510855182,
2009-07-07T10:30:27.000Z,347.539056,900.001248,,0.0,1.6193247609,0.027116358966628,84.1368487113,
2009-07-07T10:30:30.000Z,348.444312,900.001248,,0.0,1.5376781343,0.027116358966628,84.2230312616,
2009-07-07T10:30:32.000Z,,,,,,,,
2009-07-07T10:30:33.000Z,349.51416,900.001248,,0.0,1.6283966083,0.027116358966628,84.1323127876,
2009-07-07T10:30:36.000Z,350.6724,900.001248,,0.0,1.3789208048,0.027116358966628,84.3817885911,
2009-07-07T10:30:39.000Z,351.900744,900.001248,,0.0,1.2065557042,0.027116358966628,84.5541536917,
2009-07-07T10:30:40.000Z,,,,,,,,
2009-07-07T10:30:42.000Z,353.122992,900.001248,,0.0,1.769010243,0.027116358966628,83.9871632292,
2009-07-07T10:30:44.000Z,,,,,,,,
2009-07-07T10:30:45.000Z,354.348288,900.001248,,0.0,1.3244897204,0.027116358966628,84.4362196755,
2009-07-07T10:30:48.000Z,355.591872,900.001248,,0.0,1.3653130337,0.027116358966628,84.3908604385,
2009-07-07T10:30:51.000Z,356.942136,900.001248,,0.0,1.1521246198,0.027116358966628,84.6040488524,
2009-07-07T10:30:52.000Z,,,,,,,,
2009-07-07T10:30:54.000Z,358.392984,900.001248,,0.0,1.2791304834,0.027116358966628,84.4815789125,
2009-07-07T10:30:57.000Z,359.84688,900.001248,,0.0,1.1158372302,0.027116358966628,84.6448721657,
2009-07-07T10:30:59.000Z,,,,,,,,
2009-07-07T10:31:00.000Z,361.395264,900.001248,,0.0,0.9752235955,0.027116358966628,84.7809498767,
2009-07-07T10:31:03.000Z,362.904024,900.001248,,0.0,1.1158372302,0.027116358966628,84.6448721657,
2009-07-07T10:31:06.000Z,364.470696,900.001248,,0.0,1.2383071701,0.027116358966628,84.5178663021,
2009-07-07T10:31:07.000Z,,,,,,,,
2009-07-07T10:31:09.000Z,366.058704,900.001248,,0.0,1.7554024719,0.027116358966628,84.005306924,
2009-07-07T10:31:11.000Z,,,,,,,,
2009-07-07T10:31:12.000Z,367.64976,900.001248,,0.0,1.1203731539,0.027116358966628,84.6358003183,
2009-07-07T10:31:15.000Z,369.237768,900.001248,,0.0,1.0523342984,0.027116358966628,84.7038391738,
2009-07-07T10:31:18.000Z,370.862352,900.001248,,0.0,0.9298643585,0.027116358966628,84.8308450374,
2009-07-07T10:31:19.000Z,,,,,,,,
2009-07-07T10:31:21.000Z,372.52656,900.001248,,0.0,0.8754332741,0.027116358966628,84.8807401981,
2009-07-07T10:31:23.000Z,,,,,,,,
2009-07-07T10:31:24.000Z,374.142,900.001248,,0.0,0.8255381134,0.027116358966628,84.9306353588,
2009-07-07T10:31:27.000Z,375.129552,900.001248,,0.0,1.1702683146,0.027116358966628,84.5859051576,
2009-07-07T10:31:30.000Z,376.09272,900.001248,,0.0,1.1294450013,0.027116358966628,84.6312643946,
2009-07-07T10:31:32.000Z,,,,,,,,
2009-07-07T10:31:33.000Z,377.058936,900.001248,,0.0,1.0296546799,0.027116358966628,84.7265187923,
2009-07-07T10:31:36.000Z,378.019056,900.001248,,0.0,1.0931576117,0.027116358966628,84.6675517842,
2009-07-07T10:31:38.000Z,,,,,,,,
2009-07-07T10:31:39.000Z,378.982224,900.001248,,0.0,1.0840857643,0.027116358966628,84.6766236316,
2009-07-07T10:31:42.000Z,379.911864,900.001248,,0.0,1.0795498406,0.027116358966628,84.6766236316,
2009-07-07T10:31:45.000Z,380.823216,900.001248,,0.0,1.5240703632,0.013558179483314,84.2366390327,
2009-07-07T10:31:46.000Z,,,,,,,,
2009-07-07T10:31:48.000Z,381.719328,900.001248,,0.0,1.0024391377,0.013558179483314,84.7537343345,
2009-07-07T10:31:51.000Z,382.566672,900.001248,,0.0,1.4288159655,0.027116358966628,84.3318934304,
2009-07-07T10:31:53.000Z,,,,,,,,
2009-07-07T10:31:54.000Z,383.356104,900.001248,,0.0,1.0931576117,0.027116358966628,84.6630158605,
2009-07-07T10:31:57.000Z,384.066288,900.001248,,0.0,1.5149985158,0.027116358966628,84.2411749564,
2009-07-07T10:32:00.000Z,384.194304,900.001248,,0.0,2.358680324,0.027116358966628,83.4020290719,
2009-07-07T10:32:01.000Z,,,,,,,,
2009-07-07T10:32:03.000Z,384.212592,900.001248,,0.0,1.4560315077,0.027116358966628,84.3046778882,
2009-07-07T10:32:06.000Z,384.300984,900.001248,,0.0,1.315417873,0.027116358966628,84.4407555992,
2009-07-07T10:32:09.000Z,384.410712,900.001248,,0.0,1.3471693389,0.013558179483314,84.413540057,
2009-07-07T10:32:10.000Z,,,,,,,,
2009-07-07T10:32:12.000Z,384.544824,900.001248,,0.0,1.3244897204,0.013558179483314,84.4316837518,
2009-07-07T10:32:15.000Z,384.691128,900.001248,,0.0,1.3426334152,0.027116358966628,84.413540057,
2009-07-07T10:32:18.000Z,384.846576,900.001248,,0.0,1.3426334152,0.027116358966628,84.413540057,
2009-07-07T10:32:19.000Z,,,,,,,,
2009-07-07T10:32:21.000Z,385.002024,900.001248,,0.0,1.3562411863,0.027116358966628,84.4044682096,
2009-07-07T10:32:24.000Z,385.157472,900.001248,,0.0,1.4016004233,0.027116358966628,84.3545730489,
2009-07-07T10:32:27.000Z,385.31292,900.001248,,0.0,1.3244897204,0.027116358966628,84.4316837518,
2009-07-07T10:32:28.000Z,,,,,,,,
2009-07-07T10:32:30.000Z,385.477512,900.001248,,0.0,1.3698489574,0.027116358966628,84.3908604385,
2009-07-07T10:32:32.000Z,,,,,,,,
2009-07-07T10:32:33.000Z,385.645152,900.001248,,0.0,1.2065557042,0.027116358966628,84.549617768,
2009-07-07T10:32:36.000Z,385.812792,900.001248,,0.0,1.2428430938,0.027116358966628,84.5178663021,
2009-07-07T10:32:39.000Z,385.98348,900.001248,,0.0,1.4696392788,0.027116358966628,84.2865341934,
2009-07-07T10:32:42.000Z,386.15112,900.001248,,0.0,1.3653130337,0.027116358966628,84.3908604385,
2009-07-07T10:32:45.000Z,386.31876,900.001248,,0.0,1.3834567285,0.027116358966628,84.3727167437,
2009-07-07T10:32:46.000Z,,,,,,,,
2009-07-07T10:32:48.000Z,386.355336,900.001248,,0.0,2.2407463078,0.027116358966628,83.5199630881,
2009-07-07T10:32:51.000Z,386.355336,900.001248,,0.0,2.0774530546,0.027116358966628,83.6787204176,
2009-07-07T10:32:54.000Z,386.370576,900.001248,,0.0,1.4832470499,0.027116358966628,84.2729264223,
2009-07-07T10:32:55.000Z,,,,,,,,
2009-07-07T10:32:57.000Z,386.370576,900.001248,,0.0,0.7529633342,0.027116358966628,85.003210138,
2009-07-07T10:33:00.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,66.7642609403,
2009-07-07T10:33:03.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.6117939688,
2009-07-07T10:33:05.000Z,,,,,,,,
2009-07-07T10:33:06.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.5643379458,
2009-07-07T10:33:09.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.6006253354,
2009-07-07T10:33:12.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.6051612591,
2009-07-07T10:33:14.000Z,,,,,,,,
2009-07-07T10:33:15.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.954427384,
2009-07-07T10:33:18.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.0179303158,
2009-07-07T10:33:21.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.999786621,
2009-07-07T10:33:23.000Z,,,,,,,,
2009-07-07T10:33:24.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.9589633077,
2009-07-07T10:33:27.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.8909244522,
2009-07-07T10:33:30.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.8228855967,
2009-07-07T10:33:32.000Z,,,,,,,,
2009-07-07T10:33:33.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.7028547945,
2009-07-07T10:33:36.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.4306993725,
2009-07-07T10:33:39.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.135864332,
2009-07-07T10:33:41.000Z,,,,,,,,
2009-07-07T10:33:42.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.4781553955,
2009-07-07T10:33:45.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.2876466001,
2009-07-07T10:33:48.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.5824816406,
2009-07-07T10:33:50.000Z,,,,,,,,
2009-07-07T10:33:51.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.1494721031,
2009-07-07T10:33:54.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.1857594927,
2009-07-07T10:33:57.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.6096971828,
2009-07-07T10:33:59.000Z,,,,,,,,
2009-07-07T10:34:00.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.5960894117,
2009-07-07T10:34:03.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.6233049539,
2009-07-07T10:34:06.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.6505204961,
2009-07-07T10:34:08.000Z,,,,,,,,
2009-07-07T10:34:09.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.6686641909,
2009-07-07T10:34:12.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.636912725,
2009-07-07T10:34:15.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.8431260775,
2009-07-07T10:34:17.000Z,,,,,,,,
2009-07-07T10:34:18.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.9247727041,
2009-07-07T10:34:21.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.7977668405,
2009-07-07T10:34:24.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2806715387,
2009-07-07T10:34:26.000Z,,,,,,,,
2009-07-07T10:34:27.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,62.505028586,
2009-07-07T10:34:30.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,59.4523519359,
2009-07-07T10:34:33.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,61.9062866576,
2009-07-07T10:34:35.000Z,,,,,,,,
2009-07-07T10:34:36.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.4893240289,
2009-07-07T10:34:39.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,62.8043995502,
2009-07-07T10:34:42.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.3441744705,
2009-07-07T10:34:44.000Z,,,,,,,,
2009-07-07T10:34:45.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.1808812173,
2009-07-07T10:34:48.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.0402675826,
2009-07-07T10:34:51.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,65.8207888107,
2009-07-07T10:34:53.000Z,,,,,,,,
2009-07-07T10:34:54.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,64.5099068614,
2009-07-07T10:34:57.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.3895337075,
2009-07-07T10:35:00.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2534559965,
2009-07-07T10:35:02.000Z,,,,,,,,
2009-07-07T10:35:03.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2806715387,
2009-07-07T10:35:06.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2443841491,
2009-07-07T10:35:09.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2670637676,
2009-07-07T10:35:11.000Z,,,,,,,,
2009-07-07T10:35:12.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2625278439,
2009-07-07T10:35:15.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2443841491,
2009-07-07T10:35:18.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2398482254,
2009-07-07T10:35:20.000Z,,,,,,,,
2009-07-07T10:35:21.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2806715387,
2009-07-07T10:35:24.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2579919202,
2009-07-07T10:35:27.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2579919202,
2009-07-07T10:35:29.000Z,,,,,,,,
2009-07-07T10:35:30.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2443841491,
2009-07-07T10:35:33.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2670637676,
2009-07-07T10:35:36.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2534559965,
2009-07-07T10:35:38.000Z,,,,,,,,
2009-07-07T10:35:39.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.3033511572,
2009-07-07T10:35:42.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.276135615,
2009-07-07T10:35:45.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2988152335,
2009-07-07T10:35:47.000Z,,,,,,,,
2009-07-07T10:35:48.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.276135615,
2009-07-07T10:35:51.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2852074624,
2009-07-07T10:35:54.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2670637676,
2009-07-07T10:35:56.000Z,,,,,,,,
2009-07-07T10:35:57.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2715996913,
2009-07-07T10:36:00.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.2852074624,
2009-07-07T10:36:03.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.3033511572,
2009-07-07T10:36:05.000Z,,,,,,,,
2009-07-07T10:36:06.000Z,386.428488,900.001248,,0.0,0.0,0.013558179483314,63.3078870809,
2009-07-07T10:36:09.000Z,386.428488,900.001248,,0.0,0.0,0.013558179483314,63.2897433861,
2009-07-07T10:36:12.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,63.321494852,
2009-07-07T10:36:14.000Z,,,,,,,,
2009-07-07T10:36:15.000Z,386.428488,900.001248,,0.0,0.0,0.013558179483314,63.3033511572,
2009-07-07T10:36:18.000Z,386.428488,900.001248,,0.0,0.0,0.013558179483314,62.8769743294,
2009-07-07T10:36:21.000Z,386.428488,900.001248,,0.0,0.0,0.027116358966628,62.8633665583,
2009-07-07T10:36:23.000Z,,,,,,,,
2009-07-07T10:36:24.000Z,386.428488,900.001248,,0.0,2.9075270917,0.027116358966628,83.7603670442,
2009-07-07T10:36:27.000Z,386.428488,900.001248,,0.0,2.8032008466,0.027116358966628,83.8646932893,
2009-07-07T10:36:30.000Z,386.428488,900.001248,,0.0,2.7759853044,0.027116358966628,83.8919088315,
2009-07-07T10:36:32.000Z,,,,,,,,
2009-07-07T10:36:33.000Z,386.428488,900.001248,,0.0,2.8304163888,0.027116358966628,83.8374777471,
2009-07-07T10:36:36.000Z,386.431536,900.001248,,0.0,2.7850571518,0.027116358966628,83.8828369841,
2009-07-07T10:36:39.000Z,386.431536,900.001248,,0.0,2.7986649229,0.027116358966628,83.869229213,
2009-07-07T10:36:41.000Z,,,,,,,,
2009-07-07T10:36:42.000Z,386.431536,900.001248,,0.0,2.7623775333,0.027116358966628,83.9055166026,
2009-07-07T10:36:45.000Z,386.431536,900.001248,,0.0,2.7578416096,0.027116358966628,83.9100525263,
2009-07-07T10:36:48.000Z,386.431536,900.001248,,0.0,2.7850571518,0.027116358966628,83.8873729078,
2009-07-07T10:36:50.000Z,,,,,,,,
2009-07-07T10:36:51.000Z,386.431536,900.001248,,0.0,2.7714493807,0.027116358966628,83.9009806789,
2009-07-07T10:36:54.000Z,386.431536,900.001248,,0.0,2.7714493807,0.027116358966628,83.8964447552,
2009-07-07T10:36:57.000Z,386.431536,900.001248,,0.0,2.7533056859,0.027116358966628,83.91458845,
2009-07-07T10:36:59.000Z,,,,,,,,
2009-07-07T10:37:00.000Z,386.431536,900.001248,,0.0,2.7850571518,0.027116358966628,83.8828369841,
2009-07-07T10:37:03.000Z,386.431536,900.001248,,0.0,2.7805212281,0.027116358966628,83.8873729078,
2009-07-07T10:37:06.000Z,386.483352,900.001248,,0.0,2.2543540789,0.027116358966628,84.413540057,
2009-07-07T10:37:08.000Z,,,,,,,,
2009-07-07T10:37:09.000Z,386.57784,900.001248,,0.0,2.2997133159,0.027116358966628,84.36818082,
2009-07-07T10:37:12.000Z,386.69976,900.001248,,0.0,2.3314647818,0.027116358966628,84.3409652778,
2009-07-07T10:37:15.000Z,386.833872,900.001248,,0.0,2.2997133159,0.027116358966628,84.36818082,
2009-07-07T10:37:17.000Z,,,,,,,,
2009-07-07T10:37:18.000Z,386.98932,900.001248,,0.0,2.26796185,0.027116358966628,84.3999322859,
2009-07-07T10:37:21.000Z,387.199632,900.001248,,0.0,2.2724977737,0.027116358966628,84.3953963622,
2009-07-07T10:37:24.000Z,387.443472,900.001248,,0.0,2.1953870708,0.027116358966628,84.4725070651,
2009-07-07T10:37:25.000Z,,,,,,,,
2009-07-07T10:37:27.000Z,387.7056,900.001248,,0.0,2.2362103841,0.027116358966628,84.4362196755,
2009-07-07T10:37:30.000Z,387.97992,900.001248,,0.0,2.2498181552,0.027116358966628,84.4180759807,
2009-07-07T10:37:33.000Z,388.25424,900.001248,,0.0,2.2044589182,0.027116358966628,84.4634352177,
2009-07-07T10:37:35.000Z,,,,,,,,
2009-07-07T10:37:36.000Z,388.5438,900.001248,,0.0,2.1545637575,0.027116358966628,84.5178663021,
2009-07-07T10:37:39.000Z,388.845552,900.001248,,0.0,2.2044589182,0.027116358966628,84.4634352177,
2009-07-07T10:37:42.000Z,389.147304,900.001248,,0.0,6.0917455291,0.027116358966628,80.5761486068,
2009-07-07T10:37:44.000Z,,,,,,,,
2009-07-07T10:37:45.000Z,389.461248,900.001248,,0.0,2.0184860465,0.027116358966628,84.6494080894,
2009-07-07T10:37:48.000Z,389.77824,900.001248,,0.0,1.8824083355,0.027116358966628,84.7854858004,
2009-07-07T10:37:51.000Z,390.095232,900.001248,,0.0,1.9096238777,0.027116358966628,84.7582702582,
2009-07-07T10:37:52.000Z,,,,,,,,
2009-07-07T10:37:54.000Z,390.415272,900.001248,,0.0,1.9368394199,0.027116358966628,84.7355906397,
2009-07-07T10:37:56.000Z,,,,,,,,
2009-07-07T10:37:57.000Z,390.7536,900.001248,,0.0,1.905087954,0.027116358966628,84.7628061819,
2009-07-07T10:38:00.000Z,391.091928,900.001248,,0.0,1.8688005644,0.027116358966628,84.7990935715,
2009-07-07T10:38:03.000Z,391.442448,900.001248,,0.0,1.8960161066,0.027116358966628,84.776413953,
2009-07-07T10:38:06.000Z,391.799064,900.001248,,0.0,1.8914801829,0.027116358966628,84.776413953,
2009-07-07T10:38:09.000Z,392.173968,900.001248,,0.0,1.9141598014,0.027116358966628,84.7537343345,
2009-07-07T10:38:11.000Z,,,,,,,,
2009-07-07T10:38:12.000Z,392.579352,900.001248,,0.0,1.7962257852,0.027116358966628,84.8716683507,
2009-07-07T10:38:15.000Z,393.097512,900.001248,,0.0,1.769010243,0.027116358966628,84.8988838929,
2009-07-07T10:38:18.000Z,393.640056,900.001248,,0.0,1.8052976326,0.027116358966628,84.867132427,
2009-07-07T10:38:19.000Z,,,,,,,,
2009-07-07T10:38:21.000Z,394.011912,900.001248,,0.0,1.7735461667,0.027116358966628,84.8943479692,
2009-07-07T10:38:23.000Z,,,,,,,,
2009-07-07T10:38:24.000Z,394.100304,900.001248,,0.0,2.0502375124,0.027116358966628,84.6176566235,
2009-07-07T10:38:27.000Z,394.100304,900.001248,,0.0,2.2951773922,0.027116358966628,84.3727167437,
2009-07-07T10:38:29.000Z,,,,,,,,
2009-07-07T10:38:30.000Z,394.100304,900.001248,,0.0,2.2861055448,0.027116358966628,84.3817885911,
2009-07-07T10:38:33.000Z,394.100304,900.001248,,0.0,2.1727074523,0.027116358966628,84.4951866836,
2009-07-07T10:38:36.000Z,394.100304,900.001248,,0.0,2.2906414685,0.027116358966628,84.3772526674,
2009-07-07T10:38:38.000Z,,,,,,,,
2009-07-07T10:38:39.000Z,394.100304,900.001248,,0.0,2.3269288581,0.027116358966628,84.3409652778,
2009-07-07T10:38:42.000Z,394.100304,900.001248,,0.0,2.1953870708,0.027116358966628,84.4725070651,
2009-07-07T10:38:45.000Z,394.100304,900.001248,,0.0,2.1908511471,0.027116358966628,84.4770429888,
2009-07-07T10:38:47.000Z,,,,,,,,
2009-07-07T10:38:48.000Z,394.100304,900.001248,,0.0,2.2407463078,0.013558179483314,84.4271478281,
2009-07-07T10:38:51.000Z,394.100304,900.001248,,0.0,2.2815696211,0.013558179483314,84.3908604385,
2009-07-07T10:38:54.000Z,394.100304,900.001248,,0.0,2.1953870708,0.013558179483314,84.4725070651,
