DEPTH,PHIF,SW,VSH,KLOGH
3920.0328,0.188936,0.3896,0.286359,8.5952
3920.1852,0.051894,0.9863,0.259406,0.0139
3920.3376,0.064273,0.8202,0.22801,0.0399
3920.49,0.039019,1.0,0.181693,0.0077
3920.6424,0.045918,1.0,0.215475,0.0109
3920.7948,0.042715,1.0,0.179574,0.0102
3920.9472,0.045395,1.0,0.198049,0.0114
3921.0996,0.056174,1.0,0.155802,0.0306
3921.252,0.049217,1.0,0.134218,0.0203
3921.4044,0.033575,1.0,0.06499,0.0088
3921.5568,0.032437,1.0,0.055149,0.0085
3921.7092,0.030279,1.0,0.029861,0.0081
3921.8616,0.025425,1.0,0.037208,0.0055
3922.014,0.035097,1.0,0.028465,0.0116
3922.1664,0.038904,1.0,0.030762,0.0153
3922.3188,0.029228,1.0,0.030455,0.0099
3922.4712,0.050726,1.0,0.030149,0.0454
3922.6236,0.063733,1.0,0.029842,0.1164
3922.776,0.053016,1.0,0.029535,0.0495
3922.9284,0.047589,1.0,0.029228,0.0341
3923.0808,0.055644,1.0,0.028921,0.0528
3923.2332,0.044369,1.0,0.031139,0.0257
3923.3856,0.035171,1.0,0.033356,0.0114
3923.538,0.038366,1.0,0.044376,0.0138
3923.6904,0.046993,1.0,0.040574,0.0298
3923.8428,0.064256,1.0,0.036772,0.1291
3923.9952,0.068632,0.9672,0.03297,0.1793
3924.1476,0.059496,1.0,0.029168,0.0859
3924.3,0.066997,0.9652,0.025366,0.1501
3924.4524,0.049259,1.0,0.021564,0.0341
3924.6048,0.056189,1.0,0.02379,0.0622
3924.7572,0.096597,0.8304,0.026016,1.1717
3924.9096,0.11614,0.7506,0.028243,5.8171
3925.062,0.112447,0.7746,0.030469,4.8991
3925.2144,0.101126,0.8428,0.032695,2.0798
3925.3668,0.088698,0.9316,0.034921,0.8238
3925.5192,0.057421,1.0,0.037147,0.0784
3925.6716,0.040607,1.0,0.039373,0.0209
3925.824,0.043771,1.0,0.041599,0.0264
3925.9764,0.040553,1.0,0.043825,0.0207
3926.1288,0.052924,1.0,0.046051,0.0461
3926.2812,0.048127,1.0,0.048277,0.0278
3926.4336,0.08149,0.8456,0.052891,0.3176
3926.586,0.05847,1.0,0.086515,0.0499
3926.7384,0.070762,0.9614,0.063782,0.137
3926.8908,0.073503,0.9691,0.021119,0.2041
3927.0432,0.085359,0.9231,0.024801,0.5262
3927.1956,0.131504,0.7048,0.028483,19.5476
3927.348,0.151042,0.6837,0.032165,79.714
3927.5004,0.155108,0.7166,0.035838,112.6105
3927.6528,0.155674,0.7388,0.03953,108.6596
3927.8052,0.133062,0.8319,0.043212,20.1252
3927.9576,0.087746,1.0,0.046894,0.6994
3928.11,0.112873,0.9157,0.050576,4.1702
3928.2624,0.045133,1.0,0.054258,0.0282
3928.4148,0.015791,1.0,0.057941,0.0025
3928.5672,0.077593,1.0,0.080119,0.2103
3928.7196,0.147588,0.5982,0.097792,33.668
3928.872,0.076459,0.9553,0.066287,0.2061
3929.0244,0.074063,0.9627,0.080475,0.1618
3929.1768,0.131126,0.6273,0.09403,10.1851
3929.3292,0.131351,0.6466,0.130218,8.7661
3929.4816,0.108738,0.7418,0.053406,2.3594
3929.634,0.091958,0.8525,0.100653,0.5512
3929.7864,0.061741,1.0,0.098436,0.0601
3929.9388,0.135384,0.6385,0.142941,11.1278
3930.0912,0.1276,0.653,0.163901,5.6936
3930.2436,0.114107,0.6879,0.153287,2.2124
3930.396,0.121053,0.6373,0.123624,4.2312
3930.5484,0.124312,0.6136,0.083931,6.4582
3930.7008,0.128632,0.5993,0.063842,9.7394
3930.8532,0.09096,0.7931,0.071069,0.5869
3931.0056,0.093503,0.7876,0.069743,0.7122
3931.158,0.051517,1.0,0.066931,0.0327
3931.3104,0.034122,1.0,0.122842,0.007
3931.4628,0.045899,1.0,0.145426,0.0151
3931.6152,0.105171,0.7188,0.09796,1.4776
3931.7676,0.074716,0.9155,0.203416,0.0964
3931.92,0.115514,0.618,0.198574,1.992
3932.0724,0.130751,0.527,0.216941,5.6255
3932.2248,0.136195,0.4872,0.243584,7.4314
3932.3772,0.124371,0.5128,0.218683,3.4875
3932.5296,0.133477,0.4942,0.272198,5.3319
3932.682,0.116823,0.5468,0.252624,1.7103
3932.8344,0.09199,0.6715,0.218139,0.3217
3932.9868,0.069279,0.8536,0.259347,0.0499
3933.1392,0.087495,0.7284,0.242772,0.2062
3933.2916,0.048802,1.0,0.212366,0.0137
3933.444,0.0,1.0,0.250832,0.0003
3933.5964,0.052679,1.0,0.285455,0.013
3933.7488,0.037049,1.0,0.24697,0.0049
3933.9012,0.03492,1.0,0.234891,0.0044
3934.0536,0.036208,1.0,0.255545,0.0044
3934.206,0.038908,1.0,0.282822,0.0048
3934.3584,0.055071,1.0,0.295149,0.0149
3934.5108,0.058366,1.0,0.255149,0.0228
3934.6632,0.065378,1.0,0.207733,0.0475
3934.8156,0.109017,0.8192,0.19598,1.249
3934.968,0.111343,0.7892,0.146228,1.8643
3935.1204,0.072586,1.0,0.07997,0.1455
3935.2728,0.048742,1.0,0.080822,0.025
3935.4252,0.049725,1.0,0.194802,0.0159
3935.5776,0.095495,0.8796,0.218792,0.4152
3935.73,0.102675,0.8805,0.188871,0.8088
3935.8824,0.110779,0.8737,0.198485,1.4059
3936.0348,0.108119,0.9247,0.148554,1.4544
3936.1872,0.109723,0.9069,0.130554,1.7784
3936.3396,0.167551,0.6578,0.073218,164.134
3936.492,0.169624,0.6491,0.077515,187.466
3936.6444,0.119104,0.8281,0.079084,6.1003
3936.7968,0.112996,0.8304,0.080653,2.8483
3936.9492,0.109204,0.8131,0.216515,1.1521
3937.1016,0.130726,0.6788,0.237238,5.1138
3937.254,0.150732,0.5903,0.425297,9.3936
3937.4064,0.126582,0.6665,0.439376,1.4855
3937.5588,0.129179,0.6811,0.378089,2.3853
3937.7112,0.14265,0.6509,0.185881,15.5964
3937.8636,0.137319,0.7073,0.218069,9.0794
3938.016,0.152911,0.713,0.131,42.7724
3938.1684,0.161367,0.748,0.127634,80.9999
3938.3208,0.16482,0.7904,0.105069,115.9063
3938.4732,0.155712,0.8548,0.100248,60.5741
3938.6256,0.163016,0.8126,0.131407,89.7932
3938.778,0.1616,0.8036,0.105871,91.0897
3938.9304,0.169278,0.7701,0.078218,182.1626
3939.0828,0.153548,0.8291,0.076119,57.7146
3939.2352,0.166435,0.7886,0.097366,135.2705
3939.3876,0.169717,0.7867,0.110673,162.0311
3939.54,0.150347,0.8743,0.131782,35.2806
3939.6924,0.128195,0.9722,0.141178,6.6053
3939.8448,0.09365,1.0,0.16296,0.4687
3939.9972,0.11182,0.9989,0.154851,1.8558
3940.1496,0.115661,0.8883,0.167584,2.3226
3940.302,0.088217,1.0,0.148287,0.336
3940.4544,0.052035,1.0,0.13503,0.0248
3940.6068,0.0422,1.0,0.199228,0.009
3940.7592,0.068544,1.0,0.238624,0.052
3940.9116,0.071341,1.0,0.316683,0.0446
3941.064,0.089657,1.0,0.365356,0.1375
3941.2164,0.091345,1.0,0.353287,0.1646
3941.3688,0.134963,0.797,0.316129,4.8591
3941.5212,0.105523,0.9858,0.263069,0.7089
3941.6736,0.067717,1.0,0.308762,0.0354
3941.826,0.088566,1.0,0.339347,0.143
3941.9784,0.075188,1.0,0.294891,0.0655
3942.1308,0.111209,0.9352,0.185386,1.5414
3942.2832,0.129657,0.8371,0.171525,6.3972
3942.4356,0.109809,0.9531,0.27797,0.9077
3942.588,0.060734,1.0,0.456178,0.0107
3942.7404,0.053541,1.0,0.536624,0.0044
3942.8928,0.052437,1.0,0.555079,0.0037
3943.0452,0.077738,1.0,0.514594,0.0287
3943.1976,0.057378,1.0,0.556079,0.0053
3943.35,0.038453,1.0,0.561604,0.0013
3943.5024,0.046993,1.0,0.562931,0.0024
3943.6548,0.052411,1.0,0.567238,0.0035
3943.8072,0.087968,1.0,0.499366,0.0655
3943.9596,0.115567,0.888,0.470267,0.5723
3944.112,0.122137,0.8778,0.304921,1.9885
3944.2644,0.079628,1.0,0.296376,0.0902
3944.4168,0.033694,1.0,0.301406,0.003
3944.5692,0.044282,1.0,0.460693,0.0031
3944.7216,0.088474,1.0,0.474515,0.0762
3944.874,0.10857,1.0,0.436713,0.3989
3945.0264,0.114571,0.9955,0.411109,0.6983
3945.1788,0.117287,0.9993,0.443267,0.7356
3945.3312,0.107067,1.0,0.481505,0.2905
3945.4836,0.111334,1.0,0.525228,0.3253
3945.636,0.11189,1.0,0.516465,0.3528
3945.7884,0.103277,1.0,0.536851,0.1703
3945.9408,0.103782,1.0,0.597802,0.1335
3946.0932,0.093554,1.0,0.59503,0.0636
3946.2456,0.078438,1.0,0.594644,0.0209
3946.398,0.080532,1.0,0.682881,0.0163
3946.5504,0.08754,1.0,0.665287,0.0296
3946.7028,0.078953,1.0,0.659297,0.0161
3946.8552,0.077304,1.0,0.643307,0.0154
3947.0076,0.094527,1.0,0.655297,0.0518
3947.16,0.102132,1.0,0.587931,0.1237
3947.3124,0.120437,0.9549,0.611574,0.4274
3947.4648,0.149527,0.8142,0.336911,12.9134
3947.6172,0.127127,0.94,0.319673,2.6836
3947.7696,0.150254,0.8524,0.254416,19.9198
3947.922,0.157332,0.8541,0.238663,36.0831
3948.0744,0.172316,0.8275,0.341713,67.7166
3948.2268,0.160296,0.8979,0.350911,26.7701
3948.3792,0.16485,0.9108,0.368337,34.5564
3948.5316,0.179535,0.8905,0.405495,85.9293
3948.684,0.169211,0.9263,0.419426,37.6605
3948.8364,0.194498,0.8437,0.304099,412.8016
3948.9888,0.204175,0.8202,0.308772,824.2647
3949.1412,0.186541,0.879,0.287465,247.9539
3949.2936,0.171411,0.9327,0.309148,73.5959
3949.446,0.178342,0.9046,0.327228,112.8493
3949.5984,0.176184,0.9077,0.341921,89.9588
3949.7508,0.163917,0.9439,0.384515,30.1212
3949.9032,0.186854,0.8419,0.573901,67.8477
3950.0556,0.188959,0.8329,0.748248,35.4965
3950.208,0.144603,1.0,0.730757,1.0306
3950.3604,0.090483,1.0,0.713267,0.0294
3950.5128,0.06658,1.0,0.688693,0.0057
3950.6652,0.148485,1.0,0.577525,3.9487
3950.8176,0.161009,0.9637,0.508832,13.6339
3950.97,0.118008,1.0,0.413158,0.8911
3951.1224,0.181244,0.9227,0.384733,107.2397
3951.2748,0.179438,0.9439,0.32603,123.0164
3951.4272,0.182152,0.9454,0.298218,170.7706
3951.5796,0.15901,1.0,0.336604,26.0093
3951.732,0.15515,1.0,0.511465,8.7472
3951.8844,0.154058,1.0,0.468208,9.8503
3952.0368,0.173845,1.0,0.525782,32.4687
3952.1892,0.167023,1.0,0.472743,25.0752
3952.3416,0.187441,0.9062,0.421713,142.7838
3952.494,0.171216,0.9536,0.353198,59.2282
3952.6464,0.185143,0.897,0.342822,173.349
3952.7988,0.176227,0.9433,0.328663,95.9254
3952.9512,0.150911,1.0,0.34801,13.5871
3953.1036,0.123352,1.0,0.376802,1.5619
3953.256,0.08017,1.0,0.406208,0.0566
3953.4084,0.121996,1.0,0.545535,0.6498
3953.5608,0.123239,1.0,0.584812,0.5943
3953.7132,0.151241,1.0,0.509614,6.6142
3953.8656,0.188287,0.8598,0.443832,137.2503
3954.018,0.183392,0.8855,0.47503,82.8875
3954.1704,0.194532,0.8455,0.40404,261.1888
3954.3228,0.192308,0.847,0.330446,311.1504
3954.4752,0.184733,0.8638,0.347614,164.522
3954.6276,0.192769,0.8349,0.332644,318.6496
3954.78,0.196407,0.8283,0.227475,676.2141
3954.9324,0.203448,0.8181,0.272564,923.0381
3955.0848,0.219278,0.7874,0.305307,2548.4534
3955.2372,0.200795,0.8484,0.350782,529.5005
3955.3896,0.181137,0.9151,0.371891,112.8719
3955.542,0.157929,1.0,0.427069,15.8344
3955.6944,0.183682,0.9053,0.245743,243.4043
3955.8468,0.170862,0.9562,0.29305,76.1174
3955.9992,0.188332,0.8912,0.275535,298.919
3956.1516,0.163854,0.9837,0.269653,50.5849
3956.304,0.18209,0.905,0.268307,195.101
3956.4564,0.176778,0.9174,0.202475,178.6276
3956.6088,0.176218,0.9177,0.170545,198.5635
3956.7612,0.1763,0.9171,0.241495,144.0774
3956.9136,0.162184,0.9653,0.290287,40.6723
3957.066,0.122858,1.0,0.277594,2.3783
3957.2184,0.164671,0.9083,0.689485,7.7714
3957.3708,0.136844,1.0,0.646515,1.2189
3957.5232,0.173624,0.8683,0.733248,12.2882
3957.6756,0.185616,0.8429,0.597356,55.5891
3957.828,0.198939,0.7655,0.536297,196.5452
3957.9804,0.186366,0.7958,0.44799,116.8811
3958.1328,0.13694,1.0,0.374644,4.2932
3958.2852,0.148063,0.9854,0.371644,9.8797
3958.4376,0.154031,0.981,0.341812,17.5937
3958.59,0.154593,0.9955,0.36796,16.257
3958.7424,0.148134,1.0,0.361406,10.4104
3958.8948,0.148108,0.9851,0.314743,12.8818
3959.0472,0.174092,0.8674,0.30598,90.9878
3959.1996,0.18732,0.8311,0.309455,237.3248
3959.352,0.150432,0.994,0.302129,16.202
3959.5044,0.079738,1.0,0.348455,0.0716
3959.6568,0.093997,1.0,0.329079,0.2237
3959.8092,0.103207,1.0,0.462069,0.2391
3959.9616,0.111858,1.0,0.572495,0.2719
3960.114,0.056974,1.0,0.580634,0.0046
3960.2664,0.059987,1.0,0.620968,0.0014
3960.4188,0.063769,1.0,0.661302,0.0013
3960.5712,0.078859,1.0,0.701636,0.0042
3960.7236,0.082688,1.0,0.74197,0.0145
3960.876,0.152009,0.9293,0.545615,6.0765
3961.0284,0.173828,0.85,0.514327,34.1857
3961.1808,0.167555,0.898,0.330376,50.2348
3961.3332,0.178336,0.883,0.32296,115.0336
3961.4856,0.191966,0.854,0.336495,295.0659
3961.638,0.167631,0.9564,0.396505,37.256
3961.7904,0.122341,1.0,0.430238,1.1335
3961.9428,0.124316,1.0,0.362366,1.7921
3962.0952,0.1394,1.0,0.364198,5.4001
3962.2476,0.182313,0.878,0.357287,131.6525
3962.4,0.191539,0.8501,0.32301,304.2531
3962.5524,0.159028,0.9812,0.300574,30.742
3962.7048,0.152635,1.0,0.289495,20.1993
3962.8572,0.183579,0.8685,0.234564,254.3239
3963.0096,0.193869,0.8256,0.295347,410.2985
3963.162,0.143963,1.0,0.301337,10.0955
3963.3144,0.145937,0.9917,0.34102,9.7265
3963.4668,0.150792,0.941,0.390109,11.0948
3963.6192,0.14758,0.9394,0.386921,8.8865
3963.7716,0.141645,0.9679,0.371297,6.1667
3963.924,0.096933,1.0,0.374624,0.2252
3964.0764,0.108063,1.0,0.467109,0.334
3964.2288,0.072573,1.0,0.561832,0.0158
3964.3812,0.07997,1.0,0.642109,0.0188
3964.5336,0.082692,1.0,0.658168,0.0214
3964.686,0.102086,1.0,0.590238,0.122
3964.8384,0.116699,1.0,0.534317,0.4632
3964.9908,0.143677,0.9774,0.47104,4.5248
3965.1432,0.164352,0.8886,0.435248,24.4776
3965.2956,0.160524,0.9087,0.346436,27.7897
3965.448,0.144927,0.9871,0.347772,8.752
3965.6004,0.134097,1.0,0.357129,3.7743
3965.7528,0.16582,0.899,0.400208,32.0506
3965.9052,0.161639,0.913,0.397693,23.8259
3966.0576,0.153007,,0.360347,14.9808
3966.21,0.144897,,0.407132,8.1225
3966.3624,,,0.37726,
3966.5148,,,0.342988,
3966.6672,,,0.377284,
3966.8196,,,0.355036,
3966.972,,,0.3075,
3967.1244,,,0.235133,
3967.2768,,,0.217172,
3967.4292,,,0.223517,
3967.5816,,,0.234176,
3967.734,,,0.221896,
3967.8864,,,0.247353,
3968.0388,,,0.322881,
3968.1912,,,0.302293,
3968.3436,,,0.328,
3968.496,,,0.357479,
3968.6484,,,0.359008,
3968.8008,,,0.379231,
3968.9532,,,0.262704,
3969.1056,,,0.23548,
3969.258,,,0.19769,
3969.4104,,,0.178505,
3969.5628,,,0.17323,
3969.7152,,,0.168036,
3969.8676,,,0.154604,
3970.02,,,0.168067,
3970.1724,,,0.091429,
3970.3248,,,0.072606,
3970.4772,,,0.04267,
3970.6296,,,0.022383,
3970.782,,,0.074998,
3970.9344,,,0.030844,
3971.0868,,,0.087374,
3971.2392,,,0.146028,
3971.3916,,,0.173224,
3971.544,,,0.242386,
3971.6964,,,0.260702,
3971.8488,,,0.293335,
3972.0012,,,0.394787,
3972.1536,,,0.389302,
3972.306,,,0.397977,
3972.4584,,,0.364123,
3972.6108,,,0.403544,
3972.7632,,,0.382624,
3972.9156,,,0.308615,
3973.068,,,0.350072,
3973.2204,,,0.293853,
3973.3728,,,0.299711,
3973.5252,,,0.250584,
3973.6776,,,0.272091,
3973.83,,,0.260757,
3973.9824,,,0.297743,
3974.1348,,,0.341805,
3974.2872,,,0.263865,
3974.4396,,,0.29927,
3974.592,,,0.156433,
3974.7444,,,0.108115,
3974.8968,,,0.11021,
3975.0492,,,0.129608,
3975.2016,,,0.120898,
3975.354,,,0.14505,
3975.5064,,,0.135718,
3975.6588,,,0.147752,
3975.8112,,,0.163617,
3975.9636,,,0.162911,
3976.116,,,0.235287,
3976.2684,,,0.268085,
3976.4208,,,0.551062,
3976.5732,,,0.563945,
3976.7256,,,0.503545,
3976.878,,,0.580298,
3977.0304,,,0.522414,
3977.1828,,,0.606676,
3977.3352,,,0.611386,
3977.4876,,,0.413951,
3977.64,,,0.292738,
3977.7924,,,0.157106,
3977.9448,,,0.142923,
3978.0972,,,0.105054,
3978.2496,,,0.169546,
3978.402,,,0.130784,
3978.5544,,,0.305585,
3978.7068,,,0.270265,
3978.8592,,,0.308252,
3979.0116,,,0.288507,
3979.164,,,0.257366,
3979.3164,,,0.223702,
3979.4688,,,0.24916,
3979.6212,,,0.244433,
3979.7736,,,0.247764,
3979.926,,,0.281876,
3980.0784,,,0.199626,
3980.2308,,,0.223958,
3980.3832,,,0.297681,
3980.5356,,,0.180037,
3980.688,,,0.173981,
3980.8404,,,0.147286,
3980.9928,,,0.142048,
3981.1452,,,0.139677,
3981.2976,,,0.151344,
3981.45,,,0.325247,
3981.6024,,,0.395623,
3981.7548,,,0.394209,
3981.9072,,,0.347929,
3982.0596,,,0.249055,
3982.212,,,0.28053,
3982.3644,,,0.2115,
3982.5168,,,0.260416,
3982.6692,,,0.194299,
3982.8216,,,0.207204,
3982.974,,,0.212396,
3983.1264,,,0.219297,
3983.2788,,,0.189603,
3983.4312,,,0.176205,
3983.5836,,,0.107669,
3983.736,,,0.112816,
3983.8884,,,0.078998,
3984.0408,,,0.140474,
3984.1932,,,0.149148,
3984.3456,,,0.243207,
3984.498,,,0.166815,
3984.6504,,,0.078958,
3984.8028,,,0.074239,
3984.9552,,,0.109045,
3985.1076,,,0.135091,
3985.26,,,0.07475,
3985.4124,,,0.125933,
3985.5648,,,0.037789,
3985.7172,,,0.052608,
3985.8696,,,0.054869,
3986.022,,,0.076058,
3986.1744,,,0.055747,
3986.3268,,,0.098036,
3986.4792,,,0.068317,
3986.6316,,,0.103453,
3986.784,,,0.14692,
3986.9364,,,0.212555,
3987.0888,,,0.213793,
3987.2412,,,0.195967,
3987.3936,,,0.209283,
3987.546,,,0.257566,
3987.6984,,,0.214783,
3987.8508,,,0.206748,
3988.0032,,,0.13316,
3988.1556,,,0.096562,
3988.308,,,0.092,
3988.4604,,,0.094187,
3988.6128,,,0.094624,
3988.7652,,,0.09603,
3988.9176,,,0.096827,
3989.07,,,0.105035,
3989.2224,,,0.109749,
3989.3748,,,0.155369,
3989.5272,,,0.167899,
3989.6796,,,0.166651,
3989.832,,,0.185496,
3989.9844,,,0.219955,
3990.1368,,,0.146942,
3990.2892,,,0.150071,
3990.4416,,,0.191686,
3990.594,,,0.145553,
3990.7464,,,0.171194,
3990.8988,,,0.131219,
3991.0512,,,0.202664,
3991.2036,,,0.224613,
3991.356,,,0.209449,
3991.5084,,,0.242776,
3991.6608,,,0.221885,
3991.8132,,,0.143298,
3991.9656,,,0.139396,
3992.118,,,0.157872,
3992.2704,,,0.209852,
3992.4228,,,0.133961,
3992.5752,,,0.159364,
3992.7276,,,0.144505,
3992.88,,,0.097419,
3993.0324,,,0.129869,
3993.1848,,,0.114008,
3993.3372,,,0.204942,
3993.4896,,,0.210588,
3993.642,,,0.308356,
3993.7944,,,0.340609,
3993.9468,,,0.308426,
3994.0992,,,0.277128,
3994.2516,,,0.32016,
3994.404,,,0.352097,
3994.5564,,,0.267122,
3994.7088,,,0.368709,
3994.8612,,,0.297722,
3995.0136,,,0.219342,
3995.166,,,0.213469,
3995.3184,,,0.19013,
3995.4708,,,0.235698,
3995.6232,,,0.205897,
3995.7756,,,0.211859,
3995.928,,,0.183574,
3996.0804,,,0.236452,
3996.2328,,,0.216167,
3996.3852,,,0.282201,
3996.5376,,,0.241154,
3996.69,,,0.27558,
3996.8424,,,0.30133,
3996.9948,,,0.259961,
3997.1472,,,0.271855,
3997.2996,,,0.268543,
3997.452,,,0.303306,
3997.6044,,,0.338453,
3997.7568,,,0.299002,
3997.9092,,,0.349061,
3998.0616,,,0.426943,
3998.214,,,0.399652,
3998.3664,,,0.317183,
3998.5188,,,0.304181,
3998.6712,,,0.139773,
3998.8236,,,0.047764,
3998.976,,,0.024413,
3999.1284,,,0.04328,
3999.2808,,,0.021149,
3999.4332,,,0.021718,
3999.5856,,,0.022287,
3999.738,,,0.022856,
3999.8904,,,0.03099,
4000.0428,,,0.063292,
4000.1952,,,0.095594,
4000.3476,,,0.169579,
4000.5,,,0.171665,
4000.6524,,,0.126857,
4000.8048,,,0.12284,
4000.9572,,,0.186741,
4001.1096,,,0.194571,
4001.262,,,0.277112,
4001.4144,,,0.334452,
4001.5668,,,0.30306,
4001.7192,,,0.258673,
4001.8716,,,0.10291,
4002.024,,,0.07624,
4002.1764,,,0.071671,
4002.3288,,,0.06487,
4002.4812,,,0.031803,
4002.6336,,,0.046507,
4002.786,,,0.06519,
4002.9384,,,0.064445,
4003.0908,,,0.068059,
4003.2432,,,0.092413,
4003.3956,,,0.077449,
4003.548,,,0.038659,
4003.7004,,,0.078168,
4003.8528,,,0.089527,
4004.0052,,,0.080847,
4004.1576,,,0.072166,
4004.31,,,0.063486,
4004.4624,,,0.054805,
4004.6148,,,0.046125,
4004.7672,,,0.044809,
4004.9196,,,0.043492,
4005.072,,,0.042176,
4005.2244,,,0.04086,
4005.3768,,,0.039543,
4005.5292,,,0.038227,
4005.6816,,,0.036911,
4005.834,,,0.035595,
4005.9864,,,0.034278,
4006.1388,,,0.032962,
4006.2912,,,0.031646,
4006.4436,,,0.03033,
4006.596,,,0.029013,
4006.7484,,,0.027697,
4006.9008,,,0.024769,
4007.0532,,,0.060372,
4007.2056,,,0.214164,
4007.358,,,0.209309,
4007.5104,,,0.173753,
4007.6628,,,0.118894,
4007.8152,,,0.071647,
4007.9676,,,0.04711,
4008.12,,,0.029149,
4008.2724,,,0.038861,
4008.4248,,,0.024005,
4008.5772,,,0.030324,
4008.7296,,,0.03883,
4008.882,,,0.026442,
4009.0344,,,0.027677,
4009.1868,,,0.028913,
4009.3392,,,0.027263,
4009.4916,,,0.025614,
4009.644,,,0.042558,
4009.7964,,,0.020048,
4009.9488,,,0.029781,
4010.1012,,,0.037024,
4010.2536,,,0.044267,
4010.406,,,0.189425,
4010.5584,,,0.309923,
4010.7108,,,0.375487,
4010.8632,,,0.338178,
4011.0156,,,0.382213,
4011.168,,,0.384846,
4011.3204,,,0.363533,
4011.4728,,,0.356756,
4011.6252,,,0.35386,
4011.7776,,,0.287969,
4011.93,,,0.292964,
4012.0824,,,0.27167,
4012.2348,,,0.244832,
4012.3872,,,0.220904,
4012.5396,,,0.317881,
4012.692,,,0.293055,
4012.8444,,,0.26479,
4012.9968,,,0.279031,
4013.1492,,,0.259461,
4013.3016,,,0.294408,
4013.454,,,0.268908,
4013.6064,,,0.285207,
4013.7588,,,0.270312,
4013.9112,,,0.227091,
4014.0636,,,0.268414,
4014.216,,,0.228072,
4014.3684,,,0.255518,
4014.5208,,,0.235859,
4014.6732,,,0.242664,
4014.8256,,,0.192983,
4014.978,,,0.185893,
4015.1304,,,0.180412,
4015.2828,,,0.132716,
4015.4352,,,0.166717,
4015.5876,,,0.172066,
4015.74,,,0.09892,
4015.8924,,,0.112158,
4016.0448,,,0.104724,
4016.1972,,,0.145971,
4016.3496,,,0.11031,
4016.502,,,0.177122,
4016.6544,,,0.223843,
4016.8068,,,0.208019,
4016.9592,,,0.2323,
4017.1116,,,0.215454,
4017.264,,,0.260076,
4017.4164,,,0.235848,
4017.5688,,,0.240737,
4017.7212,,,0.184602,
4017.8736,,,0.231105,
4018.026,,,0.275282,
4018.1784,,,0.171467,
4018.3308,,,0.1981,
4018.4832,,,0.174131,
4018.6356,,,0.168968,
4018.788,,,0.174463,
4018.9404,,,0.254437,
4019.0928,,,0.287765,
4019.2452,,,0.317467,
4019.3976,,,0.271315,
4019.55,,,0.201796,
4019.7024,,,0.215418,
4019.8548,,,0.131743,
4020.0072,,,0.083433,
4020.1596,,,0.114996,
4020.312,,,0.0658,
4020.4644,,,0.051594,
4020.6168,,,0.095203,
4020.7692,,,0.112784,
4020.9216,,,0.128697,
4021.074,,,0.188808,
4021.2264,,,0.208483,
4021.3788,,,0.206664,
4021.5312,,,0.14812,
4021.6836,,,0.143024,
4021.836,,,0.055979,
4021.9884,,,0.055081,
4022.1408,,,0.109119,
4022.2932,,,0.090017,
4022.4456,,,0.195824,
4022.598,,,0.208807,
4022.7504,,,0.21631,
4022.9028,,,0.202831,
4023.0552,,,0.201741,
4023.2076,,,0.201999,
4023.36,,,0.182256,
4023.5124,,,0.133061,
4023.6648,,,0.150805,
4023.8172,,,0.111275,
4023.9696,,,0.09239,
4024.122,,,0.091468,
4024.2744,,,0.0672,
4024.4268,,,0.056494,
4024.5792,,,0.050822,
4024.7316,,,0.11193,
4024.884,,,0.086658,
4025.0364,,,0.145674,
4025.1888,,,0.129974,
4025.3412,,,0.09431,
4025.4936,,,0.112214,
4025.646,,,0.087372,
4025.7984,,,0.085561,
4025.9508,,,0.058378,
4026.1032,,,0.041669,
4026.2556,,,0.026608,
4026.408,,,0.135554,
4026.5604,,,0.181947,
4026.7128,,,0.195193,
4026.8652,,,0.23383,
4027.0176,,,0.27785,
4027.17,,,0.396722,
4027.3224,,,0.328521,
4027.4748,,,0.342372,
4027.6272,,,0.325726,
4027.7796,,,0.271313,
4027.932,,,0.279308,
4028.0844,,,0.293814,
4028.2368,,,0.265778,
4028.3892,,,0.285675,
4028.5416,,,0.317371,
4028.694,,,0.310394,
4028.8464,,,0.283231,
4028.9988,,,0.182685,
4029.1512,,,0.144622,
4029.3036,,,0.215552,
4029.456,,,0.137807,
4029.6084,,,0.134134,
4029.7608,,,0.131779,
4029.9132,,,0.165445,
4030.0656,,,0.120788,
4030.218,,,0.216645,
4030.3704,,,0.174657,
4030.5228,,,0.108481,
4030.6752,,,0.074339,
4030.8276,,,0.087737,
4030.98,,,0.105861,
4031.1324,,,0.134153,
4031.2848,,,0.091873,
4031.4372,,,0.118951,
4031.5896,,,0.079275,
4031.742,,,0.1293,
4031.8944,,,0.114222,
4032.0468,,,0.176019,
4032.1992,,,0.324292,
4032.3516,,,0.3245,
4032.504,,,0.349808,
4032.6564,,,0.324023,
4032.8088,,,0.30437,
4032.9612,,,0.300669,
4033.1136,,,0.278536,
4033.266,,,0.270056,
4033.4184,,,0.255176,
4033.5708,,,0.28321,
4033.7232,,,0.282241,
4033.8756,,,0.249892,
4034.028,,,0.270921,
4034.1804,,,0.327182,
4034.3328,,,0.306385,
4034.4852,,,0.32307,
4034.6376,,,0.364244,
4034.79,,,0.322746,
4034.9424,,,0.302961,
4035.0948,,,0.326393,
4035.2472,,,0.317999,
4035.3996,,,0.274603,
4035.552,,,0.258599,
4035.7044,,,0.312256,
4035.8568,,,0.239419,
4036.0092,,,0.294616,
