DEPTH,GR,RT,RHOB,NPHI,PEF
3100.6,22.2116,4.5219,2.6292,0.0722,7.9471
3100.7,22.6614,4.3518,2.6277,0.0751,7.9199
3100.8,23.6739,4.1999,2.6264,0.08,7.8521
3100.9,25.1663,3.9331,2.6254,0.087,7.7442
3101.0,27.8037,3.8133,2.6242,0.0961,7.6185
3101.1,30.4639,3.6765,2.6222,0.1068,7.5003
3101.2,33.7398,3.4551,2.6178,0.1174,7.4108
3101.3,36.3206,3.2714,2.6093,0.1254,7.3588
3101.4,39.7114,2.9829,2.5962,0.129,7.3485
3101.5,41.6376,2.5473,2.5816,0.1283,7.3814
3101.6,38.001,2.3103,2.5698,0.1256,7.4404
3101.7,34.4991,2.3093,2.5635,0.1241,7.5074
3101.8,32.143,2.3769,2.5614,0.1261,7.5619
3101.9,29.9852,2.373,2.5615,0.1318,7.5906
3102.0,31.5956,2.3253,2.5614,0.139,7.5853
3102.1,32.6119,2.1443,2.5602,0.1452,7.55
3102.2,35.0596,1.9331,2.5584,0.1488,7.5027
3102.3,37.2475,1.8021,2.5567,0.1485,7.4674
3102.4,39.2453,1.7233,2.5556,0.1522,7.4579
3102.5,41.1498,1.7183,2.5555,0.1537,7.4646
3102.6,40.7102,1.721,2.5562,0.1549,7.4825
3102.7,40.7121,1.6858,2.557,0.1558,7.5219
3102.8,40.1038,1.6672,2.5576,0.1577,7.5909
3102.9,42.9114,1.666,2.5574,0.1592,7.6731
3103.0,44.0101,1.6459,2.5562,0.1635,7.7303
3103.1,43.5358,1.59,2.5539,0.1664,7.7351
3103.2,43.5968,1.5512,2.5511,0.1665,7.6875
3103.3,44.4584,1.518,2.5487,0.1641,7.6042
3103.4,45.064,1.5075,2.5477,0.1611,7.5235
3103.5,45.0516,1.5388,2.5477,0.1596,7.4865
3103.6,44.2451,1.5843,2.5476,0.1628,7.5061
3103.7,44.0669,1.5866,2.5462,0.1664,7.5479
3103.8,43.174,1.5652,2.5439,0.1706,7.5627
3103.9,44.2559,1.5477,2.5419,0.1723,7.5433
3104.0,45.2471,1.5382,2.5409,0.1695,7.5206
3104.1,44.9715,1.5683,2.5406,0.1605,7.5202
3104.2,44.7954,1.6041,2.5409,0.1529,7.5458
3104.3,42.1265,1.6432,2.5428,0.1419,7.5766
3104.4,38.8785,1.7468,2.5476,0.132,7.6047
3104.5,34.9735,1.9737,2.554,0.1259,7.6309
3104.6,31.7847,2.1593,2.5597,0.125,7.6544
3104.7,30.7319,2.1959,2.5626,0.1279,7.6778
3104.8,31.3247,2.1432,2.5623,0.1314,7.6942
3104.9,32.284,2.1062,2.5597,0.1331,7.7003
3105.0,31.7514,2.1128,2.5567,0.1326,7.686
3105.1,31.6381,2.14,2.5557,0.1314,7.6522
3105.2,31.5013,2.1781,2.5571,0.1309,7.6059
3105.3,31.9778,2.1992,2.5593,0.1315,7.5654
3105.4,33.4906,2.2119,2.5608,0.1321,7.5505
3105.5,33.763,2.1809,2.5617,0.1322,7.5538
3105.6,34.4864,2.1144,2.563,0.132,7.5611
3105.7,35.1306,2.0876,2.5659,0.1322,7.5803
3105.8,36.0692,2.0688,2.5701,0.1328,7.621
3105.9,36.1278,2.0853,2.5739,0.1329,7.6753
3106.0,36.8778,2.111,2.5754,0.1319,7.7173
3106.1,36.4071,2.0853,2.5741,0.1304,7.7226
3106.2,35.7,2.0775,2.571,0.1293,7.6943
3106.3,35.2947,2.0945,2.5685,0.129,7.6511
3106.4,35.6206,2.1074,2.5676,0.1294,7.6135
3106.5,35.4923,2.1362,2.5683,0.1296,7.5933
3106.6,35.3521,2.1879,2.5697,0.1295,7.5829
3106.7,35.5823,2.1631,2.5712,0.1295,7.5762
3106.8,33.6534,2.1507,2.5724,0.1302,7.567
3106.9,34.045,2.1891,2.573,0.1311,7.5638
3107.0,35.6212,2.1676,2.5715,0.131,7.5644
3107.1,36.3847,2.0893,2.5677,0.1298,7.5627
3107.2,36.1226,2.0953,2.5639,0.1287,7.5676
3107.3,36.2096,2.0863,2.5622,0.1289,7.5784
3107.4,36.3326,2.1104,2.5629,0.1305,7.5982
3107.5,37.3161,2.1246,2.5644,0.1328,7.6152
3107.6,38.9723,2.0635,2.5646,0.1352,7.6107
3107.7,39.4407,2.0248,2.5629,0.137,7.5855
3107.8,40.0742,1.9954,2.5609,0.1371,7.567
3107.9,39.5229,1.9404,2.5605,0.135,7.5802
3108.0,38.7692,1.8888,2.5623,0.131,7.6053
3108.1,36.2619,1.9133,2.5648,0.1268,7.6163
3108.2,35.2953,2.0114,2.5667,0.1245,7.6034
3108.3,34.2455,2.1566,2.5677,0.1252,7.5767
3108.4,32.6183,2.2928,2.5676,0.1282,7.5553
3108.5,34.8494,2.2374,2.5672,0.1306,7.5476
3108.6,36.5895,2.0832,2.5672,0.1298,7.5659
3108.7,37.2656,2.0077,2.5684,0.1261,7.6305
3108.8,36.2029,2.0119,2.5718,0.1223,7.7285
3108.9,34.126,2.1988,2.5764,0.1215,7.8165
3109.0,33.1186,2.3787,2.5803,0.124,7.8504
3109.1,34.4373,2.3568,2.5811,0.128,7.8185
3109.2,35.9788,2.2358,2.578,0.1304,7.7403
3109.3,35.6177,2.1329,2.5734,0.1298,7.6632
3109.4,35.5429,2.1278,2.5711,0.1267,7.6321
3109.5,35.9015,2.1583,2.5728,0.123,7.6713
3109.6,35.4317,2.2045,2.5775,0.1203,7.7543
3109.7,35.5343,2.2917,2.582,0.1199,7.8336
3109.8,34.8844,2.3651,2.5842,0.122,7.8618
3109.9,35.0799,2.4479,2.5834,0.1261,7.8276
3110.0,36.2156,2.4133,2.5804,0.1315,7.75
3110.1,37.7012,2.2413,2.5773,0.1365,7.6829
3110.2,40.5942,2.0863,2.576,0.1396,7.6653
3110.3,40.0983,1.9859,2.5766,0.1402,7.7156
3110.4,40.4095,1.9446,2.5777,0.1396,7.806
3110.5,40.2398,2.0696,2.5772,0.1396,7.8795
3110.6,39.1805,2.2054,2.575,0.1407,7.8966
3110.7,39.2778,2.1734,2.5717,0.1417,7.8532
3110.8,38.2855,2.0294,2.5685,0.1415,7.7804
3110.9,37.9903,1.9521,2.5666,0.1398,7.7247
3111.0,36.9666,2.0169,2.5663,0.1376,7.6922
3111.1,36.2475,2.0491,2.567,0.1359,7.6885
3111.2,35.5645,1.9986,2.5673,0.1347,7.7014
3111.3,35.4291,1.9671,2.5669,0.1337,7.7194
3111.4,35.9935,2.0183,2.5667,0.133,7.7249
3111.5,36.1697,2.083,2.5673,0.1336,7.696
3111.6,35.2861,2.1578,2.568,0.1366,7.642
3111.7,34.8538,2.1446,2.5673,0.1424,7.5888
3111.8,36.1613,2.0559,2.5654,0.1498,7.5474
3111.9,37.924,1.9445,2.5627,0.1585,7.511
3112.0,40.1564,1.8859,2.5587,0.1683,7.4801
3112.1,41.8107,1.7501,2.5539,0.178,7.4627
3112.2,44.7462,1.5642,2.5487,0.1859,7.4639
3112.3,48.484,1.4423,2.5448,0.1916,7.4805
3112.4,48.9571,1.3937,2.5423,0.195,7.4959
3112.5,48.953,1.3916,2.5401,0.1946,7.5043
3112.6,50.8099,1.3341,2.5377,0.1948,7.5116
3112.7,50.5428,1.2782,2.5359,0.1938,7.5287
3112.8,49.4728,1.3131,2.5355,0.1907,7.5626
3112.9,49.4598,1.3411,2.5359,0.1845,7.6118
3113.0,49.991,1.3307,2.5362,0.1743,7.6589
3113.1,50.5621,1.2987,2.5378,0.1616,7.6997
3113.2,49.3633,1.289,2.543,0.1519,7.7335
3113.3,44.5497,1.4377,2.5512,0.1443,7.762
3113.4,40.03,1.7197,2.5588,0.1416,7.7726
3113.5,37.8766,1.9338,2.5625,0.1419,7.7484
3113.6,37.0693,1.9137,2.5621,0.143,7.6932
3113.7,37.859,1.9051,2.5596,0.1441,7.6294
3113.8,37.5694,1.8981,2.5577,0.1453,7.5788
3113.9,37.9241,1.8866,2.5574,0.1463,7.548
3114.0,38.1777,1.9035,2.5577,0.1471,7.5275
3114.1,38.8134,1.9024,2.5571,0.1481,7.5259
3114.2,39.8449,1.8834,2.5552,0.1504,7.5546
3114.3,39.8928,1.8254,2.553,0.1533,7.595
3114.4,40.4902,1.7501,2.5518,0.1615,7.6019
3114.5,41.2156,1.6964,2.5515,0.1733,7.5576
3114.6,43.3637,1.613,2.5506,0.1864,7.472
3114.7,48.6467,1.4807,2.5478,0.1973,7.3772
3114.8,54.8322,1.3916,2.5429,0.2023,7.2891
3114.9,56.8107,1.3399,2.5369,0.1981,7.2221
3115.0,57.5324,1.3022,2.5315,0.1841,7.1967
3115.1,57.1597,1.2624,2.5292,0.1635,7.2276
3115.2,54.8466,1.2826,2.5324,0.138,7.3051
3115.3,49.3008,1.4533,2.5422,0.1248,7.406
3115.4,41.5245,1.8764,2.5563,0.1129,7.5087
3115.5,33.1419,2.3022,2.5701,0.1075,7.602
3115.6,29.5882,2.6335,2.5792,0.1072,7.6781
3115.7,28.5833,2.6845,2.5826,0.1101,7.7262
3115.8,28.0846,2.634,2.5821,0.1149,7.7292
3115.9,28.3061,2.6702,2.5809,0.1198,7.69
3116.0,31.2806,2.6581,2.5804,0.1235,7.6334
3116.1,33.8029,2.5377,2.5799,0.1256,7.6005
3116.2,34.8871,2.4203,2.5793,0.1261,7.6219
3116.3,37.0289,2.4103,2.5795,0.1251,7.6883
3116.4,36.5162,2.4076,2.5804,0.1224,7.7553
3116.5,36.4696,2.4372,2.582,0.1169,7.7804
3116.6,36.5274,2.592,2.5836,0.1085,7.7599
3116.7,34.4758,2.8994,2.5859,0.0975,7.7203
3116.8,31.6313,3.1541,2.5898,0.0869,7.6841
3116.9,28.6709,3.5152,2.5961,0.0797,7.6655
3117.0,26.3346,3.9606,2.6042,0.0775,7.648
3117.1,23.1087,4.1018,2.6111,0.079,7.6107
3117.2,22.2214,3.9687,2.6133,0.0817,7.5505
3117.3,23.3315,3.8344,2.6106,0.0843,7.4884
3117.4,25.1676,3.7739,2.6055,0.0864,7.4577
3117.5,27.5725,3.6935,2.6009,0.0884,7.4639
3117.6,30.339,3.5023,2.5975,0.0917,7.4707
3117.7,33.4932,3.322,2.5938,0.0974,7.4411
3117.8,36.7307,3.2006,2.5888,0.1054,7.3778
3117.9,40.8389,3.0001,2.5828,0.1149,7.3229
3118.0,43.357,2.8036,2.5765,0.1247,7.3079
3118.1,45.2522,2.654,2.5701,0.1335,7.3347
3118.2,46.459,2.4275,2.5637,0.1398,7.3827
3118.3,46.643,2.1615,2.5592,0.1398,7.4406
3118.4,42.3856,1.9925,2.5592,0.1386,7.4986
3118.5,36.7248,2.076,2.5643,0.132,7.5388
3118.6,31.6325,2.507,2.5713,0.1256,7.54
3118.7,30.6781,2.6944,2.5752,0.1222,7.4878
3118.8,31.3278,2.4755,2.5739,0.1226,7.3994
3118.9,31.6151,2.301,2.5689,0.1257,7.3167
3119.0,32.9814,2.2294,2.5628,0.1292,7.2691
3119.1,34.4479,2.1657,2.5574,0.1319,7.256
3119.2,34.9811,2.1561,2.5536,0.1338,7.2574
3119.3,35.5214,2.1547,2.5522,0.1357,7.266
3119.4,35.5274,2.1376,2.5528,0.1371,7.2913
3119.5,35.1847,2.1154,2.5538,0.1374,7.3451
3119.6,34.5662,2.1108,2.5548,0.1359,7.433
3119.7,34.8977,2.1251,2.5563,0.1333,7.5196
3119.8,34.2656,2.1672,2.5591,0.1305,7.5698
3119.9,32.9648,2.2344,2.5626,0.129,7.5812
3120.0,33.1622,2.2354,2.5656,0.129,7.5667
3120.1,33.3463,2.2432,2.5668,0.1302,7.531
3120.2,34.135,2.2387,2.5661,0.1322,7.4761
3120.3,34.6319,2.2129,2.5644,0.1337,7.4161
3120.4,35.3485,2.2161,2.563,0.1335,7.3891
3120.5,35.4404,2.2269,2.5624,0.1322,7.3985
3120.6,35.5327,2.245,2.5621,0.1315,7.4244
3120.7,35.708,2.2624,2.5618,0.1332,7.4471
3120.8,36.5515,2.2451,2.5619,0.137,7.4719
3120.9,36.078,2.1908,2.5621,0.1411,7.529
3121.0,36.892,2.1317,2.5623,0.1439,7.6094
3121.1,38.5589,2.0808,2.5617,0.1432,7.6582
3121.2,39.4865,2.0781,2.5602,0.1465,7.6351
3121.3,39.6776,2.0606,2.5583,0.1481,7.5536
3121.4,40.2886,2.1313,2.557,0.1505,7.4616
3121.5,41.7839,2.2142,2.5572,0.151,7.404
3121.6,42.4522,2.1712,2.5593,0.1523,7.4049
3121.7,42.6073,2.0499,2.5617,0.1501,7.4693
3121.8,42.0547,1.9853,2.5616,0.1434,7.5716
3121.9,37.9304,2.1006,2.5589,0.1361,7.6681
3122.0,33.2551,2.4626,2.5581,0.1269,7.741
3122.1,29.4703,2.7916,2.5625,0.1214,7.7907
3122.2,28.5751,2.9346,2.5703,0.1217,7.8215
3122.3,30.4309,2.7827,2.5764,0.1278,7.8276
3122.4,34.64,2.4662,2.5767,0.1374,7.7918
3122.5,38.7614,2.2703,2.5708,0.1461,7.7209
3122.6,41.6424,2.0761,2.5622,0.1562,7.6451
3122.7,45.2093,1.84,2.5552,0.1637,7.6027
3122.8,45.8289,1.7688,2.5513,0.1672,7.6027
3122.9,44.5425,1.93,2.5503,0.1699,7.6091
3123.0,43.2915,2.0772,2.5514,0.1699,7.6036
3123.1,44.7,1.9975,2.5524,0.1683,7.5707
3123.2,45.5868,1.9072,2.552,0.1679,7.525
3123.3,45.7087,1.8784,2.5499,0.1653,7.4953
3123.4,46.7056,1.8126,2.548,0.1604,7.4975
3123.5,47.5912,1.8591,2.5479,0.1553,7.5261
3123.6,48.69,1.9791,2.5494,0.154,7.5324
3123.7,48.5806,2.028,2.5507,0.1513,7.4881
3123.8,47.8338,2.1179,2.5511,0.1529,7.409
3123.9,48.3735,2.1422,2.5503,0.1537,7.3398
3124.0,47.9334,2.0383,2.5489,0.1527,7.3351
3124.1,47.2664,1.9109,2.5475,0.1426,7.3988
3124.2,44.6308,1.958,2.5487,0.1323,7.4798
3124.3,40.3173,2.1958,2.5549,0.1232,7.5029
3124.4,35.5996,2.5462,2.5651,0.1183,7.4192
3124.5,32.2946,2.7885,2.5755,0.1129,7.271
3124.6,28.5589,2.9039,2.5832,0.1081,7.1546
3124.7,26.5605,2.9767,2.5872,0.1041,7.1217
3124.8,24.009,3.1774,2.5901,0.101,7.0983
3124.9,22.6373,3.4239,2.5929,0.1026,7.0025
3125.0,22.9593,3.4279,2.5953,0.0999,6.8591
3125.1,23.9934,3.2919,2.5964,0.1038,6.767
3125.2,24.2383,3.2535,2.5958,0.1182,6.7378
3125.3,26.7216,3.1241,2.5926,0.1341,6.6915
3125.4,31.6061,2.9937,2.5867,0.1553,6.5757
3125.5,39.0393,2.7088,2.5775,0.1744,6.4557
3125.6,47.0134,1.7171,2.5659,0.1822,6.5033
3125.7,54.942,1.6151,2.5543,0.1898,6.5516
3125.8,55.0465,1.6019,2.5455,0.1868,6.7032
3125.9,52.8928,1.6509,2.5422,0.1842,6.8427
3126.0,52.0046,1.6721,2.5436,0.1768,7.0048
3126.1,51.0498,1.6485,2.5465,0.1736,7.185
3126.2,50.0517,1.6478,2.5476,0.1733,7.3404
3126.3,47.7483,1.7156,2.5466,0.1714,7.3934
3126.4,46.8151,1.7021,2.5452,0.1698,7.3069
3126.5,47.0192,1.6436,2.5449,0.1691,7.1012
3126.6,46.5895,1.7366,2.5454,0.1627,6.8662
3126.7,47.5342,1.791,2.5458,0.1647,6.6864
3126.8,46.7679,1.7527,2.546,0.1603,6.6126
3126.9,46.2866,1.8023,2.5472,0.1504,6.5915
3127.0,44.0634,1.9331,2.5503,0.1469,6.544
3127.1,42.389,1.9827,2.5547,0.1497,6.4436
3127.2,40.9671,1.946,2.5591,0.1477,6.3778
3127.3,39.3385,1.9443,2.5621,0.1462,6.4652
3127.4,39.3788,2.0091,2.5638,0.1432,6.7372
3127.5,39.1428,2.1536,2.5641,0.1404,7.0738
3127.6,38.1938,2.227,2.5632,0.1427,7.3306
3127.7,39.2805,2.1844,2.5617,0.1483,7.3998
3127.8,41.6283,2.1134,2.5597,0.1558,7.2969
3127.9,44.196,2.0131,2.5569,0.1624,7.1259
3128.0,45.4717,1.8322,2.5527,0.1629,6.9886
3128.1,46.1311,1.7555,2.5479,0.1622,6.9112
3128.2,44.2724,1.8064,2.5443,0.155,6.8374
3128.3,42.6186,1.894,2.5427,0.147,6.6959
3128.4,42.1554,1.9794,2.5429,0.1452,6.4962
3128.5,40.961,2.1061,2.5444,0.1474,6.3022
3128.6,39.5219,2.1872,2.5478,0.1511,6.2168
3128.7,39.298,2.1242,2.553,0.1533,6.3061
3128.8,41.4732,1.9523,2.5573,0.1564,6.5424
3128.9,42.7278,1.8488,2.558,0.1549,6.8054
3129.0,43.2899,1.9106,2.556,0.1525,6.9865
3129.1,43.7091,1.968,2.554,0.1505,7.01
3129.2,43.4768,1.9805,2.5535,0.1497,6.8756
3129.3,43.674,1.9932,2.5538,0.1507,6.6591
3129.4,42.8693,1.9496,2.5533,0.1528,6.4676
3129.5,42.1355,1.9382,2.5514,0.1546,6.3913
3129.6,40.6789,1.9203,2.5477,0.1512,6.4285
3129.7,39.8324,1.8698,2.543,0.1524,6.5362
3129.8,41.62,1.8428,2.5388,0.1524,6.6531
3129.9,42.2021,1.8578,2.536,0.1555,6.7703
3130.0,42.1336,1.8995,2.5354,0.1524,6.8742
3130.1,42.8522,1.9294,2.5373,0.1536,6.9583
3130.2,43.231,1.9251,2.5407,0.1569,7.0068
3130.3,44.9874,1.9043,2.5441,0.1629,7.0196
3130.4,47.4915,1.798,2.5448,0.1701,6.9883
3130.5,49.3985,1.6365,2.5414,0.174,6.9396
3130.6,49.3227,1.5967,2.5365,0.1762,6.8832
3130.7,47.9562,1.6654,2.5327,0.1762,6.8275
3130.8,44.8413,1.8283,2.5319,0.1702,6.7716
3130.9,41.6934,1.9164,2.5336,0.1621,6.7454
3131.0,39.8497,1.9396,2.5368,0.1533,6.8103
3131.1,38.0467,2.0106,2.5406,0.1466,6.9868
3131.2,37.9374,2.0425,2.543,0.1443,7.1983
3131.3,38.0688,1.9976,2.5431,0.1465,7.3258
3131.4,39.4959,1.9767,2.5422,0.1505,7.3253
3131.5,39.978,1.9863,2.5428,0.1539,7.2795
3131.6,38.6572,1.9843,2.5454,0.1565,7.256
3131.7,39.0087,1.9484,2.5486,0.1567,7.2683
3131.8,40.343,1.9333,2.5499,0.1598,7.3002
3131.9,40.446,2.002,2.5495,0.158,7.322
3132.0,39.4574,2.0659,2.5493,0.1531,7.3091
3132.1,38.9511,2.1229,2.5507,0.1476,7.2316
3132.2,39.8908,2.1389,2.5537,0.1466,7.0593
3132.3,39.8462,2.0532,2.5579,0.1408,6.8192
3132.4,40.8306,1.9848,2.5618,0.1455,6.5724
3132.5,41.6804,1.9505,2.5633,0.147,6.3696
3132.6,42.5206,1.9191,2.5613,0.1505,6.2459
3132.7,41.7707,1.9384,2.558,0.1519,6.1768
3132.8,40.8616,1.9386,2.5559,0.1561,6.139
3132.9,39.9052,1.9773,2.5562,0.1563,6.1343
3133.0,39.6089,2.0362,2.5583,0.1534,6.197
3133.1,38.8739,2.1181,2.5613,0.1536,6.3516
3133.2,39.379,2.1185,2.5634,0.1523,6.5927
3133.3,40.8413,2.0158,2.5627,0.1544,6.8743
3133.4,41.7477,2.006,2.559,0.1543,7.1153
3133.5,41.8149,1.9877,2.5558,0.1522,7.2498
3133.6,41.6759,1.9782,2.5564,0.1498,7.2537
3133.7,40.6312,1.9598,2.5607,0.1487,7.1526
3133.8,39.6508,1.9445,2.564,0.1488,6.9921
3133.9,39.4072,1.9327,2.5628,0.1494,6.814
3134.0,39.6749,1.9425,2.5582,0.1496,6.6331
3134.1,39.2643,1.9833,2.5528,0.1521,6.4588
3134.2,37.7721,2.0434,2.5481,0.1477,6.2933
3134.3,38.5463,2.0706,2.5445,0.1496,6.1605
3134.4,38.7738,2.0158,2.5416,0.1507,6.0766
3134.5,39.3887,1.9897,2.5404,0.1489,6.0456
3134.6,40.5713,2.019,2.5412,0.1482,6.059
3134.7,41.2614,2.0389,2.5432,0.151,6.0997
3134.8,42.3782,1.952,2.546,0.164,6.1596
3134.9,44.697,1.8224,2.5478,0.165,6.2446
3135.0,44.2825,1.8308,2.548,0.161,6.3715
3135.1,44.34,1.8574,2.5466,0.1582,6.5119
3135.2,44.5923,1.8796,2.5444,0.159,6.596
3135.3,43.6113,1.8327,2.5428,0.1702,6.5641
3135.4,42.9448,1.6112,2.5417,0.1843,6.427
3135.5,44.6439,1.4449,2.5408,0.2012,6.2395
3135.6,48.076,1.3953,2.54,0.2105,6.0591
3135.7,52.3256,1.37,2.5384,0.2131,5.9348
3135.8,55.1591,1.3756,2.5337,0.2088,5.9446
3135.9,55.2976,1.3974,2.5253,0.1996,6.1211
3136.0,55.5357,1.405,2.5164,0.1944,6.3989
3136.1,54.8389,1.4083,2.5118,0.1893,6.6186
3136.2,53.0733,1.4569,2.5117,0.1878,6.6662
3136.3,53.5114,1.4704,2.5121,0.1859,6.5404
3136.4,53.245,1.4949,2.5107,0.1901,6.2847
3136.5,53.3063,1.5211,2.5082,0.1922,5.9682
3136.6,51.4405,1.5275,2.5063,0.1883,5.7023
3136.7,48.8345,1.5317,2.5071,0.1832,5.6393
3136.8,48.4633,1.5464,2.5102,0.182,5.8314
3136.9,48.878,1.6051,2.5129,0.1854,6.09
3137.0,50.023,1.5872,2.5131,0.1874,6.1879
3137.1,50.6108,1.5221,2.5114,0.1902,6.1192
3137.2,52.0825,1.5008,2.5092,0.1931,6.0044
3137.3,53.2514,1.521,2.5072,0.1973,5.9482
3137.4,54.1528,1.5149,2.5049,0.1929,5.9572
3137.5,55.3799,1.4828,2.5028,0.1904,6.0037
3137.6,54.3977,1.4297,2.5028,0.1889,6.0752
3137.7,55.319,1.4348,2.5058,0.1901,6.1384
3137.8,56.7855,1.4408,2.5103,0.1987,6.1291
3137.9,57.3036,1.4018,2.5142,0.2027,6.0405
3138.0,57.9385,1.3765,2.5177,0.206,5.9563
3138.1,58.8327,1.3418,2.5206,0.2083,5.9948
3138.2,57.6019,1.3421,2.522,0.2105,6.1864
3138.3,59.3287,1.3458,2.52,0.2077,6.4392
3138.4,61.1679,1.3376,2.5149,0.2108,6.642
3138.5,61.6242,1.3204,2.5085,0.213,6.7397
3138.6,62.3709,1.3015,2.5021,0.213,6.7519
3138.7,64.6573,1.2694,2.4962,0.2118,6.7087
3138.8,64.4963,1.2277,2.492,0.2117,6.6364
3138.9,64.1044,1.2602,2.4908,0.2136,6.5675
3139.0,64.0094,1.2804,2.493,0.2154,6.5387
3139.1,63.5477,1.366,2.4987,0.21,6.5754
3139.2,60.1294,1.6397,2.5074,0.2032,6.6751
3139.3,57.824,1.7979,2.5171,0.1926,6.799
3139.4,54.3661,1.6752,2.5251,0.1859,6.8875
3139.5,54.8032,1.601,2.5277,0.1846,6.8955
3139.6,58.5192,1.585,2.5242,0.1843,6.8155
3139.7,59.0472,1.6023,2.5163,0.1889,6.6777
3139.8,56.335,1.5601,2.5084,0.1909,6.5433
3139.9,57.868,1.5522,2.5032,0.1903,6.461
3140.0,58.1203,1.5615,2.5016,0.192,6.4479
3140.1,58.9035,1.4699,2.5021,0.197,6.4715
3140.2,62.3029,1.3901,2.5032,0.1996,6.482
3140.3,65.2314,1.3873,2.5037,0.2075,6.4496
3140.4,71.0632,1.4013,2.5037,0.2124,6.3901
3140.5,71.8889,1.4146,2.5028,0.2152,6.3585
3140.6,73.9843,1.3922,2.5011,0.2153,6.3926
3140.7,77.2239,1.3175,2.4994,0.219,6.4916
3140.8,81.0744,1.2926,2.4999,0.2253,6.6216
3140.9,83.601,1.328,2.5031,0.2349,6.7614
3141.0,84.586,1.2645,2.5066,0.2463,6.9392
3141.1,87.1165,1.1877,2.5071,0.2553,7.165
3141.2,82.3537,1.1605,2.5033,0.2595,7.3843
3141.3,77.0146,1.1117,2.4975,0.2571,7.5138
3141.4,72.6961,1.1007,2.4929,0.2531,7.5417
3141.5,64.9042,1.1824,2.4935,0.234,7.5498
3141.6,53.9362,1.3088,2.5012,0.2007,7.631
3141.7,41.9488,1.559,2.5164,0.1706,7.794
3141.8,30.7021,2.1184,2.536,0.1407,7.9665
3141.9,23.286,2.844,2.5547,0.1191,8.0876
3142.0,18.6724,3.0718,2.5694,0.1056,8.1538
3142.1,16.6273,2.8933,2.5786,0.1055,8.1875
3142.2,17.2227,2.4945,2.582,0.1155,8.2027
3142.3,18.494,1.8802,2.579,0.1358,8.2345
3142.4,20.0866,1.4988,2.5713,0.1485,8.2971
3142.5,22.9651,1.3855,2.5629,0.1448,8.337
3142.6,23.2876,1.929,2.5595,0.1281,8.2279
3142.7,21.3099,2.9504,2.5633,0.1058,7.8974
3142.8,19.926,3.6595,2.5733,0.0985,7.4409
3142.9,19.9957,3.9699,2.5866,0.0911,7.0604
3143.0,19.4429,4.1073,2.6003,0.0871,6.9267
3143.1,19.3608,4.1221,2.6111,0.0849,7.0607
3143.2,20.2556,4.0241,2.6166,0.0831,7.33
3143.3,21.159,3.9249,2.6165,0.0783,7.5599
3143.4,23.2518,4.0987,2.6129,0.0766,7.6671
3143.5,24.5021,4.1379,2.6085,0.087,7.6666
3143.6,25.5058,4.047,2.6062,0.0883,7.6668
3143.7,26.2008,3.9436,2.6085,0.0873,7.7998
3143.8,26.1408,3.8073,2.6105,0.0877,8.0112
3143.9,25.231,3.7047,2.6064,0.0908,8.1064
3144.0,25.6215,3.623,2.5962,0.0978,7.9982
3144.1,23.8366,3.6208,2.5864,0.1006,7.7749
3144.2,25.2139,3.7002,2.5819,0.1067,7.5984
3144.3,29.2794,3.3556,2.5806,0.1105,7.5021
3144.4,33.1384,3.0426,2.577,0.1108,7.4402
3144.5,33.9367,2.9789,2.5682,0.1137,7.3828
3144.6,32.168,3.0398,2.5579,0.1047,7.3913
3144.7,28.5862,3.1912,2.5526,0.1013,7.5162
3144.8,26.8166,3.4044,2.5549,0.0996,7.6855
3144.9,25.7288,3.5079,2.5623,0.0995,7.7689
3145.0,24.9752,3.6302,2.5708,0.1001,7.7038
3145.1,24.5587,3.6644,2.5775,0.1,7.5354
3145.2,24.1924,3.6383,2.58,0.099,7.3363
3145.3,24.4449,3.5773,2.5777,0.0981,7.1554
3145.4,25.3679,3.5387,2.5726,0.0992,7.0198
3145.5,26.8629,3.5072,2.5682,0.1093,6.9329
3145.6,26.947,3.4415,2.5669,0.1223,6.9106
3145.7,26.6437,3.3823,2.5679,0.1364,6.9846
3145.8,25.6975,3.274,2.569,0.147,7.1725
3145.9,28.56,3.1429,2.5672,0.1592,7.4162
3146.0,32.867,2.9946,2.5592,0.1703,7.5886
3146.1,39.5927,2.5453,2.5442,0.1834,7.5881
3146.2,43.2669,2.1538,2.526,0.1896,7.4528
3146.3,47.1663,1.9974,2.5109,0.1954,7.2883
3146.4,47.3823,1.8597,2.5029,0.1975,7.1595
3146.5,48.4735,1.7881,2.5002,0.1962,7.0491
3146.6,50.6008,1.6964,2.4985,0.192,6.9149
3146.7,52.4543,1.6124,2.4945,0.1866,6.7555
3146.8,53.2379,1.576,2.488,0.1823,6.5916
3146.9,54.4921,1.5712,2.4807,0.1807,6.4547
3147.0,55.2957,1.561,2.4745,0.1815,6.3673
3147.1,56.1256,1.5708,2.4704,0.1831,6.3383
3147.2,55.7757,1.5822,2.4693,0.184,6.3551
3147.3,54.7917,1.5873,2.4704,0.1837,6.3848
3147.4,55.1828,1.5985,2.4732,0.1845,6.403
3147.5,54.5123,1.6276,2.4767,0.1826,6.4136
3147.6,55.9696,1.6543,2.4806,0.1807,6.4458
3147.7,56.9096,1.6513,2.4846,0.1768,6.5028
3147.8,58.5447,1.6513,2.4883,0.1767,6.559
3147.9,58.2868,1.6527,2.492,0.1735,6.5897
