DEPTH,GR,RT,RHOB,NPHI,DTS
3620.0,50.827,1.802,2.472,0.18,151.31
3620.1,50.937,2.296,2.45,0.186,151.01
3620.2,47.273,2.997,2.417,0.188,149.488
3620.3,43.354,3.449,2.375,0.192,147.135
3620.4,41.391,4.0,2.33,0.194,143.639
3620.5,36.963,4.245,2.289,0.194,141.118
3620.6,32.331,4.588,2.256,0.198,139.16
3620.7,31.337,5.042,2.234,0.2,138.005
3620.8,30.972,5.534,2.225,0.203,137.418
3620.9,30.459,6.07,2.226,0.2,136.997
3621.0,30.896,6.474,2.236,0.199,136.652
3621.1,32.365,6.241,2.25,0.198,136.173
3621.2,32.222,5.822,2.264,0.199,135.846
3621.3,31.463,5.627,2.277,0.196,136.157
3621.4,31.688,6.273,2.288,0.198,136.432
3621.5,30.094,6.279,2.298,0.192,136.734
3621.6,28.978,7.291,2.305,0.188,137.224
3621.7,26.961,8.96,2.308,0.182,137.553
3621.8,22.921,11.182,2.302,0.175,137.838
3621.9,20.744,12.412,2.285,0.171,138.348
3622.0,18.819,13.332,2.26,0.17,138.647
3622.1,16.941,11.715,2.235,0.172,138.795
3622.2,16.28,11.428,2.215,0.174,138.748
3622.3,16.459,11.303,2.204,0.174,138.557
3622.4,16.321,11.499,2.2,0.173,138.249
3622.5,16.951,12.649,2.201,0.171,137.793
3622.6,16.308,13.991,2.205,0.168,137.478
3622.7,16.214,14.935,2.21,0.166,137.292
3622.8,15.221,16.005,2.214,0.164,137.143
3622.9,14.578,17.288,2.215,0.164,136.939
3623.0,14.665,17.733,2.212,0.166,136.676
3623.1,14.835,16.697,2.209,0.169,136.507
3623.2,15.532,16.2,2.209,0.172,136.042
3623.3,16.227,14.582,2.211,0.174,135.166
3623.4,16.35,13.35,2.214,0.174,134.712
3623.5,16.156,13.024,2.216,0.173,134.439
3623.6,15.794,15.47,2.219,0.172,134.389
3623.7,15.268,26.031,2.219,0.17,134.589
3623.8,15.673,28.935,2.215,0.166,134.847
3623.9,15.36,26.055,2.207,0.164,135.134
3624.0,15.106,24.769,2.197,0.163,135.299
3624.1,15.2,23.733,2.191,0.163,135.458
3624.2,15.235,23.357,2.191,0.162,135.684
3624.3,15.306,24.176,2.194,0.161,135.566
3624.4,16.046,26.276,2.2,0.162,135.445
3624.5,15.322,30.333,2.205,0.162,135.686
3624.6,15.747,28.295,2.207,0.162,136.229
3624.7,15.622,26.59,2.207,0.164,136.926
3624.8,15.08,26.325,2.206,0.166,137.755
3624.9,15.089,26.959,2.206,0.167,138.356
3625.0,14.227,27.994,2.206,0.167,138.824
3625.1,14.197,27.104,2.202,0.165,139.186
3625.2,15.331,25.829,2.195,0.164,139.396
3625.3,16.163,25.541,2.188,0.167,139.517
3625.4,15.403,24.685,2.182,0.172,139.73
3625.5,15.06,24.54,2.181,0.179,139.913
3625.6,14.851,27.813,2.182,0.184,140.077
3625.7,16.688,37.227,2.187,0.19,140.359
3625.8,18.525,120.983,2.195,0.193,140.775
3625.9,18.462,121.868,2.206,0.193,141.322
3626.0,18.234,7.464,2.22,0.191,141.698
3626.1,18.837,3.823,2.235,0.187,141.901
3626.2,18.593,3.568,2.249,0.184,141.901
3626.3,18.361,4.069,2.258,0.181,141.139
3626.4,17.569,8.98,2.26,0.177,140.17
3626.5,16.464,21.995,2.253,0.175,138.978
3626.6,15.915,19.877,2.246,0.174,137.88
3626.7,16.775,19.328,2.252,0.174,137.041
3626.8,17.479,13.175,2.275,0.174,136.621
3626.9,18.605,7.236,2.318,0.17,136.26
3627.0,19.033,5.699,2.374,0.161,135.87
3627.1,18.968,5.428,2.429,0.144,135.395
3627.2,19.591,6.25,2.469,0.129,134.245
3627.3,20.666,7.929,2.488,0.122,133.439
3627.4,23.001,9.714,2.493,0.121,133.989
3627.5,26.261,6.459,2.487,0.128,134.245
3627.6,30.448,3.208,2.48,0.139,134.338
3627.7,34.635,2.178,2.472,0.151,134.21
3627.8,38.981,1.792,2.472,0.153,133.122
3627.9,44.317,1.958,2.475,0.154,131.748
3628.0,44.05,2.214,2.477,0.155,130.921
3628.1,43.702,2.134,2.475,0.151,130.46
3628.2,43.375,1.916,2.469,0.147,130.308
3628.3,43.605,1.692,2.459,0.145,130.921
3628.4,41.852,1.718,2.446,0.145,131.805
3628.5,38.853,2.186,2.434,0.147,132.846
3628.6,34.847,2.758,2.422,0.148,133.69
3628.7,30.996,3.401,2.404,0.152,134.02
3628.8,27.233,4.376,2.376,0.154,133.955
3628.9,25.503,4.422,2.34,0.156,134.168
3629.0,26.724,4.395,2.312,0.158,133.922
3629.1,29.605,4.695,2.308,0.161,133.237
3629.2,34.707,5.111,2.329,0.167,133.175
3629.3,37.907,5.446,2.37,0.175,132.939
3629.4,40.367,3.769,2.422,0.182,132.491
3629.5,43.735,1.746,2.483,0.19,132.225
3629.6,46.455,1.523,2.545,0.193,132.061
3629.7,47.072,1.812,2.593,0.194,132.026
3629.8,45.844,2.478,2.61,0.19,132.453
3629.9,45.84,3.128,2.59,0.186,132.785
3630.0,43.011,2.734,2.542,0.187,132.858
3630.1,39.935,2.249,2.486,0.188,134.078
3630.2,38.057,2.074,2.437,0.189,135.236
3630.3,35.123,2.803,2.4,0.186,135.807
3630.4,34.094,3.528,2.375,0.185,136.658
3630.5,35.209,2.918,2.367,0.183,137.528
3630.6,36.874,1.841,2.374,0.181,138.257
3630.7,38.677,1.927,2.393,0.18,139.402
3630.8,39.907,2.378,2.417,0.181,140.806
3630.9,41.07,2.131,2.436,0.189,142.614
3631.0,40.873,1.497,2.444,0.197,144.441
3631.1,39.476,1.604,2.437,0.205,146.205
3631.2,37.957,2.658,2.416,0.21,147.631
3631.3,37.089,4.207,2.386,0.218,148.224
3631.4,35.072,4.474,2.349,0.218,148.23
3631.5,33.784,4.179,2.305,0.217,147.275
3631.6,33.445,4.29,2.257,0.216,146.235
3631.7,32.984,4.591,2.215,0.216,145.145
3631.8,34.312,4.728,2.187,0.216,144.116
3631.9,33.001,4.816,2.175,0.216,143.278
3632.0,32.547,5.434,2.173,0.214,142.595
3632.1,33.214,5.746,2.174,0.211,142.01
3632.2,31.508,5.756,2.175,0.206,141.542
3632.3,31.636,5.76,2.177,0.201,141.19
3632.4,31.852,5.724,2.181,0.197,141.322
3632.5,32.436,5.475,2.191,0.194,141.431
3632.6,30.576,5.429,2.204,0.192,141.503
3632.7,29.642,5.866,2.212,0.191,141.503
3632.8,29.512,6.543,2.21,0.191,141.414
3632.9,29.477,7.44,2.2,0.191,141.206
3633.0,27.71,7.394,2.19,0.192,141.211
3633.1,27.421,7.106,2.187,0.195,141.417
3633.2,28.799,6.971,2.193,0.2,141.924
3633.3,29.455,7.0,2.207,0.204,142.602
3633.4,30.256,7.204,2.23,0.206,143.321
3633.5,32.066,7.698,2.259,0.206,144.058
3633.6,31.437,6.623,2.286,0.207,144.642
3633.7,30.959,5.315,2.301,0.207,145.17
3633.8,30.753,4.662,2.297,0.206,145.654
3633.9,31.204,4.553,2.278,0.207,145.697
3634.0,31.111,4.42,2.257,0.203,145.471
3634.1,32.068,4.315,2.244,0.204,144.834
3634.2,31.407,3.831,2.241,0.206,143.959
3634.3,32.567,3.615,2.24,0.208,143.045
3634.4,33.634,3.641,2.236,0.209,142.445
3634.5,33.269,3.835,2.227,0.213,142.175
3634.6,32.218,4.022,2.214,0.214,142.145
3634.7,32.293,4.542,2.202,0.214,142.533
3634.8,32.498,5.158,2.193,0.212,143.073
3634.9,32.238,5.463,2.189,0.204,143.728
3635.0,31.496,5.671,2.188,0.198,144.563
3635.1,32.813,5.85,2.189,0.197,145.359
3635.2,34.683,6.089,2.192,0.195,146.115
3635.3,33.329,6.099,2.196,0.194,146.581
3635.4,35.839,6.159,2.201,0.201,146.802
3635.5,38.061,6.031,2.209,0.208,146.783
3635.6,41.007,5.667,2.218,0.217,146.737
3635.7,44.174,5.235,2.225,0.224,146.657
3635.8,44.337,4.848,2.23,0.225,146.538
3635.9,43.808,4.629,2.232,0.226,146.569
3636.0,42.959,4.553,2.233,0.224,146.582
3636.1,43.812,4.347,2.235,0.223,146.554
3636.2,45.968,3.998,2.239,0.222,146.467
3636.3,45.007,3.872,2.244,0.222,146.315
3636.4,45.358,3.683,2.249,0.22,146.057
3636.5,46.25,3.464,2.253,0.218,145.851
3636.6,46.81,3.155,2.255,0.219,145.72
3636.7,46.043,3.212,2.255,0.215,145.734
3636.8,46.197,3.069,2.255,0.216,145.864
3636.9,45.238,2.898,2.253,0.219,146.048
3637.0,47.637,2.584,2.253,0.221,146.296
3637.1,48.623,2.372,2.254,0.223,146.804
3637.2,46.787,2.288,2.255,0.224,147.311
3637.3,46.1,2.227,2.256,0.224,147.489
3637.4,46.76,1.968,2.256,0.225,147.136
3637.5,45.893,2.16,2.254,0.227,146.433
3637.6,47.376,2.321,2.249,0.229,145.167
3637.7,48.293,2.217,2.245,0.231,143.888
3637.8,48.202,2.25,2.245,0.231,142.669
3637.9,47.428,2.215,2.25,0.229,141.954
3638.0,45.655,2.233,2.257,0.223,141.476
3638.1,45.374,2.397,2.263,0.22,141.195
3638.2,44.009,2.387,2.265,0.217,141.372
3638.3,40.947,2.367,2.263,0.214,141.454
3638.4,41.546,2.358,2.262,0.213,141.457
3638.5,40.592,2.37,2.264,0.216,141.474
3638.6,38.977,2.359,2.271,0.218,141.312
3638.7,36.254,2.374,2.278,0.22,140.971
3638.8,35.594,2.384,2.282,0.222,140.558
3638.9,35.55,2.458,2.281,0.223,140.118
3639.0,35.439,2.654,2.279,0.219,139.649
3639.1,34.843,2.792,2.281,0.225,139.534
3639.2,34.796,3.001,2.291,0.225,139.484
3639.3,34.964,3.229,2.304,0.225,139.49
3639.4,35.534,3.553,2.31,0.225,139.744
3639.5,38.281,3.774,2.302,0.223,139.924
3639.6,39.967,3.985,2.284,0.219,139.908
3639.7,44.855,4.006,2.266,0.218,139.467
3639.8,46.668,2.769,2.255,0.219,138.543
3639.9,46.503,1.979,2.25,0.221,136.727
3640.0,47.876,2.59,2.249,0.223,134.252
3640.1,49.398,2.891,2.252,0.218,131.241
3640.2,47.642,3.022,2.258,0.216,127.226
3640.3,45.622,3.371,2.266,0.211,125.223
3640.4,41.716,3.529,2.272,0.207,124.306
3640.5,39.215,3.691,2.269,0.2,124.735
3640.6,36.874,3.856,2.26,0.196,127.089
3640.7,36.602,4.275,2.25,0.192,130.211
3640.8,38.883,4.493,2.251,0.194,132.783
3640.9,43.133,4.224,2.264,0.197,135.567
3641.0,46.863,4.108,2.287,0.203,138.394
3641.1,54.088,4.005,2.314,0.208,140.637
3641.2,57.286,3.893,2.339,0.211,142.725
3641.3,59.583,3.595,2.359,0.213,144.648
3641.4,59.668,3.246,2.372,0.215,145.761
3641.5,59.472,2.456,2.376,0.221,146.794
3641.6,59.766,1.802,2.374,0.224,147.735
3641.7,56.648,1.724,2.369,0.227,147.39
3641.8,52.436,1.809,2.368,0.226,146.465
3641.9,51.531,1.78,2.375,0.224,144.949
3642.0,50.037,1.644,2.381,0.219,142.477
3642.1,48.068,1.298,2.383,0.216,140.202
3642.2,47.866,1.225,2.38,0.209,138.209
3642.3,46.735,1.313,2.375,0.2,136.736
3642.4,46.802,1.492,2.369,0.195,135.859
3642.5,46.238,1.703,2.366,0.187,135.815
3642.6,44.511,1.947,2.366,0.179,136.767
3642.7,42.719,2.271,2.372,0.169,138.159
3642.8,39.986,2.976,2.379,0.168,140.104
3642.9,36.079,3.506,2.386,0.168,142.342
3643.0,36.804,4.087,2.388,0.173,144.707
3643.1,37.503,4.521,2.383,0.181,147.222
3643.2,36.364,4.323,2.369,0.188,149.367
3643.3,35.385,3.935,2.351,0.193,151.037
3643.4,35.108,3.706,2.336,0.2,151.628
3643.5,35.766,3.517,2.325,0.201,151.375
3643.6,37.313,3.367,2.312,0.206,150.689
3643.7,39.177,3.242,2.294,0.206,149.535
3643.8,41.724,3.023,2.274,0.209,148.737
3643.9,41.367,2.712,2.26,0.213,148.096
3644.0,41.952,2.48,2.256,0.216,147.409
3644.1,42.98,2.258,2.257,0.22,146.68
3644.2,42.788,2.125,2.259,0.22,145.895
3644.3,41.942,2.063,2.259,0.221,144.869
3644.4,41.436,2.104,2.257,0.224,143.623
3644.5,41.754,2.085,2.256,0.226,142.187
3644.6,43.595,2.072,2.256,0.228,140.239
3644.7,44.649,2.09,2.259,0.223,138.313
3644.8,45.196,2.079,2.265,0.217,136.413
3644.9,45.096,2.083,2.273,0.21,134.921
3645.0,44.266,2.083,2.282,0.203,133.926
3645.1,43.667,2.078,2.293,0.199,133.446
3645.2,43.325,2.073,2.303,0.195,134.665
3645.3,41.829,2.047,2.315,0.194,136.504
3645.4,41.331,2.011,2.329,0.194,139.05
3645.5,41.416,1.958,2.341,0.194,142.827
3645.6,42.035,1.905,2.346,0.195,146.056
3645.7,44.346,1.87,2.342,0.197,148.279
3645.8,46.652,1.859,2.337,0.2,149.451
3645.9,45.987,1.844,2.331,0.206,149.308
3646.0,44.851,1.832,2.325,0.213,146.983
3646.1,44.994,1.805,2.319,0.22,144.342
3646.2,45.713,1.745,2.31,0.225,141.133
3646.3,47.476,1.666,2.304,0.224,136.752
3646.4,47.755,1.62,2.306,0.222,131.765
3646.5,47.991,1.816,2.319,0.216,126.165
3646.6,48.85,2.397,2.337,0.206,119.264
3646.7,47.592,2.436,2.348,0.188,114.207
3646.8,42.527,3.622,2.353,0.159,110.483
3646.9,36.793,9.053,2.363,0.129,109.273
3647.0,33.065,101.774,2.392,0.105,109.764
3647.1,30.171,31389.885,2.446,0.089,111.307
3647.2,26.985,62290.77,2.516,0.082,114.194
3647.3,22.162,62290.77,2.587,0.083,115.871
3647.4,18.95,62290.77,2.637,0.093,116.763
3647.5,16.097,62290.77,2.647,0.105,117.021
3647.6,14.604,62290.77,2.609,0.111,116.54
3647.7,13.265,62290.77,2.543,0.112,115.713
3647.8,12.26,62290.77,2.478,0.111,117.768
3647.9,12.004,62290.77,2.425,0.108,119.495
3648.0,11.362,62290.77,2.385,0.11,120.943
3648.1,11.067,62290.77,2.354,0.116,122.86
3648.2,10.984,62242.867,2.332,0.119,124.721
3648.3,10.402,38545.684,2.316,0.121,126.523
3648.4,9.947,902.051,2.304,0.121,127.733
3648.5,10.142,380.401,2.305,0.12,128.824
3648.6,10.443,249.314,2.326,0.12,129.793
3648.7,10.842,214.851,2.362,0.117,130.161
3648.8,10.979,194.594,2.393,0.118,130.474
3648.9,10.261,180.225,2.4,0.117,130.788
3649.0,10.041,174.147,2.393,0.116,130.75
3649.1,10.118,170.302,2.39,0.116,130.64
3649.2,10.855,170.303,2.4,0.118,130.494
3649.3,9.732,170.619,2.41,0.124,130.418
3649.4,8.741,171.891,2.399,0.128,130.439
3649.5,9.383,174.817,2.364,0.13,130.651
3649.6,9.966,177.482,2.318,0.13,131.132
3649.7,10.46,179.536,2.278,0.126,131.625
3649.8,10.4,181.642,2.255,0.122,131.912
3649.9,10.432,184.521,2.266,0.12,132.106
3650.0,9.729,184.512,2.311,0.121,132.196
3650.1,10.185,185.608,2.364,0.123,132.016
3650.2,9.357,183.78,2.388,0.126,131.845
3650.3,9.869,182.35,2.362,0.127,131.678
3650.4,10.55,179.535,2.306,0.128,131.505
3650.5,10.598,176.126,2.256,0.129,130.925
3650.6,11.447,169.69,2.229,0.13,130.102
3650.7,11.253,166.606,2.22,0.129,129.256
3650.8,10.908,161.919,2.219,0.129,128.923
3650.9,10.197,154.033,2.221,0.128,128.981
3651.0,10.358,149.714,2.224,0.127,129.312
3651.1,10.768,146.811,2.227,0.127,129.468
3651.2,11.017,145.395,2.23,0.127,129.468
3651.3,11.393,142.421,2.234,0.128,128.559
3651.4,11.541,140.648,2.237,0.132,127.233
3651.5,10.729,136.397,2.238,0.132,125.452
3651.6,11.419,130.996,2.239,0.132,122.459
3651.7,12.219,124.305,2.241,0.13,119.345
3651.8,11.865,115.293,2.253,0.122,116.139
3651.9,12.194,108.207,2.284,0.109,112.126
3652.0,12.531,102.454,2.336,0.094,108.681
3652.1,12.314,96.299,2.405,0.078,106.261
3652.2,12.569,89.623,2.477,0.069,104.405
3652.3,14.027,85.332,2.541,0.063,103.636
3652.4,15.8,83.93,2.589,0.061,104.814
3652.5,17.964,78.307,2.616,0.063,106.705
3652.6,19.775,63.412,2.624,0.068,109.171
3652.7,24.08,56.399,2.614,0.08,112.646
3652.8,27.735,49.662,2.589,0.093,116.071
3652.9,29.263,42.408,2.553,0.107,119.299
3653.0,32.355,35.956,2.509,0.122,121.956
3653.1,33.504,31.605,2.463,0.135,123.713
3653.2,36.007,28.962,2.42,0.144,124.816
3653.3,37.919,24.969,2.386,0.147,124.673
3653.4,38.41,20.79,2.363,0.145,124.553
3653.5,39.189,15.585,2.357,0.138,124.368
3653.6,37.899,12.144,2.371,0.126,123.75
3653.7,37.636,10.342,2.403,0.112,124.384
3653.8,39.516,8.971,2.453,0.094,125.567
3653.9,38.509,8.089,2.516,0.08,124.865
3654.0,37.707,7.91,2.581,0.07,123.564
3654.1,37.486,8.388,2.635,0.064,121.687
3654.2,35.465,9.056,2.669,0.063,117.358
3654.3,35.45,9.128,2.683,0.065,115.555
3654.4,34.839,8.792,2.679,0.069,116.017
3654.5,35.186,8.724,2.661,0.076,117.155
3654.6,33.931,8.593,2.631,0.09,118.517
3654.7,32.201,7.718,2.593,0.101,120.127
3654.8,31.633,5.774,2.552,0.118,121.081
3654.9,32.73,4.837,2.508,0.137,122.206
3655.0,34.214,4.571,2.459,0.156,123.598
3655.1,35.071,4.521,2.409,0.167,127.619
3655.2,36.315,4.526,2.366,0.172,132.195
3655.3,36.07,4.528,2.337,0.174,137.227
3655.4,37.494,4.526,2.322,0.173,139.193
3655.5,38.214,4.512,2.314,0.173,139.828
3655.6,38.229,4.488,2.308,0.173,138.819
3655.7,37.399,4.489,2.303,0.175,134.965
3655.8,37.791,4.505,2.3,0.178,131.839
3655.9,38.885,4.503,2.3,0.18,132.168
3656.0,40.091,4.473,2.302,0.182,132.245
3656.1,41.317,4.459,2.306,0.183,132.986
3656.2,41.715,4.457,2.308,0.182,136.089
3656.3,41.948,4.474,2.309,0.18,137.961
3656.4,42.631,4.515,2.309,0.179,139.294
3656.5,42.124,4.531,2.309,0.179,140.419
3656.6,43.174,4.519,2.309,0.179,140.824
3656.7,42.553,4.519,2.309,0.18,140.766
3656.8,42.261,4.543,2.309,0.18,140.089
3656.9,44.013,4.574,2.309,0.182,140.238
3657.0,43.629,4.627,2.309,0.184,140.927
3657.1,42.836,4.686,2.309,0.185,141.92
3657.2,42.659,4.757,2.309,0.186,143.046
3657.3,41.626,4.9,2.308,0.187,144.269
3657.4,42.336,5.058,2.304,0.189,145.457
3657.5,43.188,5.348,2.295,0.193,146.198
3657.6,43.814,5.65,2.284,0.198,146.529
3657.7,43.893,5.771,2.272,0.2,146.24
3657.8,42.122,6.048,2.261,0.201,145.762
3657.9,41.137,6.266,2.25,0.201,145.075
3658.0,39.074,6.447,2.238,0.202,144.133
3658.1,38.874,6.614,2.226,0.206,143.108
3658.2,39.847,6.707,2.214,0.211,141.99
3658.3,37.874,6.758,2.202,0.217,141.102
3658.4,37.88,6.801,2.193,0.22,140.256
3658.5,38.681,6.903,2.188,0.219,139.438
3658.6,36.945,7.019,2.188,0.218,138.07
3658.7,36.997,7.141,2.193,0.216,135.883
3658.8,39.511,7.208,2.198,0.216,132.235
3658.9,37.974,7.274,2.201,0.216,131.159
3659.0,38.283,7.387,2.201,0.215,130.176
3659.1,39.389,7.518,2.2,0.214,127.873
3659.2,38.882,7.674,2.201,0.21,126.064
3659.3,40.417,7.853,2.207,0.2,124.461
3659.4,38.818,7.907,2.22,0.181,123.018
3659.5,39.417,7.901,2.247,0.156,121.672
3659.6,39.363,8.09,2.293,0.124,120.454
3659.7,38.059,9.402,2.363,0.096,119.616
3659.8,36.531,11.651,2.453,0.074,118.449
3659.9,35.333,14.364,2.545,0.057,117.009
3660.0,34.418,16.05,2.621,0.05,114.915
3660.1,34.869,16.977,2.671,0.047,111.504
3660.2,34.806,17.795,2.694,0.047,107.329
3660.3,33.384,19.507,2.701,0.049,103.751
3660.4,34.59,20.541,2.7,0.051,100.275
3660.5,34.929,22.22,2.697,0.053,96.914
3660.6,34.82,23.517,2.695,0.055,94.376
3660.7,35.223,24.143,2.691,0.056,92.205
3660.8,34.911,24.405,2.687,0.055,90.367
3660.9,34.444,24.703,2.684,0.056,89.372
3661.0,34.088,25.152,2.684,0.059,88.542
3661.1,33.479,25.577,2.685,0.06,87.902
3661.2,33.648,25.646,2.685,0.058,87.402
3661.3,34.006,25.657,2.683,0.059,86.942
3661.4,34.509,25.408,2.681,0.057,86.527
3661.5,33.691,25.67,2.681,0.054,86.306
3661.6,33.974,26.016,2.682,0.051,86.003
3661.7,34.36,25.992,2.684,0.049,85.525
3661.8,34.675,25.829,2.688,0.048,84.881
3661.9,35.126,25.428,2.693,0.047,84.218
3662.0,35.793,24.671,2.697,0.047,83.574
3662.1,36.175,23.436,2.7,0.046,83.853
3662.2,34.907,22.718,2.703,0.047,84.838
3662.3,35.631,21.455,2.703,0.049,87.058
3662.4,35.3,20.099,2.698,0.053,89.72
3662.5,36.357,18.544,2.686,0.061,93.389
3662.6,36.586,16.505,2.663,0.071,99.927
3662.7,38.232,14.508,2.627,0.086,109.749
3662.8,38.427,11.844,2.579,0.104,119.703
3662.9,39.939,10.025,2.524,0.126,124.176
3663.0,40.712,8.972,2.465,0.149,129.154
3663.1,42.316,8.002,2.41,0.172,133.789
3663.2,42.509,7.656,2.362,0.186,134.559
3663.3,43.33,7.162,2.323,0.194,134.771
3663.4,47.711,6.686,2.294,0.198,134.733
3663.5,50.714,6.443,2.273,0.2,135.781
3663.6,53.718,6.379,2.26,0.202,137.426
3663.7,57.771,6.279,2.255,0.201,139.469
3663.8,60.138,5.918,2.259,0.203,139.967
3663.9,62.501,5.699,2.262,0.204,139.561
3664.0,62.375,5.616,2.269,0.201,138.291
3664.1,61.92,5.797,2.277,0.199,136.751
3664.2,57.725,6.508,2.283,0.197,135.47
3664.3,56.067,7.466,2.286,0.194,134.502
3664.4,53.171,7.821,2.281,0.19,134.103
3664.5,51.656,7.686,2.271,0.189,133.566
3664.6,51.472,7.569,2.263,0.185,132.789
3664.7,52.037,7.653,2.264,0.18,132.179
3664.8,53.159,7.877,2.274,0.174,131.624
3664.9,52.164,8.105,2.289,0.168,131.131
3665.0,50.065,8.457,2.304,0.162,130.66
3665.1,45.327,8.617,2.316,0.156,130.416
3665.2,39.751,8.693,2.319,0.151,130.636
3665.3,34.959,8.624,2.312,0.149,130.908
3665.4,31.074,8.511,2.295,0.148,131.379
3665.5,29.083,8.515,2.276,0.149,132.338
3665.6,29.232,8.587,2.26,0.152,133.153
3665.7,28.757,8.65,2.248,0.156,133.916
3665.8,29.392,8.701,2.242,0.158,134.66
3665.9,29.156,8.693,2.239,0.159,134.956
3666.0,28.89,8.642,2.237,0.159,135.053
3666.1,27.852,8.61,2.236,0.161,135.102
3666.2,28.243,8.485,2.235,0.161,134.935
3666.3,29.416,8.365,2.234,0.16,134.663
3666.4,29.101,8.272,2.234,0.163,134.449
3666.5,29.504,8.088,2.237,0.164,134.344
3666.6,30.738,7.795,2.241,0.165,134.366
3666.7,30.881,7.521,2.246,0.166,134.984
3666.8,30.884,7.269,2.251,0.168,135.686
3666.9,32.589,6.928,2.252,0.172,136.485
3667.0,32.463,6.832,2.252,0.179,138.139
3667.1,34.054,6.694,2.25,0.188,140.02
3667.2,37.409,6.521,2.247,0.199,142.118
3667.3,38.83,6.197,2.243,0.209,144.387
3667.4,37.675,5.517,2.237,0.218,146.608
3667.5,39.814,5.215,2.229,0.223,148.774
3667.6,40.872,4.95,2.223,0.225,149.922
3667.7,40.758,4.739,2.216,0.226,150.604
3667.8,39.625,4.609,2.21,0.226,150.723
3667.9,40.021,4.506,2.203,0.225,150.315
3668.0,37.761,4.425,2.197,0.225,149.604
3668.1,36.472,4.387,2.192,0.225,148.481
3668.2,37.805,4.318,2.19,0.229,147.684
3668.3,38.595,4.263,2.188,0.233,146.866
3668.4,39.915,4.194,2.188,0.233,145.871
3668.5,39.205,4.137,2.189,0.236,145.175
3668.6,38.585,4.094,2.191,0.237,144.583
3668.7,38.294,4.028,2.193,0.234,144.063
3668.8,38.501,3.973,2.195,0.231,143.793
3668.9,37.954,3.943,2.197,0.231,143.605
3669.0,35.758,3.94,2.199,0.23,143.405
3669.1,35.346,3.933,2.201,0.227,143.075
3669.2,35.048,3.93,2.202,0.224,142.703
3669.3,35.658,3.911,2.201,0.221,142.4
3669.4,36.633,3.896,2.2,0.219,142.03
3669.5,36.364,3.871,2.199,0.219,141.67
3669.6,35.413,3.835,2.201,0.22,141.629
3669.7,37.154,3.777,2.206,0.22,141.712
3669.8,38.523,3.672,2.218,0.217,141.834
3669.9,40.46,3.556,2.234,0.213,141.467
3670.0,40.415,3.429,2.248,0.21,141.071
3670.1,37.426,3.468,2.254,0.21,140.624
3670.2,36.626,3.819,2.248,0.21,139.316
3670.3,36.396,4.167,2.234,0.21,139.381
3670.4,35.113,4.551,2.218,0.209,140.78
3670.5,33.475,4.743,2.208,0.208,141.093
3670.6,33.05,4.878,2.203,0.208,141.547
3670.7,32.722,4.954,2.201,0.209,142.188
3670.8,32.277,5.034,2.202,0.209,141.946
3670.9,31.899,5.091,2.204,0.208,141.709
3671.0,33.743,5.151,2.207,0.207,141.566
3671.1,34.03,5.189,2.208,0.206,141.589
3671.2,33.886,5.226,2.209,0.205,141.695
3671.3,34.828,5.25,2.21,0.205,141.908
3671.4,35.173,5.262,2.212,0.204,142.019
3671.5,35.252,5.237,2.214,0.203,142.134
3671.6,35.321,5.205,2.216,0.204,142.303
3671.7,34.834,5.195,2.216,0.202,142.362
3671.8,34.815,5.146,2.216,0.206,142.426
3671.9,34.696,5.084,2.216,0.206,142.581
3672.0,33.791,5.039,2.218,0.207,142.545
3672.1,33.195,4.997,2.222,0.207,142.406
3672.2,33.522,4.947,2.226,0.206,142.136
3672.3,33.064,4.901,2.23,0.206,141.725
3672.4,33.187,4.846,2.235,0.206,141.287
3672.5,33.873,4.81,2.24,0.206,141.012
3672.6,33.818,4.784,2.245,0.206,140.735
3672.7,34.642,4.812,2.247,0.206,140.491
3672.8,32.965,4.884,2.245,0.205,140.495
3672.9,32.136,4.974,2.24,0.203,140.454
3673.0,32.266,5.057,2.236,0.202,140.374
3673.1,33.07,5.142,2.233,0.201,140.19
3673.2,33.982,5.214,2.233,0.2,139.888
3673.3,34.484,5.291,2.233,0.198,139.493
3673.4,33.993,5.367,2.233,0.197,139.147
3673.5,33.168,5.452,2.234,0.195,138.754
3673.6,33.909,5.544,2.235,0.194,138.316
3673.7,34.23,5.657,2.238,0.193,137.927
3673.8,34.045,5.779,2.241,0.191,137.315
3673.9,33.239,5.88,2.244,0.189,136.435
3674.0,32.13,6.007,2.248,0.186,134.646
3674.1,30.59,6.212,2.252,0.182,132.678
3674.2,30.36,6.513,2.258,0.176,130.548
3674.3,29.519,6.725,2.266,0.17,128.413
3674.4,29.835,6.828,2.276,0.162,126.294
3674.5,30.971,7.079,2.285,0.152,124.204
3674.6,29.227,7.382,2.294,0.146,123.719
3674.7,28.381,7.734,2.303,0.135,123.55
3674.8,28.292,7.976,2.313,0.13,123.381
3674.9,26.673,8.142,2.321,0.132,124.187
3675.0,26.645,8.186,2.327,0.129,125.228
3675.1,25.521,8.122,2.329,0.131,126.19
3675.2,25.064,7.884,2.33,0.134,127.606
3675.3,24.457,7.742,2.33,0.133,128.997
3675.4,23.537,7.769,2.328,0.133,129.717
3675.5,23.298,8.118,2.322,0.132,130.291
3675.6,22.547,8.552,2.314,0.13,130.616
3675.7,22.801,8.912,2.307,0.13,130.021
