DEPTH,GR,RT,RHOB,NPHI,DT
3060.192,46.1929016,3.6012001,2.58369994,0.0877,66.4822998
3060.3444,44.5075988,3.69230008,2.59809994,0.08879999,68.6697998
3060.4968,45.0191993,3.8499999,2.59599995,0.09269999,70.8511962
3060.6492,45.3202018,3.94099998,2.59100008,0.0942,68.7181015
3060.8016,44.5075988,3.86490011,2.58500003,0.09,67.4309997
3060.954,44.8086013,4.05219984,2.58890008,0.0876,65.1828994
3061.1064,41.8894996,4.13549995,2.60330009,0.08359999,64.5724029
3061.2588,43.2136001,4.29790019,2.60479998,0.08399999,70.6527023
3061.4112,41.7089996,4.28439998,2.61339998,0.081,66.5836029
3061.5636,44.6279983,4.24429988,2.60479998,0.0797,69.4663009
3061.716,42.7923011,4.23699998,2.60610008,0.0789,70.8442993
3061.8684,41.7993011,4.20450019,2.59750008,0.0788,69.4545974
3062.0208,42.6720008,4.31269979,2.60660004,0.08169999,67.6645965
3062.1732,43.3039016,4.21210002,2.60240006,0.08219999,67.347702
3062.3256,43.7854003,4.10580015,2.60220003,0.0838,68.7379989
3062.478,42.4011001,4.05480003,2.59610009,0.0854,68.3707962
3062.6304,44.7784996,3.93000006,2.59770011,0.0882,70.1443023
3062.7828,46.6744003,3.93650007,2.59459996,0.0942,69.5669021
3062.9352,48.780899,3.82019996,2.59669995,0.0982,70.7388992
3063.0876,46.1929016,3.71059989,2.59389996,0.1061,68.5375976
3063.24,46.0122985,3.66750001,2.59669995,0.1098,68.4079971
3063.3924,45.9220008,3.71670007,2.58940005,0.1186,68.332901
3063.5448,46.8247985,3.65809988,2.58529996,0.12009999,71.7977981
3063.6972,49.3226013,3.69740009,2.57529997,0.1167,72.2815017
3063.8496,45.8918991,3.86299991,2.57890009,0.1057,68.8242034
3064.002,43.7854003,4.13999986,2.57439994,0.0979,68.0924987
3064.1544,38.9705009,4.19119977,2.57189989,0.097,69.0466995
3064.3068,39.3917999,4.00680017,2.56259989,0.10209999,68.5588989
3064.4592,42.3109016,3.80430006,2.54909992,0.11389999,67.0177001
3064.6116,45.1095008,3.84940004,2.54169988,0.12219999,67.459999
3064.764,50.1049995,3.67389988,2.5380001,0.13079999,73.7138977
3064.9164,52.6930007,3.32119989,2.53460001,0.13619999,76.1013031
3065.0688,59.2232017,2.85619997,2.52789998,0.14499999,79.5752029
3065.2212,61.9315986,2.67860007,2.50830006,0.1524,80.0437011
3065.3736,66.4456024,2.60750007,2.48659992,0.16019999,75.4289016
3065.526,66.7464981,2.50340008,2.48099994,0.1735,78.7248992
3065.6784,68.1608963,2.2393999,2.4676001,0.1842,80.6369018
3065.8308,65.6632003,2.13190007,2.46749997,0.18829999,80.4502029
3065.9832,65.6632003,2.20020008,2.43429994,0.1861,82.6521987
3066.1356,63.0451011,2.39210009,2.41210007,0.1966,75.6639022
3066.288,65.1516036,2.46849989,2.39339995,0.2125,74.9217987
3066.4404,65.4524993,2.52270007,2.4059,0.22339999,75.9063034
3066.5928,65.9641036,2.46440005,2.44790005,0.2116,77.8162002
3066.7452,64.1585006,2.61490011,2.50250005,0.17669999,74.1798019
3066.8976,56.9361,3.04940009,2.55410003,0.12359999,73.7483978
3067.05,53.2346992,3.77200007,2.59419989,0.08799999,70.3509979
3067.2024,46.1929016,4.22170019,2.62100005,0.06899999,67.7720031
3067.3548,43.6950988,4.40089988,2.62529993,,66.9652023
3067.5072,41.5886001,4.57189989,2.6164999,,63.5765991
3067.6596,43.5145988,4.87220001,2.59120011,,63.9193
3067.812,51.3387985,4.50719976,2.57800006,,65.9759979
3067.9644,57.3573989,3.82220005,2.57329988,,67.9781036
3068.1168,62.4733009,3.6466999,2.57240009,,71.3693008
3068.2692,62.4733009,3.37479996,2.58089995,,69.5152969
3068.4216,61.9617004,3.37470006,2.57920002,,70.7237014
3068.574,61.0588989,3.38249993,2.58680009,,68.5375976
3068.7264,59.0427017,3.49359989,2.55830001,,69.978897
3068.8788,56.4245986,3.6552,,,69.5518035
3069.0312,56.2139015,3.55830001,,,72.5578002
3069.1836,56.8157997,3.33979988,,,72.6315002
3069.336,58.7416992,3.65330004,,,71.5791015
3069.4884,60.3367004,3.75469994,,,71.8151016
3069.6408,59.5242004,3.60369992,,,74.243103
3069.7932,59.3134994,3.57870006,,,72.9747009
3069.9456,55.2207984,3.4848001,,,73.8303985
3070.098,57.0564994,3.47819995,,,72.5158004
3070.2504,56.0634002,3.58089995,,,73.9578018
3070.4028,58.2602005,3.68899989,,,74.0192031
3070.5552,59.4338989,3.773,,,75.1690979
3070.7076,60.4268989,3.46569991,,,76.1847
3070.86,62.0219001,3.3183,,,80.3192977
3071.0124,63.4362983,3.64829993,,,78.6238021
3071.1648,65.2418975,3.62890005,,,74.0522994
3071.3172,67.0474014,3.57410001,,,72.2450027
3071.4696,63.0449981,3.4347999,,,73.3563995
3071.622,61.8413009,3.34899997,,,71.981903
3071.7744,57.9593009,3.53349995,,,71.5147018
3071.9268,57.1468009,3.59759998,,,70.4095993
3072.0792,59.7649002,3.71009993,,,69.9803009
3072.2316,61.4500999,3.71799993,,,71.9343032
3072.384,62.9547996,3.82809996,,,72.8602981
3072.5364,61.1492004,4.01170015,,,70.3655014
3072.6888,56.8459014,4.12930011,,,70.4611968
3072.8412,57.4477005,4.23290014,,,70.4915008
3072.9936,54.8296012,4.24069976,,,70.8223037
3073.146,57.0264015,4.14900016,,,72.6715011
3073.2984,57.9291992,4.12830018,,,71.1847
3073.4508,59.5241012,4.22989988,,,71.0330963
3073.6032,61.7509994,4.28480005,,,71.0330963
3073.7556,59.8552017,4.16989994,,,71.1984024
3073.908,60.0657997,4.0138998,,,72.7845001
3074.0604,56.3343009,3.80019998,,,75.4087982
3074.2128,53.3250007,3.7657001,,,71.3369979
3074.3652,53.9267997,3.7558999,,,70.9428024
3074.5176,57.8389015,3.71919989,,,71.2734985
3074.67,61.7509994,3.80349993,,,67.5007019
3074.8224,65.3259963,3.77690005,,,70.9552001
3074.9748,63.0929985,3.51690006,,,74.0322036
3075.1272,65.3259963,3.61929988,,,73.3729019
3075.2796,67.5979995,3.93810009,,,72.2146987
3075.432,58.9179992,4.37599992,,,70.958702
3075.5844,63.0929985,4.42110013,,,66.4705963
3075.7368,63.0929985,4.41090011,,,68.3012008
3075.8892,67.5979995,4.2493,,,70.9035034
3076.0416,61.9959983,,,,72.5289001
3076.194,64.248001,,,,72.0790023
3076.3464,67.7730026,,,,69.5561981
3076.4988,67.6179962,,,,70.3608016
3076.6512,67.5979995,,,,72.1839981
3076.8036,68.7539978,,,,72.8818969
3076.956,60.8979988,,,,72.218399
3077.1084,59.9370002,,,,72.0235977
3077.2608,69.9089965,,,,71.8672027
3077.4132,58.743,,,,72.2779998
3077.5656,58.8209991,,,,72.1278991
3077.718,65.3259963,,,,72.2779998
3077.8704,63.0929985,,,,71.9418029
3078.0228,52.5089988,,,,71.8340988
3078.1752,65.4039993,,,,71.4626998
3078.3276,50.5089988,,,,70.6933975
3078.48,56.6259994,,,,68.6705017
3078.6324,56.6259994,,,,69.1073989
3078.7848,67.5979995,,,,70.9565963
3078.9372,67.5979995,,,,70.6272964
3079.0896,56.6259994,,,,68.4321975
3079.242,63.248001,,,,69.7232971
3079.3944,60.9760017,,,,70.1903991
3079.5468,60.0600013,,,,70.2208023
3079.6992,66.5009994,,,,70.2736968
3079.8516,67.7220001,,,,70.7685012
3080.004,63.7770004,,,,71.3341979
3080.1564,64.8919982,,,,72.4695968
3080.3088,63.2680015,,,,73.0790023
3080.4612,79.7160034,,,,72.7743988
3080.6136,71.1419982,,,,73.1464004
3080.766,71.7779998,,,,72.1514968
3080.9184,69.5090026,,,,72.3052978
3081.0708,63.1059989,,,,72.6212005
3081.2232,53.6259994,,,,71.9750976
3081.3756,49.0870018,,,,72.4835968
3081.528,49.3950004,,,,72.9478988
3081.6804,47.0950012,,,,71.3531036
3081.8328,39.8040008,,,,66.8289031
3081.9852,41.7120018,,,,62.3065986
3082.1376,45.755001,,,,59.9384002
3082.29,44.1049995,,,,60.7635002
3082.4424,48.0769996,,,,61.9776
3082.5948,42.9749984,,,,64.4095993
3082.7472,46.625,,,,67.4438018
3082.8996,42.1100006,,,,67.794403
3083.052,37.5950012,,,,65.9373016
3083.2044,39.3240013,,,,63.5136985
3083.3568,39.3240013,,,,61.1274986
3083.5092,39.3240013,,,,60.0834007
3083.6616,42.8969993,,,,60.9744987
3083.814,41.1100006,,,,62.8881988
3083.9664,42.8969993,,,,63.7589988
3084.1188,50.5089988,,,,65.166397
3084.2712,44.7420005,,,,63.8310012
3084.4236,39.3240013,,,,60.9785995
3084.576,48.5480003,,,,58.1313018
3084.7284,63.1710014,,,,58.5924987
3084.8808,74.6470031,,,,61.7459983
3085.0332,72.2590026,,,,68.8602981
3085.1856,82.0459976,,,,73.7755966
3085.338,82.0459976,,,,75.7885971
3085.4904,82.0459976,,,,76.3820037
3085.6428,78.3079986,,,,75.0999984
3085.7952,74.6470031,,,,74.2834014
3085.9476,80.7929992,,,,73.7516021
3086.1,80.1669998,,,,73.6098022
3086.2524,79.5410003,,,,72.4879989
3086.4048,72.2590026,,,,71.9329986
3086.5572,72.2590026,,,,71.5270004
3086.7096,67.5979995,,,,72.2959976
3086.862,72.2779998,,,,72.8005981
3087.0144,58.743,,,,72.1759033
3087.1668,74.6470031,,,,70.9532012
3087.3192,77.0749969,,,,70.311203
3087.4716,67.5979995,,,,69.8648986
3087.624,73.4919967,,,,69.6839981
3087.7764,77.0749969,,,,69.7149963
3087.9288,63.0929985,,,,70.6919021
3088.0812,77.0749969,,,,71.8858032
3088.2336,89.9690017,,,,71.4526977
3088.386,84.6090011,,,,70.4161987
3088.5384,77.0749969,,,,72.2705993
3088.6908,82.0459976,,,,73.0625991
3088.8432,74.6470031,,,,74.6417999
3088.9956,74.7249984,,,,73.4527969
3089.148,82.0459976,,,,72.135498
3089.3004,65.3259963,,,,71.6900024
3089.4528,68.7934036,,,,72.0263977
3089.6052,72.2590026,,,,72.2795028
3089.7576,67.5979995,,,,72.0199966
3089.91,82.0459976,,,,71.6809997
3090.0624,71.0839996,,,,71.8472976
3090.2148,69.9089965,,,,72.0077972
3090.3672,69.9089965,,,,71.6406021
3090.5196,77.0749969,,,,70.7337036
3090.672,72.2590026,,,,69.3330001
3090.8244,69.9089965,,,,68.7062988
3090.9768,72.2590026,,,,68.8214035
3091.1292,72.2590026,,,,70.0656967
3091.2816,71.709999,,,,71.651802
3091.434,72.2590026,,,,72.4858016
3091.5864,84.5899963,,,,73.2749023
3091.7388,84.6090011,,,,73.4653015
3091.8912,79.5410003,,,,73.4503021
3092.0436,77.0749969,,,,72.9095993
3092.196,69.9089965,,,,72.0161972
3092.3484,69.9089965,,,,71.1538009
3092.5008,72.2590026,,,,71.3188018
3092.6532,84.5899963,,,,71.8543014
3092.8056,74.6470031,,,,72.4773025
3092.958,79.6184997,,,,72.9098968
3093.1104,84.5899963,,,,72.7559967
3093.2628,82.0459976,,,,72.8292999
3093.4152,87.1729965,,,,72.6557998
3093.5676,67.5979995,,,,72.4652023
3093.72,74.6470031,,,,72.0118026
3093.8724,65.3259963,,,,71.2932968
3094.0248,65.3259963,,,,70.4996032
3094.1772,69.9089965,,,,70.1769027
3094.3296,72.2590026,,,,71.1479034
3094.482,69.9089965,,,,72.4841003
3094.6344,84.5899963,,,,73.6361999
3094.7868,88.5207977,,,,74.0963973
3094.9392,92.4550018,,,,74.2841033
3095.0916,84.5899963,,,,74.4515991
3095.244,74.6470031,,,,74.2640991
3095.3964,68.8685989,,,,73.6322021
3095.5488,63.0929985,,,,72.6613006
3095.7012,69.9089965,,,,72.0295028
3095.8536,71.0839996,,,,71.6678009
3096.006,72.2590026,,,,71.5090026
3096.1584,72.2590026,,,,72.0437011
3096.3108,74.6470031,,,,72.9047012
3096.4632,77.0749969,,,,72.9022979
3096.6156,75.861,,,,72.2188034
3096.768,74.6470031,,,,72.0466995
3096.9204,69.9089965,,,,72.4718017
3097.0728,72.2590026,,,,72.6953964
3097.2252,74.6470031,,,,73.7936019
3097.3776,82.0459976,,,,73.6297988
3097.53,77.0749969,,,,72.9701004
3097.6824,79.5410003,,,,73.5208969
3097.8348,79.5410003,,,,72.9647979
3097.9872,80.7935028,,,,73.4492034
3098.1396,82.0459976,,,,73.2879028
3098.292,77.0749969,,,,73.0748977
3098.4444,76.2910003,,,,72.0412979
3098.5968,77.2429962,,,,71.6744003
3098.7492,84.6090011,,,,71.6585006
3098.9016,84.5899963,,,,71.5053024
3099.054,67.5979995,,,,71.9401016
3099.2064,74.6470031,,,,72.3520965
3099.3588,82.0459976,,,,71.7368011
3099.5112,80.7937011,,,,70.7563018
3099.6636,79.5410003,,,,69.9061965
3099.816,72.2590026,,,,70.4848022
3099.9684,84.5899963,,,,70.7552032
3100.1208,84.5899963,1222.88696,2.04169988,0.3192,70.7686996
3100.2732,84.5899963,2740.90405,2.06920003,0.3048,70.9542999
3100.4256,58.5247993,4258.92089,2.09660005,0.29039999,71.4509963
3100.578,45.5550994,5000.0,2.13030004,0.2888,73.1275024
3100.7304,45.0764999,5000.0,2.16989994,0.2994,70.234497
3100.8828,44.5979995,5000.0,2.20950007,0.31009998,68.4171981
3101.0352,43.6885986,5000.0,2.23079991,0.31760001,69.4580001
3101.1876,41.3446998,5000.0,2.19120001,0.31439998,69.5506973
3101.34,39.000801,5000.0,2.15159988,0.3113,77.772499
3101.4924,36.6568984,5000.0,2.11199998,0.3082,80.8032989
3101.6448,39.3086013,3552.78808,2.13899993,0.30799999,78.7873001
3101.7972,42.2224998,2029.61694,2.16939997,0.30799999,77.0178985
3101.9496,45.1362991,506.4458,2.19989991,0.30799999,76.5124969
3102.102,46.5732994,1022.16497,2.21199989,0.31240001,77.9302978
3102.2544,47.2803993,2545.33593,2.21510004,0.31889998,82.4104995
3102.4068,47.9874992,4068.50708,2.21810007,0.32539999,85.9861984
3102.5592,51.2663002,4410.65576,2.22000002,0.33169999,90.2158966
3102.7116,58.5937004,2893.49194,2.22000002,0.3375,89.8354034
3102.864,65.9210968,1376.32897,2.22000002,0.3434,87.875801
3103.0164,72.8087005,21.8462009,2.2190001,0.3488,87.7305984
3103.1688,76.0486984,16.4207,2.2098999,0.35100001,85.2285003
3103.3212,79.2886962,10.9953002,2.20070004,0.3531,83.9605026
3103.4736,82.5287017,5.5697999,2.19160008,0.35519999,83.5659027
3103.626,83.3722,1263.46301,2.17239999,0.3601,82.9962005
3103.7784,83.7136001,2786.052,2.15100002,0.36559998,83.8258972
3103.9308,84.0550003,4308.64111,2.12969994,0.37099999,83.7926025
3104.0832,83.3813018,5000.0,2.11829996,0.37459999,82.2678985
3104.2356,81.8634033,5000.0,2.11529994,0.37659999,82.2250976
3104.388,80.3454971,5000.0,2.11220002,0.3786,82.2500991
3104.5404,79.1168975,4597.31396,2.11730003,0.37740001,82.9502029
3104.6928,78.6902008,3078.27392,2.14470005,0.36700001,83.5335998
3104.8452,78.2633972,1559.23303,2.17210006,0.35659998,82.7621994
3104.9976,77.8367004,40.1918983,2.19959998,0.3463,82.0948028
3105.15,75.3880004,28.2399997,2.22399997,0.34569999,82.9453964
3105.3024,72.9068984,40.4015007,2.24839997,0.34529998,83.5846023
3105.4548,70.4259033,52.5629997,2.27279996,0.34490001,84.2005996
3105.6072,69.7200012,56.9696998,2.2650001,0.34999999,84.3799972
3105.7596,69.7627029,58.1066017,2.24370002,0.35730001,84.1055984
3105.912,69.805397,59.2434997,2.22230005,0.36469998,81.3221969
3106.0644,70.1108016,696.184875,2.23060011,0.363,86.2173995
3106.2168,70.775299,2201.927,2.27940011,0.34909999,85.7850036
3106.3692,71.4396972,3707.66992,2.32809996,0.33520001,84.0402984
3106.5216,72.1323013,5000.0,2.35960006,0.3258,82.9757003
3106.674,72.9947967,5000.0,2.28649997,0.3443,83.052597
3106.8264,73.8573989,5000.0,2.21329998,0.3628,85.8536987
3106.9788,74.7200012,5000.0,2.14019989,0.3813,86.0358963
3107.1312,74.9265975,3726.40991,2.16939997,0.37929999,84.1913986
3107.2836,75.0271987,2247.02709,2.21510004,0.37400001,82.2965011
3107.436,75.1277008,767.643371,2.26079988,0.36869999,82.745903
3107.5884,73.8422012,1004.5,2.23760008,0.37569999,82.6102981
3107.7408,71.5531997,2483.88305,2.1644001,0.39160001,83.1228027
3107.8932,69.2640991,3963.26708,2.09130001,0.40759998,83.4039993
3108.0456,67.5140991,5000.0,2.07470011,0.41010001,83.8012008
3108.198,67.0263977,5000.0,2.19050002,0.3813,85.171997
3108.3504,66.5386962,5000.0,2.30629992,0.35249999,85.3480987
3108.5028,66.0569992,4972.27197,2.41919994,0.32429999,84.4737014
3108.6552,65.8924026,3463.07592,2.37649989,0.33160001,83.6442031
3108.8076,65.7277984,1953.88,2.33389997,0.33899998,84.6538009
3108.96,65.5632019,444.684387,2.29119992,0.3463,82.9255981
3109.1124,65.1491012,49.4174995,2.26880002,0.35139998,83.2582015
3109.2648,64.646202,50.5666007,2.25349998,0.3558,79.8896026
3109.4172,64.1432037,51.7156982,2.23830008,0.3601,79.9896011
3109.5696,62.5880012,741.054321,2.25920009,0.35210001,80.691101
3109.722,59.7807998,2249.10107,2.32319998,0.32949998,81.2807006
3109.8744,56.9734992,3757.14794,2.38720011,0.3068,82.9233016
3110.0268,54.9929008,5000.0,2.43359994,0.29139998,81.1277008
3110.1792,56.8857002,5000.0,2.39700007,0.30989998,79.2624969
3110.3316,58.7784996,5000.0,2.36039996,0.32839998,78.3611984
3110.484,60.6712989,5000.0,2.32380008,0.34689998,80.6110992
3110.6364,61.1427993,5000.0,2.2873001,0.3571,82.6337966
3110.7888,61.4476013,5000.0,2.25069999,0.3664,83.0093994
3110.9412,61.7523994,5000.0,2.21409988,0.37569999,82.4291
3111.0936,61.7577018,5000.0,2.23740005,0.3684,80.1763992
3111.246,61.5747985,5000.0,2.29839992,0.35069999,79.2046966
3111.3984,61.3918991,5000.0,2.35940003,0.33289998,79.8391036
3111.5508,61.1664009,4505.27392,2.37660002,0.32730001,81.8331985
3111.7032,60.8554992,3021.09594,2.30649995,0.34580001,84.9280014
3111.8556,60.5446014,1536.91796,2.23639988,0.36439999,84.7626037
3112.008,60.1254005,208.5596,2.1789999,0.3799,84.8861007
3112.1604,57.7509994,1692.73706,2.34960007,0.3393,85.9749984
3112.3128,55.3765983,3176.91503,2.52029991,0.2987,80.9393997
3112.4652,53.002201,4661.09277,2.69099998,0.2581,81.2139968
3112.6176,56.8535003,5000.0,2.64299988,0.2822,81.096199
3112.77,62.5471992,5000.0,2.5302,0.32539999,82.2281036
3112.9224,68.2408981,5000.0,2.41739988,0.36860001,83.185501
3113.0748,73.1656036,4253.44189,2.34349989,0.38049998,83.0326995
3113.2272,77.2926025,2732.37988,2.30999994,0.35989999,82.8570022
3113.3796,81.4196014,1211.31896,2.27649998,0.33939999,85.0158996
3113.532,85.1779022,9.12860012,2.24419999,0.32609999,83.5361022
3113.6844,87.5493011,6.69329977,2.21679997,0.34040001,81.9049987
3113.8368,89.9206008,4.25790023,2.18939995,0.35479998,79.068901
3113.9892,92.2919006,1.8226,2.16190004,0.3691,77.9830017
3114.1416,98.2230987,1.82560002,2.24780011,0.3303,77.2755966
3114.294,104.425796,2.01460003,2.34229993,0.2874,79.6059036
3114.4464,110.628501,2.20350003,2.4368,0.24449999,81.3904037
3114.5988,112.960197,2.24040007,2.49169993,0.22619999,82.1065979
3114.7512,113.191802,2.1946001,2.52530002,0.22139999,81.9328994
3114.9036,113.4235,2.14890003,2.55879998,0.21649999,83.7025985
3115.056,113.320198,2.11330008,2.58669996,0.21389999,85.9602966
3115.2084,112.640502,2.09500002,2.60500001,0.2151,86.1917037
3115.3608,111.9608,2.07669997,2.62330007,0.21639999,86.1288986
3115.5132,111.957496,2.05080008,2.64109992,0.2176,84.2444992
3115.6656,119.086799,1.94410002,2.65319991,0.2186,83.6865997
3115.818,126.216003,1.83739995,2.66540002,0.2196,83.7791976
3115.9704,133.345306,1.73070001,2.6775999,0.22059999,84.3869018
3116.1228,137.655105,1.65349996,2.66770005,0.2239,84.7088012
3116.2752,141.285293,1.58340001,2.65249991,0.22769999,83.7512969
3116.4276,144.915405,1.51329994,2.63720011,0.23149999,82.7549972
3116.58,143.7872,1.54719996,2.62840008,0.23109999,81.5870971
3116.7324,138.3526,1.67519998,2.62540006,0.22699999,77.790802
3116.8848,132.917999,1.8032,2.6222999,0.2228,69.5574035
3117.0372,124.184501,1.93719995,2.62220001,0.2152,64.8821029
3117.1896,105.235099,2.08960008,2.6314001,0.1967,66.0110015
3117.342,86.2856979,2.2420001,2.64050006,0.1782,70.2457962
3117.4944,67.3363037,2.39439988,2.64969992,0.1597,73.3892974
3117.6468,65.0691986,2.23850011,2.70580005,0.1544,74.2856979
3117.7992,63.4385986,2.07089996,2.7637,0.14949999,74.9389038
3117.9516,61.8078994,1.90320003,2.82159996,0.1447,78.0680999
3118.104,61.3087005,1.77719998,2.865,0.1515,75.4852981
3118.2564,61.3362007,1.67050004,2.90149998,0.16369999,74.6796035
3118.4088,61.3636016,1.56379997,2.93810009,0.17579999,75.0040969
3118.5612,61.9637985,1.347,2.93919992,0.19099999,75.2192993
3118.7136,63.4177017,0.96600002,2.88739991,0.2106,73.9093017
3118.866,64.8715972,0.58499997,2.83559989,0.23019999,75.0574035
3119.0184,65.9921035,0.28569999,2.78670001,0.24779999,77.334999
3119.1708,64.6845016,0.58139997,2.75929999,0.2502,76.1989974
3119.3232,63.3768997,0.87699997,2.73180007,0.25260001,75.7710037
3119.4756,62.0694007,1.17270004,2.70440006,0.25499999,74.2505035
3119.628,59.4791984,1.13810002,2.72049999,0.2451,74.7362976
3119.7804,56.6445999,1.04050004,2.74489998,0.23289999,77.7855987
3119.9328,53.8098983,0.94300001,2.76920008,0.22069999,79.677597
3120.0852,52.0555992,0.96130001,2.76810002,0.21459999,77.9733963
3120.2376,51.1534004,1.07109999,2.74670004,0.2134,73.9639968
3120.39,50.2512016,1.18079996,2.72539997,0.2122,74.4010009
3120.5424,49.6296997,1.3312,2.70580005,0.2079,73.0960006
3120.6948,49.7364006,1.58729994,2.69050002,0.1955,71.7030029
3120.8472,49.8429985,1.84329998,2.67529988,0.1832,71.5684967
3120.9996,49.9500007,2.0999999,2.66000008,0.1708,68.7424011
3121.152,50.1841011,2.11520004,2.6630001,0.16329999,62.9883995
3121.3044,50.4188003,2.13039994,2.66610002,0.15569999,60.8297004
3121.4568,50.6534996,2.14569997,2.66910004,0.1481,66.2538986
3121.6092,50.1893005,2.7091,2.67219996,0.141,68.7490005
3121.7616,49.4486007,3.4893999,2.67519998,0.134,68.5688018
3121.914,48.7080001,4.26970005,2.6782999,0.127,70.2130966
3122.0664,49.9009017,4.4124999,2.66939997,0.1286,73.7798004
3122.2188,53.5980987,3.72979998,2.64499998,0.14129999,75.2117996
3122.3712,57.2952995,3.04699993,2.62059998,0.15389999,77.0363998
3122.5236,60.5418014,2.61019992,2.59389996,0.1658,77.3292999
3122.676,61.3282012,3.51539993,2.55419993,0.1735,79.3128967
3122.8284,62.1144981,4.42070007,2.51460003,0.18119999,77.6880035
3122.9808,62.9009017,5.32600021,2.4749999,0.18889999,74.5830001
3123.1332,60.7835998,6.78270006,2.46199989,0.1921,75.5904998
3123.2856,58.2476005,8.31879997,2.45289993,0.19449999,80.2667007
3123.438,55.7117004,9.85499954,2.44370007,0.19699999,84.6672973
3123.5904,57.4589004,10.7693004,2.4598999,0.19949999,85.6800003
